,SQUID_Volt(V),timestamp,MOD_CURR(A)
457,-2.68143000E-05,1558940953.6243331,+1.82286490E+00
458,-2.68411000E-05,1558940953.8326666,+1.82284240E+00
459,-2.49859000E-05,1558940954.041,+1.84262290E+00
460,-2.64539000E-05,1558940954.2493331,+1.84644680E+00
461,-2.58599000E-05,1558940954.4576666,+1.84647190E+00
462,-2.58733000E-05,1558940954.666,+1.86076430E+00
463,-2.67143000E-05,1558940954.8743331,+1.86299290E+00
464,-2.62271000E-05,1558940955.0826666,+1.86298230E+00
465,-2.63471000E-05,1558940955.291,+1.86298490E+00
466,-2.59068000E-05,1558940955.4993331,+1.86296640E+00
467,-2.60603000E-05,1558940955.7076666,+1.86298230E+00
468,-2.60603000E-05,1558940955.916,+1.86297440E+00
469,-2.61269000E-05,1558940956.1243331,+1.86298230E+00
470,-2.56532000E-05,1558940956.3326666,+1.86299290E+00
471,-2.55931000E-05,1558940956.541,+1.86298760E+00
472,-2.59201000E-05,1558940956.7493331,+1.86299550E+00
473,-2.59534000E-05,1558940956.9576666,+1.86298760E+00
474,-2.59000000E-05,1558940957.166,+1.86298360E+00
475,-2.57932000E-05,1558940960.766,+1.87882910E+00
476,-2.56864000E-05,1558940960.9743333,+1.88654300E+00
477,-2.58332000E-05,1558940961.1826668,+1.88657610E+00
478,-2.34041000E-05,1558940961.391,+1.89810350E+00
479,-2.74684000E-05,1558940961.5993333,+1.90309320E+00
480,-2.57466000E-05,1558940961.8076668,+1.90308270E+00
481,-2.58667000E-05,1558940962.016,+1.91517830E+00
482,-2.68811000E-05,1558940962.2243333,+1.91841000E+00
483,-2.62004000E-05,1558940962.4326668,+1.91840470E+00
484,-2.56199000E-05,1558940962.641,+1.93853150E+00
485,-2.57667000E-05,1558940962.8493333,+1.94316700E+00
486,-2.61737000E-05,1558940963.0576668,+1.94318020E+00
487,-2.47522000E-05,1558940963.266,+1.95698090E+00
488,-2.56599000E-05,1558940963.4743333,+1.95849430E+00
489,-2.63940000E-05,1558940963.6826668,+1.95850490E+00
490,-2.54929000E-05,1558940963.891,+1.95851810E+00
491,-2.57599000E-05,1558940964.0993333,+1.95853400E+00
492,-2.46121000E-05,1558940964.3076668,+1.95852610E+00
493,-2.54530000E-05,1558940964.516,+1.95851020E+00
494,-2.54663000E-05,1558940964.7243333,+1.95849700E+00
495,-2.57198000E-05,1558940964.9326668,+1.95851290E+00
496,-2.52728000E-05,1558940965.141,+1.95850760E+00
497,-2.53394000E-05,1558940965.3493333,+1.95850620E+00
498,-2.59468000E-05,1558940965.5576668,+1.95849960E+00
499,-2.58401000E-05,1558940965.766,+1.95848910E+00
500,-2.49792000E-05,1558940969.367,+1.97442970E+00
501,-2.46587000E-05,1558940969.5753334,+1.98329360E+00
502,-2.48456000E-05,1558940969.7836668,+1.98329890E+00
503,-2.49324000E-05,1558940969.992,+1.99457260E+00
504,-2.50592000E-05,1558940970.2003334,+1.99868070E+00
505,-2.52793000E-05,1558940970.4086668,+1.99866750E+00
506,-2.50257000E-05,1558940970.617,+2.02907240E+00
507,-2.48924000E-05,1558940970.8253334,+2.02822390E+00
508,-2.51659000E-05,1558940971.0336668,+2.02814460E+00
509,-2.51326000E-05,1558940971.242,+2.04458220E+00
510,-2.48456000E-05,1558940971.4503334,+2.04454650E+00
511,-2.53928000E-05,1558940971.6586668,+2.04456370E+00
512,-2.44519000E-05,1558940971.867,+2.06101590E+00
513,-2.49124000E-05,1558940972.0753334,+2.06097760E+00
514,-2.45853000E-05,1558940972.2836668,+2.06098680E+00
515,-2.50325000E-05,1558940972.492,+2.06098950E+00
516,-2.46655000E-05,1558940972.7003334,+2.06101060E+00
517,-2.45587000E-05,1558940972.9086668,+2.06099610E+00
518,-2.48123000E-05,1558940973.117,+2.06101460E+00
519,-2.48256000E-05,1558940973.3253334,+2.06099870E+00
520,-2.49324000E-05,1558940973.5336668,+2.06098020E+00
521,-2.51192000E-05,1558940973.742,+2.06100930E+00
522,-2.49857000E-05,1558940973.9503334,+2.06098820E+00
523,-2.45253000E-05,1558940974.1586668,+2.06096700E+00
524,-2.48189000E-05,1558940974.367,+2.06096700E+00
525,-2.51192000E-05,1558940978.061,+2.06363700E+00
526,-2.49925000E-05,1558940978.2693334,+2.08455810E+00
527,-2.56531000E-05,1558940978.4776669,+2.08458190E+00
528,-2.50992000E-05,1558940978.686,+2.08685010E+00
529,-2.53128000E-05,1558940978.8943334,+2.10094040E+00
530,-2.54261000E-05,1558940979.1026669,+2.10095890E+00
531,-2.48990000E-05,1558940979.311,+2.10489650E+00
532,-2.50993000E-05,1558940979.5193334,+2.12458440E+00
533,-2.49191000E-05,1558940979.7276669,+2.12457650E+00
534,-2.55064000E-05,1558940979.936,+2.12879820E+00
535,-2.60602000E-05,1558940980.1443334,+2.14104450E+00
536,-2.53395000E-05,1558940980.3526669,+2.14108160E+00
537,-2.54730000E-05,1558940980.561,+2.14768910E+00
538,-2.56731000E-05,1558940980.7693334,+2.16461850E+00
539,-2.47788000E-05,1558940980.9776669,+2.16461850E+00
540,-2.59802000E-05,1558940981.186,+2.16462110E+00
541,-2.56665000E-05,1558940981.3943334,+2.16462110E+00
542,-2.55730000E-05,1558940981.6026669,+2.16463440E+00
543,-2.49725000E-05,1558940981.811,+2.16460260E+00
544,-2.45453000E-05,1558940982.0193334,+2.16462910E+00
545,-2.61937000E-05,1558940982.2276669,+2.16464230E+00
546,-2.56599000E-05,1558940982.436,+2.16465820E+00
547,-2.55932000E-05,1558940982.6443334,+2.16463700E+00
548,-2.58000000E-05,1558940982.8526669,+2.16463700E+00
549,-2.64605000E-05,1558940983.061,+2.16462380E+00
550,-4.27976000E-05,1558940986.567,+2.17543600E+00
551,-2.49325000E-05,1558940986.7753332,+2.18111040E+00
552,-2.71080000E-05,1558940986.9836667,+2.18110370E+00
553,-2.56666000E-05,1558940987.192,+2.19241290E+00
554,-2.46054000E-05,1558940987.4003332,+2.19766170E+00
555,-2.64205000E-05,1558940987.6086667,+2.19768280E+00
556,-2.78090000E-05,1558940987.817,+2.21584050E+00
557,-2.65077000E-05,1558940988.0253332,+2.22113960E+00
558,-2.61340000E-05,1558940988.2336667,+2.22113690E+00
559,-2.59004000E-05,1558940988.442,+2.23436930E+00
560,-2.62208000E-05,1558940988.6503332,+2.23770150E+00
561,-2.74419000E-05,1558940988.8586667,+2.23765650E+00
562,-2.57536000E-05,1558940989.067,+2.25847460E+00
563,-2.70349000E-05,1558940989.2753332,+2.26111810E+00
564,-2.64809000E-05,1558940989.4836667,+2.26114590E+00
565,-2.66744000E-05,1558940989.692,+2.26114990E+00
566,-2.60671000E-05,1558940989.9003332,+2.26116570E+00
567,-2.65677000E-05,1558940990.1086667,+2.26114720E+00
568,-2.64609000E-05,1558940990.317,+2.26112610E+00
569,-2.64876000E-05,1558940990.5253332,+2.26111950E+00
570,-2.63608000E-05,1558940990.7336667,+2.26114460E+00
571,-2.64410000E-05,1558940990.942,+2.26113930E+00
572,-2.65478000E-05,1558940991.1503332,+2.26112340E+00
573,-2.55267000E-05,1558940991.3586667,+2.26110890E+00
574,-2.68280000E-05,1558940991.567,+2.26113140E+00
575,-2.67346000E-05,1558940995.166,+2.27160780E+00
576,-2.69614000E-05,1558940995.3743331,+2.27773030E+00
577,-2.60872000E-05,1558940995.5826666,+2.27773820E+00
578,-2.67412000E-05,1558940995.791,+2.29459490E+00
579,-2.68681000E-05,1558940995.9993331,+2.30119190E+00
580,-2.70682000E-05,1558940996.2076666,+2.30119190E+00
581,-2.64742000E-05,1558940996.416,+2.31352430E+00
582,-2.68213000E-05,1558940996.6243331,+2.31772760E+00
583,-2.77555000E-05,1558940996.8326666,+2.31773280E+00
584,-2.68014000E-05,1558940997.041,+2.33154150E+00
585,-2.64875000E-05,1558940997.2493331,+2.33427620E+00
586,-2.68414000E-05,1558940997.4576666,+2.33426300E+00
587,-2.70283000E-05,1558940997.666,+2.35458410E+00
588,-2.71549000E-05,1558940997.8743331,+2.35783300E+00
589,-2.66744000E-05,1558940998.0826666,+2.35786470E+00
590,-2.68547000E-05,1558940998.291,+2.35787000E+00
591,-2.75487000E-05,1558940998.4993331,+2.35786210E+00
592,-2.72484000E-05,1558940998.7076666,+2.35787400E+00
593,-2.71749000E-05,1558940998.916,+2.35787530E+00
594,-2.72885000E-05,1558940999.1243331,+2.35791360E+00
595,-2.71017000E-05,1558940999.3326666,+2.35790700E+00
596,-2.73618000E-05,1558940999.541,+2.35790180E+00
597,-2.67613000E-05,1558940999.7493331,+2.35787530E+00
598,-2.82827000E-05,1558940999.9576666,+2.35785950E+00
599,-2.75888000E-05,1558941000.166,+2.35785420E+00
