,SQUID_Volt(V),timestamp
384,-2.53862000E-05,1558951955.697
385,-2.53796000E-05,1558951955.9053333
386,-2.52393000E-05,1558951956.1136668
387,-2.52595000E-05,1558951956.322
388,-2.53262000E-05,1558951956.5303333
389,-2.53861000E-05,1558951956.7386668
390,-2.53328000E-05,1558951956.947
391,-2.53127000E-05,1558951957.1553333
392,-2.53994000E-05,1558951957.3636668
393,-2.54662000E-05,1558951957.572
394,-2.55064000E-05,1558951957.7803333
395,-2.53996000E-05,1558951957.9886668
396,-2.54930000E-05,1558951958.197
397,-2.55262000E-05,1558951958.4053333
398,-2.56265000E-05,1558951958.6136668
399,-2.51659000E-05,1558951958.822
400,-2.56131000E-05,1558951959.022
401,-2.54395000E-05,1558951959.2303333
402,-2.55731000E-05,1558951959.4386668
403,-2.55664000E-05,1558951959.647
404,-2.55130000E-05,1558951959.8553333
405,-2.56065000E-05,1558951960.0636668
406,-2.57332000E-05,1558951960.272
407,-2.56397000E-05,1558951960.4803333
408,-2.57199000E-05,1558951960.6886668
409,-2.54597000E-05,1558951960.897
410,-2.60403000E-05,1558951961.1053333
411,-2.49257000E-05,1558951961.3136668
412,-2.54195000E-05,1558951961.522
413,-2.57333000E-05,1558951961.7303333
414,-2.58534000E-05,1558951961.9386668
415,-2.62337000E-05,1558951962.147
416,-2.57265000E-05,1558951962.3553333
417,-2.56866000E-05,1558951962.5636668
418,-2.60536000E-05,1558951962.772
419,-2.52660000E-05,1558951962.9803333
420,-2.58867000E-05,1558951963.1886668
421,-2.56198000E-05,1558951963.397
422,-2.60334000E-05,1558951963.6053333
423,-2.60269000E-05,1558951963.8136668
424,-2.54796000E-05,1558951964.022
425,-2.58667000E-05,1558951964.222
426,-2.61871000E-05,1558951964.4303331
427,-2.58000000E-05,1558951964.6386666
428,-2.50859000E-05,1558951964.847
429,-2.55864000E-05,1558951965.0553331
430,-2.57332000E-05,1558951965.2636666
431,-2.55397000E-05,1558951965.472
432,-2.57398000E-05,1558951965.6803331
433,-2.52995000E-05,1558951965.8886666
434,-2.56731000E-05,1558951966.097
435,-2.54796000E-05,1558951966.3053331
436,-2.55397000E-05,1558951966.5136666
437,-2.56731000E-05,1558951966.722
438,-2.55397000E-05,1558951966.9303331
439,-2.55463000E-05,1558951967.1386666
440,-2.55531000E-05,1558951967.347
441,-2.55731000E-05,1558951967.5553331
442,-2.54663000E-05,1558951967.7636666
443,-2.55131000E-05,1558951967.972
444,-2.55998000E-05,1558951968.1803331
445,-2.54329000E-05,1558951968.3886666
446,-2.57066000E-05,1558951968.597
447,-2.55196000E-05,1558951968.8053331
448,-2.54262000E-05,1558951969.0136666
449,-2.54196000E-05,1558951969.222
450,-2.55330000E-05,1558951969.422
451,-2.52194000E-05,1558951969.6303332
452,-2.55997000E-05,1558951969.8386667
453,-2.54662000E-05,1558951970.047
454,-2.55330000E-05,1558951970.2553332
455,-2.54263000E-05,1558951970.4636667
456,-2.52594000E-05,1558951970.672
457,-2.55062000E-05,1558951970.8803332
458,-2.53395000E-05,1558951971.0886667
459,-2.54196000E-05,1558951971.297
460,-2.55062000E-05,1558951971.5053332
461,-2.56798000E-05,1558951971.7136667
462,-2.55397000E-05,1558951971.922
463,-2.56466000E-05,1558951972.1303332
464,-2.55397000E-05,1558951972.3386667
465,-2.56665000E-05,1558951972.547
466,-2.54929000E-05,1558951972.7553332
467,-2.55865000E-05,1558951972.9636667
468,-2.54196000E-05,1558951973.172
469,-2.54663000E-05,1558951973.3803332
470,-2.52126000E-05,1558951973.5886667
471,-2.54329000E-05,1558951973.797
472,-2.53661000E-05,1558951974.0053332
473,-2.55529000E-05,1558951974.2136667
474,-2.56932000E-05,1558951974.422
475,-2.54930000E-05,1558951974.622
476,-2.53461000E-05,1558951974.8303332
477,-2.55264000E-05,1558951975.0386667
