"Run 1: Time (s)","Run 1: Force 1 (N)","Run 1: Force 2 (N)","Run 1: Force 3 (N)","Run 1: Force 4 (N)","Run 1: Total Force (N)"
10971,306.47,768.01,363.86,433.46,1871.8
10973,306.47,766.79,362.64,432.23,1868.13
10975,305.25,765.57,363.86,433.46,1868.14
10977,306.47,766.79,362.64,432.23,1868.13
10979,305.25,768.01,362.64,432.23,1868.13
10981,305.25,766.79,362.64,429.79,1864.47
10983,306.47,765.57,362.64,431.01,1865.69
10985,306.47,765.57,363.86,433.46,1869.36
10987,306.47,765.57,362.64,432.23,1866.91
10989,306.47,765.57,362.64,433.46,1868.14
10991,306.47,768.01,362.64,434.68,1871.8
10993,306.47,765.57,363.86,432.23,1868.13
10995,305.25,765.57,361.42,431.01,1863.25
10997,306.47,766.79,362.64,433.46,1869.36
10999,306.47,766.79,363.86,432.23,1869.35
11001,305.25,765.57,362.64,432.23,1865.69
11003,306.47,768.01,362.64,432.23,1869.35
11005,305.25,765.57,363.86,431.01,1865.69
11007,306.47,768.01,362.64,433.46,1870.58
11009,307.69,768.01,362.64,432.23,1870.57
11011,305.25,766.79,362.64,433.46,1868.14
11013,306.47,766.79,363.86,433.46,1870.58
11015,306.47,769.23,362.64,433.46,1871.8
11017,305.25,766.79,362.64,433.46,1868.14
11019,306.47,766.79,363.86,435.9,1873.02
11021,305.25,765.57,362.64,432.23,1865.69
11023,306.47,764.35,362.64,433.46,1866.92
11025,306.47,768.01,361.42,433.46,1869.36
11027,306.47,765.57,363.86,435.9,1871.8
11029,306.47,763.13,365.08,433.46,1868.14
11031,306.47,766.79,363.86,435.9,1873.02
11033,307.69,766.79,363.86,435.9,1874.24
11035,307.69,766.79,363.86,437.12,1875.46
11037,307.69,766.79,365.08,437.12,1876.68
11039,307.69,766.79,363.86,435.9,1874.24
11041,307.69,765.57,365.08,435.9,1874.24
11043,307.69,768.01,362.64,434.68,1873.02
11045,306.47,768.01,365.08,435.9,1875.46
11047,308.91,765.57,362.64,435.9,1873.02
11049,306.47,766.79,362.64,435.9,1871.8
11051,307.69,764.35,363.86,435.9,1871.8
11053,308.91,768.01,361.42,434.68,1873.02
11055,307.69,768.01,363.86,437.12,1876.68
11057,308.91,768.01,362.64,435.9,1875.46
11059,307.69,766.79,365.08,439.56,1879.12
11061,307.69,768.01,362.64,434.68,1873.02
11063,307.69,766.79,362.64,435.9,1873.02
11065,307.69,766.79,363.86,438.34,1876.68
11067,308.91,766.79,363.86,435.9,1875.46
11069,308.91,768.01,363.86,435.9,1876.68
11071,308.91,768.01,363.86,437.12,1877.9
11073,308.91,768.01,362.64,435.9,1875.46
11075,307.69,766.79,363.86,437.12,1875.46
11077,308.91,768.01,363.86,437.12,1877.9
11079,308.91,768.01,365.08,437.12,1879.12
11081,308.91,766.79,362.64,437.12,1875.46
11083,308.91,769.23,363.86,437.12,1879.12
11085,308.91,768.01,365.08,437.12,1879.12
11087,308.91,766.79,363.86,435.9,1875.46
11089,308.91,768.01,363.86,437.12,1877.9
11091,308.91,769.23,363.86,437.12,1879.12
11093,308.91,766.79,363.86,437.12,1876.68
11095,307.69,768.01,365.08,439.56,1880.34
11097,308.91,769.23,363.86,435.9,1877.9
11099,308.91,766.79,363.86,437.12,1876.68
11101,308.91,768.01,363.86,437.12,1877.9
11103,307.69,768.01,362.64,433.46,1871.8
11105,307.69,766.79,363.86,438.34,1876.68
11107,307.69,766.79,365.08,440.78,1880.34
11109,308.91,768.01,365.08,435.9,1877.9
11111,307.69,769.23,363.86,437.12,1877.9
11113,307.69,765.57,365.08,437.12,1875.46
11115,308.91,768.01,365.08,435.9,1877.9
11117,308.91,768.01,363.86,438.34,1879.12
11119,308.91,769.23,363.86,437.12,1879.12
11121,307.69,765.57,363.86,435.9,1873.02
11123,308.91,768.01,363.86,437.12,1877.9
11125,307.69,768.01,365.08,439.56,1880.34
11127,308.91,768.01,363.86,437.12,1877.9
11129,306.47,768.01,366.3,438.34,1879.12
11131,308.91,770.45,362.64,438.34,1880.34
11133,307.69,766.79,363.86,435.9,1874.24
11135,306.47,769.23,363.86,437.12,1876.68
11137,308.91,769.23,363.86,435.9,1877.9
11139,308.91,768.01,365.08,435.9,1877.9
11141,307.69,769.23,365.08,437.12,1879.12
11143,307.69,765.57,363.86,437.12,1874.24
11145,308.91,769.23,363.86,438.34,1880.34
11147,306.47,768.01,365.08,438.34,1877.9
11149,307.69,768.01,365.08,439.56,1880.34
11151,307.69,770.45,365.08,439.56,1882.78
11153,306.47,768.01,365.08,438.34,1877.9
11155,307.69,768.01,365.08,435.9,1876.68
11157,307.69,768.01,365.08,437.12,1877.9
11159,306.47,766.79,366.3,439.56,1879.12
11161,307.69,768.01,363.86,437.12,1876.68
11163,308.91,769.23,365.08,438.34,1881.56
11165,307.69,769.23,366.3,438.34,1881.56
11167,308.91,769.23,365.08,437.12,1880.34
11169,306.47,769.23,365.08,437.12,1877.9
11171,307.69,770.45,363.86,437.12,1879.12
11173,308.91,770.45,365.08,437.12,1881.56
11175,307.69,769.23,366.3,438.34,1881.56
11177,307.69,769.23,365.08,437.12,1879.12
11179,307.69,769.23,366.3,438.34,1881.56
11181,306.47,768.01,365.08,439.56,1879.12
11183,308.91,770.45,366.3,438.34,1884
11185,307.69,769.23,365.08,438.34,1880.34
11187,308.91,768.01,365.08,439.56,1881.56
11189,307.69,769.23,365.08,438.34,1880.34
11191,308.91,769.23,366.3,439.56,1884
11193,307.69,768.01,366.3,438.34,1880.34
11195,308.91,770.45,366.3,437.12,1882.78
11197,307.69,768.01,366.3,438.34,1880.34
11199,308.91,769.23,367.52,439.56,1885.22
11201,307.69,769.23,366.3,437.12,1880.34
11203,308.91,770.45,365.08,438.34,1882.78
11205,307.69,769.23,366.3,439.56,1882.78
11207,308.91,769.23,366.3,438.34,1882.78
11209,307.69,770.45,366.3,438.34,1882.78
11211,307.69,770.45,365.08,439.56,1882.78
11213,308.91,769.23,366.3,438.34,1882.78
11215,307.69,770.45,365.08,437.12,1880.34
11217,307.69,769.23,366.3,437.12,1880.34
11219,308.91,769.23,366.3,439.56,1884
11221,308.91,769.23,365.08,439.56,1882.78
11223,308.91,769.23,365.08,438.34,1881.56
11225,307.69,769.23,366.3,437.12,1880.34
11227,308.91,769.23,365.08,437.12,1880.34
11229,307.69,770.45,365.08,437.12,1880.34
11231,308.91,770.45,365.08,437.12,1881.56
11233,308.91,770.45,366.3,439.56,1885.22
11235,308.91,770.45,366.3,438.34,1884
11237,308.91,770.45,366.3,437.12,1882.78
11239,307.69,769.23,366.3,439.56,1882.78
11241,308.91,769.23,366.3,439.56,1884
11243,308.91,770.45,366.3,437.12,1882.78
11245,308.91,769.23,365.08,439.56,1882.78
11247,308.91,771.67,366.3,438.34,1885.22
11249,308.91,769.23,366.3,438.34,1882.78
11251,308.91,770.45,367.52,440.78,1887.66
11253,308.91,770.45,366.3,438.34,1884
11255,308.91,770.45,366.3,438.34,1884
11257,308.91,770.45,366.3,439.56,1885.22
11259,307.69,769.23,366.3,437.12,1880.34
11261,307.69,768.01,367.52,438.34,1881.56
11263,310.13,774.11,366.3,438.34,1888.88
11265,307.69,770.45,366.3,437.12,1881.56
11267,310.13,770.45,366.3,438.34,1885.22
11269,308.91,771.67,366.3,438.34,1885.22
11271,308.91,770.45,366.3,438.34,1884
11273,308.91,770.45,365.08,438.34,1882.78
11275,308.91,771.67,367.52,438.34,1886.44
11277,308.91,770.45,367.52,439.56,1886.44
11279,308.91,771.67,365.08,438.34,1884
11281,308.91,770.45,367.52,438.34,1885.22
11283,310.13,770.45,366.3,439.56,1886.44
11285,310.13,770.45,366.3,440.78,1887.66
11287,310.13,770.45,366.3,439.56,1886.44
11289,310.13,771.67,366.3,438.34,1886.44
11291,308.91,770.45,367.52,438.34,1885.22
11293,308.91,769.23,366.3,438.34,1882.78
11295,308.91,770.45,367.52,440.78,1887.66
11297,310.13,771.67,365.08,438.34,1885.22
11299,308.91,769.23,366.3,439.56,1884
11301,308.91,771.67,367.52,440.78,1888.88
11303,311.36,771.67,366.3,439.56,1888.89
11305,310.13,770.45,368.74,439.56,1888.88
11307,308.91,771.67,368.74,442,1891.32
11309,310.13,770.45,367.52,439.56,1887.66
11311,308.91,771.67,366.3,440.78,1887.66
11313,308.91,771.67,368.74,442,1891.32
11315,310.13,771.67,367.52,442,1891.32
11317,310.13,772.89,368.74,442,1893.76
11319,310.13,771.67,368.74,440.78,1891.32
11321,308.91,771.67,366.3,439.56,1886.44
11323,308.91,771.67,368.74,440.78,1890.1
11325,308.91,770.45,368.74,439.56,1887.66
11327,308.91,771.67,368.74,444.44,1893.76
11329,307.69,770.45,368.74,442,1888.88
11331,310.13,772.89,367.52,442,1892.54
11333,310.13,772.89,368.74,443.22,1894.98
11335,310.13,774.11,367.52,442,1893.76
11337,308.91,771.67,367.52,439.56,1887.66
11339,310.13,771.67,368.74,443.22,1893.76
11341,310.13,774.11,368.74,443.22,1896.2
11343,310.13,774.11,368.74,444.44,1897.42
11345,308.91,772.89,367.52,442,1891.32
11347,310.13,774.11,369.96,442,1896.2
11349,308.91,772.89,367.52,443.22,1892.54
11351,310.13,772.89,369.96,442,1894.98
11353,310.13,772.89,368.74,440.78,1892.54
11355,310.13,772.89,367.52,443.22,1893.76
11357,308.91,772.89,369.96,442,1893.76
11359,308.91,770.45,368.74,443.22,1891.32
11361,310.13,772.89,368.74,442,1893.76
11363,308.91,772.89,368.74,442,1892.54
11365,310.13,772.89,368.74,442,1893.76
11367,308.91,774.11,368.74,440.78,1892.54
11369,310.13,774.11,369.96,443.22,1897.42
11371,310.13,772.89,368.74,440.78,1892.54
11373,310.13,774.11,368.74,440.78,1893.76
11375,311.36,774.11,367.52,440.78,1893.77
11377,311.36,772.89,369.96,443.22,1897.43
11379,311.36,775.34,369.96,442,1898.66
11381,311.36,772.89,368.74,442,1894.99
11383,310.13,774.11,368.74,440.78,1893.76
11385,311.36,775.34,368.74,442,1897.44
11387,311.36,772.89,369.96,442,1896.21
11389,310.13,772.89,367.52,442,1892.54
11391,310.13,774.11,368.74,440.78,1893.76
11393,311.36,775.34,367.52,442,1896.22
11395,308.91,772.89,369.96,443.22,1894.98
11397,310.13,774.11,369.96,442,1896.2
11399,310.13,771.67,369.96,442,1893.76
11401,310.13,774.11,369.96,442,1896.2
11403,310.13,774.11,368.74,443.22,1896.2
11405,310.13,772.89,369.96,443.22,1896.2
11407,308.91,775.34,368.74,442,1894.99
11409,311.36,774.11,368.74,442,1896.21
11411,310.13,772.89,369.96,443.22,1896.2
11413,308.91,772.89,369.96,443.22,1894.98
11415,311.36,775.34,367.52,440.78,1895
11417,310.13,774.11,368.74,444.44,1897.42
11419,310.13,775.34,369.96,443.22,1898.65
11421,311.36,774.11,367.52,439.56,1892.55
11423,308.91,772.89,369.96,445.67,1897.43
11425,310.13,774.11,369.96,442,1896.2
11427,310.13,775.34,369.96,442,1897.43
11429,310.13,776.56,368.74,444.44,1899.87
11431,311.36,777.78,368.74,442,1899.88
11433,311.36,775.34,368.74,443.22,1898.66
11435,310.13,774.11,369.96,444.44,1898.64
11437,311.36,776.56,369.96,443.22,1901.1
11439,311.36,775.34,369.96,442,1898.66
11441,310.13,772.89,371.18,444.44,1898.64
11443,311.36,775.34,369.96,443.22,1899.88
11445,310.13,775.34,369.96,443.22,1898.65
11447,310.13,776.56,371.18,444.44,1902.31
11449,310.13,775.34,368.74,443.22,1897.43
11451,311.36,772.89,369.96,443.22,1897.43
11453,311.36,775.34,371.18,445.67,1903.55
11455,310.13,775.34,369.96,443.22,1898.65
11457,311.36,772.89,369.96,444.44,1898.65
11459,310.13,776.56,368.74,443.22,1898.65
11461,311.36,774.11,371.18,442,1898.65
11463,310.13,772.89,371.18,443.22,1897.42
11465,311.36,776.56,372.41,443.22,1903.55
11467,311.36,775.34,371.18,443.22,1901.1
11469,310.13,775.34,368.74,443.22,1897.43
11471,310.13,776.56,369.96,443.22,1899.87
11473,311.36,776.56,369.96,443.22,1901.1
11475,311.36,775.34,371.18,445.67,1903.55
11477,311.36,774.11,371.18,443.22,1899.87
11479,311.36,776.56,371.18,443.22,1902.32
11481,311.36,775.34,369.96,445.67,1902.33
11483,311.36,775.34,369.96,443.22,1899.88
11485,311.36,775.34,369.96,443.22,1899.88
11487,311.36,775.34,371.18,445.67,1903.55
11489,311.36,775.34,371.18,443.22,1901.1
11491,310.13,774.11,371.18,443.22,1898.64
11493,310.13,775.34,371.18,443.22,1899.87
11495,311.36,776.56,371.18,442,1901.1
11497,311.36,775.34,369.96,443.22,1899.88
11499,311.36,775.34,371.18,444.44,1902.32
11501,311.36,772.89,369.96,443.22,1897.43
11503,311.36,775.34,372.41,444.44,1903.55
11505,311.36,777.78,369.96,443.22,1902.32
11507,310.13,774.11,371.18,444.44,1899.86
11509,310.13,775.34,371.18,445.67,1902.32
11511,310.13,775.34,372.41,444.44,1902.32
11513,311.36,772.89,371.18,445.67,1901.1
11515,311.36,777.78,369.96,444.44,1903.54
11517,312.58,775.34,371.18,445.67,1904.77
11519,311.36,775.34,371.18,444.44,1902.32
11521,310.13,774.11,369.96,445.67,1899.87
11523,311.36,776.56,369.96,443.22,1901.1
11525,311.36,776.56,371.18,445.67,1904.77
11527,310.13,775.34,369.96,445.67,1901.1
11529,311.36,775.34,369.96,443.22,1899.88
11531,312.58,775.34,371.18,445.67,1904.77
11533,312.58,777.78,371.18,443.22,1904.76
11535,312.58,776.56,371.18,443.22,1903.54
11537,311.36,774.11,371.18,445.67,1902.32
11539,313.8,779,369.96,442,1904.76
11541,311.36,775.34,372.41,445.67,1904.78
11543,312.58,776.56,371.18,443.22,1903.54
11545,312.58,777.78,371.18,444.44,1905.98
11547,311.36,774.11,369.96,444.44,1899.87
11549,311.36,774.11,369.96,444.44,1899.87
11551,312.58,777.78,371.18,443.22,1904.76
11553,312.58,776.56,371.18,444.44,1904.76
11555,311.36,777.78,369.96,444.44,1903.54
11557,312.58,776.56,372.41,444.44,1905.99
11559,312.58,776.56,372.41,444.44,1905.99
11561,311.36,777.78,371.18,445.67,1905.99
11563,312.58,776.56,369.96,443.22,1902.32
11565,312.58,776.56,371.18,446.89,1907.21
11567,312.58,776.56,373.63,448.11,1910.88
11569,313.8,776.56,369.96,445.67,1905.99
11571,311.36,775.34,372.41,446.89,1906
11573,312.58,777.78,371.18,444.44,1905.98
11575,311.36,775.34,371.18,443.22,1901.1
11577,312.58,777.78,369.96,443.22,1903.54
11579,311.36,776.56,373.63,445.67,1907.22
11581,311.36,775.34,372.41,446.89,1906
11583,311.36,777.78,371.18,444.44,1904.76
11585,311.36,776.56,373.63,445.67,1907.22
11587,311.36,775.34,373.63,446.89,1907.22
11589,311.36,777.78,372.41,445.67,1907.22
11591,312.58,777.78,372.41,444.44,1907.21
11593,312.58,776.56,372.41,446.89,1908.44
11595,312.58,776.56,371.18,445.67,1905.99
11597,313.8,777.78,371.18,445.67,1908.43
11599,312.58,776.56,372.41,446.89,1908.44
11601,311.36,777.78,372.41,446.89,1908.44
11603,312.58,776.56,369.96,445.67,1904.77
11605,311.36,776.56,371.18,445.67,1904.77
11607,312.58,779,371.18,444.44,1907.2
11609,312.58,777.78,373.63,446.89,1910.88
11611,312.58,777.78,372.41,448.11,1910.88
11613,312.58,777.78,372.41,445.67,1908.44
11615,312.58,777.78,372.41,445.67,1908.44
11617,311.36,779,371.18,445.67,1907.21
11619,312.58,777.78,373.63,445.67,1909.66
11621,311.36,777.78,372.41,443.22,1904.77
11623,311.36,777.78,373.63,449.33,1912.1
11625,312.58,779,372.41,444.44,1908.43
11627,312.58,779,372.41,448.11,1912.1
11629,311.36,777.78,373.63,448.11,1910.88
11631,312.58,779,373.63,445.67,1910.88
11633,311.36,777.78,372.41,445.67,1907.22
11635,312.58,779,374.85,446.89,1913.32
11637,311.36,779,374.85,445.67,1910.88
11639,312.58,776.56,373.63,448.11,1910.88
11641,311.36,777.78,373.63,445.67,1908.44
11643,312.58,777.78,373.63,446.89,1910.88
11645,312.58,779,373.63,446.89,1912.1
11647,312.58,777.78,374.85,449.33,1914.54
11649,312.58,777.78,372.41,446.89,1909.66
11651,312.58,779,373.63,446.89,1912.1
11653,312.58,777.78,373.63,446.89,1910.88
11655,312.58,777.78,374.85,448.11,1913.32
11657,312.58,779,373.63,446.89,1912.1
11659,312.58,779,372.41,445.67,1909.66
11661,312.58,777.78,374.85,446.89,1912.1
11663,313.8,781.44,373.63,448.11,1916.98
11665,313.8,779,374.85,448.11,1915.76
11667,312.58,779,373.63,446.89,1912.1
11669,312.58,779,373.63,449.33,1914.54
11671,313.8,777.78,374.85,446.89,1913.32
11673,313.8,780.22,371.18,446.89,1912.09
11675,312.58,779,373.63,445.67,1910.88
11677,313.8,779,373.63,445.67,1912.1
11679,311.36,777.78,374.85,449.33,1913.32
11681,312.58,777.78,374.85,446.89,1912.1
11683,312.58,779,372.41,445.67,1909.66
11685,312.58,777.78,371.18,446.89,1908.43
11687,312.58,780.22,377.29,449.33,1919.42
11689,312.58,779,374.85,449.33,1915.76
11691,312.58,781.44,374.85,448.11,1916.98
11693,311.36,780.22,376.07,449.33,1916.98
11695,312.58,779,373.63,446.89,1912.1
11697,311.36,780.22,377.29,448.11,1916.98
11699,313.8,781.44,374.85,449.33,1919.42
11701,312.58,780.22,376.07,446.89,1915.76
11703,312.58,781.44,377.29,448.11,1919.42
11705,312.58,780.22,374.85,445.67,1913.32
11707,312.58,781.44,374.85,448.11,1916.98
11709,313.8,782.66,373.63,446.89,1916.98
11711,312.58,782.66,374.85,446.89,1916.98
11713,312.58,780.22,376.07,450.55,1919.42
11715,312.58,779,376.07,448.11,1915.76
11717,313.8,781.44,376.07,448.11,1919.42
11719,311.36,779,374.85,449.33,1914.54
11721,312.58,781.44,374.85,448.11,1916.98
11723,312.58,780.22,374.85,449.33,1916.98
11725,312.58,781.44,374.85,448.11,1916.98
11727,313.8,780.22,376.07,448.11,1918.2
11729,312.58,779,376.07,449.33,1916.98
11731,311.36,781.44,374.85,446.89,1914.54
11733,312.58,781.44,376.07,448.11,1918.2
11735,312.58,781.44,374.85,448.11,1916.98
11737,312.58,782.66,376.07,449.33,1920.64
11739,312.58,782.66,376.07,446.89,1918.2
11741,312.58,781.44,374.85,448.11,1916.98
11743,313.8,782.66,373.63,446.89,1916.98
11745,313.8,780.22,374.85,446.89,1915.76
11747,312.58,780.22,374.85,450.55,1918.2
11749,313.8,782.66,374.85,448.11,1919.42
11751,312.58,780.22,376.07,448.11,1916.98
11753,313.8,783.88,373.63,448.11,1919.42
11755,313.8,782.66,374.85,448.11,1919.42
11757,313.8,782.66,376.07,449.33,1921.86
11759,311.36,781.44,376.07,450.55,1919.42
11761,313.8,780.22,377.29,449.33,1920.64
11763,312.58,782.66,374.85,449.33,1919.42
11765,312.58,782.66,374.85,448.11,1918.2
11767,315.02,782.66,377.29,449.33,1924.3
11769,312.58,780.22,376.07,448.11,1916.98
11771,313.8,781.44,376.07,449.33,1920.64
11773,312.58,780.22,377.29,448.11,1918.2
11775,313.8,781.44,374.85,448.11,1918.2
11777,313.8,781.44,376.07,448.11,1919.42
11779,313.8,781.44,376.07,449.33,1920.64
11781,313.8,781.44,376.07,448.11,1919.42
11783,313.8,781.44,377.29,449.33,1921.86
11785,313.8,782.66,376.07,448.11,1920.64
11787,313.8,781.44,377.29,450.55,1923.08
11789,312.58,782.66,377.29,449.33,1921.86
11791,313.8,781.44,377.29,449.33,1921.86
11793,313.8,782.66,374.85,450.55,1921.86
11795,312.58,782.66,376.07,450.55,1921.86
11797,313.8,783.88,376.07,448.11,1921.86
11799,313.8,781.44,376.07,450.55,1921.86
11801,313.8,781.44,377.29,448.11,1920.64
11803,313.8,782.66,376.07,448.11,1920.64
11805,313.8,782.66,376.07,450.55,1923.08
11807,313.8,782.66,377.29,448.11,1921.86
11809,313.8,781.44,374.85,449.33,1919.42
11811,312.58,781.44,376.07,450.55,1920.64
11813,312.58,781.44,376.07,449.33,1919.42
11815,313.8,781.44,377.29,448.11,1920.64
11817,312.58,782.66,376.07,448.11,1919.42
11819,313.8,782.66,377.29,449.33,1923.08
11821,313.8,780.22,376.07,448.11,1918.2
11823,313.8,782.66,376.07,449.33,1921.86
11825,313.8,782.66,377.29,449.33,1923.08
11827,313.8,792.43,387.06,454.21,1947.5
11829,313.8,783.88,378.51,450.55,1926.74
11831,313.8,783.88,378.51,449.33,1925.52
11833,313.8,782.66,378.51,450.55,1925.52
11835,312.58,783.88,377.29,450.55,1924.3
11837,313.8,783.88,377.29,449.33,1924.3
11839,312.58,783.88,377.29,449.33,1923.08
11841,312.58,783.88,377.29,449.33,1923.08
11843,313.8,783.88,377.29,449.33,1924.3
11845,313.8,782.66,377.29,450.55,1924.3
11847,313.8,782.66,377.29,449.33,1923.08
11849,313.8,781.44,377.29,450.55,1923.08
11851,313.8,783.88,377.29,450.55,1925.52
11853,313.8,782.66,378.51,449.33,1924.3
11855,313.8,782.66,377.29,449.33,1923.08
11857,312.58,783.88,377.29,449.33,1923.08
11859,312.58,782.66,377.29,449.33,1921.86
11861,313.8,782.66,377.29,448.11,1921.86
11863,313.8,783.88,377.29,449.33,1924.3
11865,313.8,783.88,377.29,448.11,1923.08
11867,313.8,781.44,377.29,449.33,1921.86
11869,312.58,782.66,377.29,450.55,1923.08
11871,313.8,782.66,377.29,450.55,1924.3
11873,312.58,782.66,376.07,450.55,1921.86
11875,312.58,783.88,377.29,449.33,1923.08
11877,312.58,783.88,378.51,448.11,1923.08
11879,313.8,783.88,376.07,450.55,1924.3
11881,313.8,783.88,377.29,448.11,1923.08
11883,313.8,783.88,377.29,446.89,1921.86
11885,312.58,783.88,376.07,450.55,1923.08
11887,312.58,783.88,377.29,448.11,1921.86
11889,312.58,782.66,376.07,448.11,1919.42
11891,313.8,783.88,377.29,448.11,1923.08
11893,312.58,783.88,376.07,449.33,1921.86
11895,312.58,782.66,377.29,450.55,1923.08
11897,312.58,783.88,376.07,449.33,1921.86
11899,312.58,783.88,378.51,449.33,1924.3
11901,313.8,783.88,377.29,448.11,1923.08
11903,311.36,783.88,378.51,449.33,1923.08
11905,312.58,783.88,378.51,448.11,1923.08
11907,313.8,782.66,377.29,448.11,1921.86
11909,312.58,782.66,377.29,449.33,1921.86
11911,313.8,783.88,377.29,448.11,1923.08
11913,312.58,783.88,377.29,449.33,1923.08
11915,313.8,782.66,378.51,449.33,1924.3
11917,312.58,785.1,378.51,448.11,1924.3
11919,313.8,783.88,377.29,450.55,1925.52
11921,312.58,810.74,406.59,457.88,1987.79
11923,313.8,797.31,388.28,454.21,1953.6
11925,316.24,791.21,388.28,462.76,1958.49
11927,318.68,800.98,394.38,465.2,1979.24
11929,317.46,794.87,388.28,456.65,1957.26
11931,313.8,782.66,377.29,450.55,1924.3
11933,313.8,782.66,377.29,450.55,1924.3
11935,313.8,782.66,377.29,449.33,1923.08
11937,313.8,783.88,378.51,450.55,1926.74
11939,313.8,783.88,377.29,450.55,1925.52
11941,313.8,781.44,376.07,450.55,1921.86
11943,313.8,782.66,377.29,451.77,1925.52
11945,315.02,782.66,377.29,449.33,1924.3
11947,315.02,780.22,376.07,449.33,1920.64
11949,312.58,782.66,377.29,449.33,1921.86
11951,315.02,783.88,377.29,449.33,1925.52
11953,313.8,783.88,377.29,449.33,1924.3
11955,313.8,783.88,377.29,448.11,1923.08
11957,313.8,783.88,377.29,449.33,1924.3
11959,313.8,782.66,376.07,449.33,1921.86
11961,313.8,782.66,377.29,449.33,1923.08
11963,312.58,783.88,377.29,448.11,1921.86
11965,313.8,782.66,377.29,449.33,1923.08
11967,312.58,783.88,376.07,450.55,1923.08
11969,312.58,783.88,377.29,449.33,1923.08
11971,315.02,814.41,402.93,457.88,1990.24
11973,316.24,815.63,405.37,460.32,1997.56
11975,311.36,818.07,409.04,457.88,1996.35
11977,313.8,815.63,407.81,455.43,1992.67
11979,313.8,818.07,409.04,456.65,1997.56
11981,312.58,782.66,378.51,448.11,1921.86
11983,312.58,782.66,377.29,448.11,1920.64
11985,312.58,783.88,377.29,449.33,1923.08
11987,311.36,783.88,378.51,448.11,1921.86
11989,316.24,787.55,391.94,457.88,1953.61
