,SQUID_Volt(V),timestamp,Temp(V)
1368,-2.87431000E-05,1558949905.504,+6.39530000E-05
1369,-2.87230000E-05,1558949905.7123332,+6.39660000E-05
1370,-2.87497000E-05,1558949905.9206667,+6.39660000E-05
1371,-2.86296000E-05,1558949906.129,+6.39410000E-05
1372,-2.86963000E-05,1558949906.3373332,+6.39410000E-05
1373,-2.86630000E-05,1558949906.5456667,+6.36440000E-05
1374,-2.87364000E-05,1558949906.754,+6.33090000E-05
1375,-2.86029000E-05,1558949910.354,+6.37430000E-05
1376,-2.84628000E-05,1558949910.5623333,+6.42380000E-05
1377,-2.85629000E-05,1558949910.7706668,+6.40900000E-05
1378,-2.85027000E-05,1558949910.979,+6.40900000E-05
1379,-2.85695000E-05,1558949911.1873333,+6.39530000E-05
1380,-2.86162000E-05,1558949911.3956668,+6.38910000E-05
1381,-2.85094000E-05,1558949911.604,+6.40400000E-05
1382,-2.85162000E-05,1558949911.8123333,+6.39040000E-05
1383,-2.86228000E-05,1558949912.0206668,+6.43250000E-05
1384,-2.85896000E-05,1558949912.229,+6.44740000E-05
1385,-2.85495000E-05,1558949912.4373333,+6.38670000E-05
1386,-2.85828000E-05,1558949912.6456668,+6.43000000E-05
1387,-2.85895000E-05,1558949912.854,+6.41270000E-05
1388,-2.86296000E-05,1558949913.0623333,+6.39290000E-05
1389,-2.86029000E-05,1558949913.2706668,+6.40150000E-05
1390,-2.86830000E-05,1558949913.479,+6.36680000E-05
1391,-2.86228000E-05,1558949913.6873333,+6.40280000E-05
1392,-2.86495000E-05,1558949913.8956668,+6.40030000E-05
1393,-2.86361000E-05,1558949914.104,+6.39530000E-05
1394,-2.86163000E-05,1558949914.3123333,+6.42140000E-05
1395,-2.84894000E-05,1558949914.5206668,+6.43870000E-05
1396,-2.85761000E-05,1558949914.729,+6.38290000E-05
1397,-2.86228000E-05,1558949914.9373333,+6.40400000E-05
1398,-2.87430000E-05,1558949915.1456668,+6.32840000E-05
1399,-2.86095000E-05,1558949915.354,+6.38790000E-05
1400,-2.87830000E-05,1558949918.954,+6.39530000E-05
1401,-2.86496000E-05,1558949919.1623333,+6.45230000E-05
1402,-2.86495000E-05,1558949919.3706667,+6.43750000E-05
1403,-2.86163000E-05,1558949919.579,+6.44740000E-05
1404,-2.86296000E-05,1558949919.7873333,+6.42880000E-05
1405,-2.85562000E-05,1558949919.9956667,+6.43370000E-05
1406,-2.85294000E-05,1558949920.204,+6.44860000E-05
1407,-2.85829000E-05,1558949920.4123333,+6.43870000E-05
1408,-2.85427000E-05,1558949920.6206667,+6.40900000E-05
1409,-2.85361000E-05,1558949920.829,+6.43500000E-05
1410,-2.85762000E-05,1558949921.0373333,+6.40770000E-05
1411,-2.84894000E-05,1558949921.2456667,+6.39530000E-05
1412,-2.87631000E-05,1558949921.454,+6.38050000E-05
1413,-2.86563000E-05,1558949921.6623333,+6.41390000E-05
1414,-2.85762000E-05,1558949921.8706667,+6.41270000E-05
1415,-2.85561000E-05,1558949922.079,+6.44490000E-05
1416,-2.86763000E-05,1558949922.2873333,+6.36680000E-05
1417,-2.87497000E-05,1558949922.4956667,+6.42880000E-05
1418,-2.85229000E-05,1558949922.704,+6.41390000E-05
1419,-2.85027000E-05,1558949922.9123333,+6.38170000E-05
1420,-2.85561000E-05,1558949923.1206667,+6.37180000E-05
1421,-2.86096000E-05,1558949923.329,+6.36060000E-05
1422,-2.85629000E-05,1558949923.5373333,+6.38790000E-05
1423,-2.84961000E-05,1558949923.7456667,+6.41140000E-05
1424,-2.86630000E-05,1558949923.954,+6.40150000E-05
1425,-2.86296000E-05,1558949927.554,+6.46840000E-05
1426,-2.85428000E-05,1558949927.7623332,+6.47590000E-05
1427,-2.84961000E-05,1558949927.9706666,+6.46470000E-05
1428,-2.84894000E-05,1558949928.179,+6.46470000E-05
1429,-2.86963000E-05,1558949928.3873332,+6.44240000E-05
1430,-2.85629000E-05,1558949928.5956666,+6.45230000E-05
1431,-2.85628000E-05,1558949928.804,+6.44120000E-05
1432,-2.85695000E-05,1558949929.0123332,+6.43370000E-05
1433,-2.85628000E-05,1558949929.2206666,+6.42760000E-05
1434,-2.85695000E-05,1558949929.429,+6.44610000E-05
1435,-2.85228000E-05,1558949929.6373332,+6.45730000E-05
1436,-2.85361000E-05,1558949929.8456666,+6.42760000E-05
1437,-2.86095000E-05,1558949930.054,+6.38420000E-05
1438,-2.84560000E-05,1558949930.2623332,+6.42880000E-05
1439,-2.87764000E-05,1558949930.4706666,+6.44610000E-05
1440,-2.84360000E-05,1558949930.679,+6.46840000E-05
1441,-2.84961000E-05,1558949930.8873332,+6.42260000E-05
1442,-2.85228000E-05,1558949931.0956666,+6.44610000E-05
1443,-2.84893000E-05,1558949931.304,+6.42510000E-05
1444,-2.85961000E-05,1558949931.5123332,+6.38540000E-05
1445,-2.85961000E-05,1558949931.7206666,+6.47460000E-05
1446,-2.84960000E-05,1558949931.929,+6.49070000E-05
1447,-2.87564000E-05,1558949932.1373332,+6.43000000E-05
1448,-2.85228000E-05,1558949932.3456666,+6.47460000E-05
1449,-2.86829000E-05,1558949932.554,+6.47220000E-05
1450,-2.85095000E-05,1558949936.154,+6.45110000E-05
1451,-2.84359000E-05,1558949936.3623333,+6.49820000E-05
1452,-2.82691000E-05,1558949936.5706668,+6.44860000E-05
1453,-2.84627000E-05,1558949936.779,+6.49940000E-05
1454,-2.85095000E-05,1558949936.9873333,+6.44610000E-05
1455,-2.84093000E-05,1558949937.1956668,+6.49570000E-05
1456,-2.85561000E-05,1558949937.404,+6.45850000E-05
1457,-2.84895000E-05,1558949937.6123333,+6.44610000E-05
1458,-2.84426000E-05,1558949937.8206668,+6.46600000E-05
1459,-2.84428000E-05,1558949938.029,+6.43500000E-05
1460,-2.84027000E-05,1558949938.2373333,+6.45980000E-05
1461,-2.84359000E-05,1558949938.4456668,+6.41020000E-05
1462,-2.84294000E-05,1558949938.654,+6.41890000E-05
1463,-2.84293000E-05,1558949938.8623333,+6.46220000E-05
1464,-2.85228000E-05,1558949939.0706668,+6.44240000E-05
1465,-2.84226000E-05,1558949939.279,+6.45230000E-05
1466,-2.81890000E-05,1558949939.4873333,+6.44120000E-05
1467,-2.84893000E-05,1558949939.6956668,+6.42010000E-05
1468,-2.85094000E-05,1558949939.904,+6.43750000E-05
1469,-2.85094000E-05,1558949940.1123333,+6.42380000E-05
1470,-2.83425000E-05,1558949940.3206668,+6.42630000E-05
1471,-2.84893000E-05,1558949940.529,+6.41140000E-05
1472,-2.84894000E-05,1558949940.7373333,+6.42760000E-05
1473,-2.84427000E-05,1558949940.9456668,+6.42380000E-05
1474,-2.85027000E-05,1558949941.154,+6.41640000E-05
1475,-2.85629000E-05,1558949944.754,+6.45480000E-05
1476,-2.85027000E-05,1558949944.9623332,+6.45850000E-05
1477,-2.84694000E-05,1558949945.1706667,+6.46220000E-05
1478,-2.84627000E-05,1558949945.379,+6.45230000E-05
1479,-2.85762000E-05,1558949945.5873332,+6.44740000E-05
1480,-2.85361000E-05,1558949945.7956667,+6.46720000E-05
1481,-2.86762000E-05,1558949946.004,+6.48080000E-05
1482,-2.84294000E-05,1558949946.2123332,+6.42760000E-05
1483,-2.83425000E-05,1558949946.4206667,+6.47220000E-05
1484,-2.84962000E-05,1558949946.629,+6.45360000E-05
1485,-2.84960000E-05,1558949946.8373332,+6.48700000E-05
1486,-2.84627000E-05,1558949947.0456667,+6.44610000E-05
1487,-2.85095000E-05,1558949947.254,+6.46350000E-05
1488,-2.85095000E-05,1558949947.4623332,+6.44610000E-05
1489,-2.85161000E-05,1558949947.6706667,+6.46470000E-05
1490,-2.85694000E-05,1558949947.879,+6.46100000E-05
1491,-2.84827000E-05,1558949948.0873332,+6.45230000E-05
1492,-2.85362000E-05,1558949948.2956667,+6.46970000E-05
1493,-2.85094000E-05,1558949948.504,+6.42630000E-05
1494,-2.86162000E-05,1558949948.7123332,+6.44370000E-05
1495,-2.86895000E-05,1558949948.9206667,+6.44610000E-05
1496,-2.86429000E-05,1558949949.129,+6.41760000E-05
1497,-2.86696000E-05,1558949949.3373332,+6.45480000E-05
1498,-2.86430000E-05,1558949949.5456667,+6.43750000E-05
1499,-2.86228000E-05,1558949949.754,+6.41520000E-05
1500,-2.86162000E-05,1558949953.355,+6.43500000E-05
1501,-2.86429000E-05,1558949953.5633333,+6.49690000E-05
1502,-2.86362000E-05,1558949953.7716668,+6.47340000E-05
1503,-2.85761000E-05,1558949953.98,+6.49070000E-05
1504,-2.86361000E-05,1558949954.1883333,+6.47340000E-05
1505,-2.86829000E-05,1558949954.3966668,+6.49820000E-05
1506,-2.85560000E-05,1558949954.605,+6.47830000E-05
1507,-2.86094000E-05,1558949954.8133333,+6.48450000E-05
1508,-2.85828000E-05,1558949955.0216668,+6.49450000E-05
1509,-2.86161000E-05,1558949955.23,+6.50930000E-05
1510,-2.86896000E-05,1558949955.4383333,+6.49070000E-05
1511,-2.85629000E-05,1558949955.6466668,+6.50190000E-05
1512,-2.86228000E-05,1558949955.855,+6.46220000E-05
1513,-2.86495000E-05,1558949956.0633333,+6.46720000E-05
1514,-2.87964000E-05,1558949956.2716668,+6.46220000E-05
1515,-2.86628000E-05,1558949956.48,+6.44240000E-05
1516,-2.86629000E-05,1558949956.6883333,+6.46350000E-05
1517,-2.86562000E-05,1558949956.8966668,+6.48330000E-05
1518,-2.87097000E-05,1558949957.105,+6.48210000E-05
1519,-2.87497000E-05,1558949957.3133333,+6.44240000E-05
1520,-2.86963000E-05,1558949957.5216668,+6.46720000E-05
1521,-2.87230000E-05,1558949957.73,+6.49070000E-05
1522,-2.84093000E-05,1558949957.9383333,+6.42380000E-05
1523,-2.86763000E-05,1558949958.1466668,+6.43370000E-05
1524,-2.88165000E-05,1558949958.355,+6.47340000E-05
1525,-2.87764000E-05,1558949961.954,+6.44990000E-05
1526,-2.89500000E-05,1558949962.1623333,+6.49570000E-05
1527,-2.87097000E-05,1558949962.3706667,+6.49320000E-05
1528,-2.84827000E-05,1558949962.579,+6.50560000E-05
1529,-2.86763000E-05,1558949962.7873333,+6.46720000E-05
1530,-2.88431000E-05,1558949962.9956667,+6.44990000E-05
1531,-2.87097000E-05,1558949963.204,+6.43870000E-05
1532,-2.87830000E-05,1558949963.4123333,+6.48700000E-05
1533,-2.88364000E-05,1558949963.6206667,+6.43750000E-05
1534,-2.84027000E-05,1558949963.829,+6.45600000E-05
1535,-2.87429000E-05,1558949964.0373333,+6.47090000E-05
1536,-2.87430000E-05,1558949964.2456667,+6.42880000E-05
1537,-2.88097000E-05,1558949964.454,+6.43370000E-05
1538,-2.87497000E-05,1558949964.6623333,+6.42140000E-05
1539,-2.87897000E-05,1558949964.8706667,+6.44990000E-05
1540,-2.87764000E-05,1558949965.079,+6.45230000E-05
1541,-2.87297000E-05,1558949965.2873333,+6.45110000E-05
1542,-2.87231000E-05,1558949965.4956667,+6.43000000E-05
1543,-2.87163000E-05,1558949965.704,+6.45850000E-05
1544,-2.87430000E-05,1558949965.9123333,+6.44740000E-05
1545,-2.86963000E-05,1558949966.1206667,+6.45850000E-05
1546,-2.87029000E-05,1558949966.329,+6.41890000E-05
1547,-2.86495000E-05,1558949966.5373333,+6.44610000E-05
1548,-2.86362000E-05,1558949966.7456667,+6.41520000E-05
1549,-2.86296000E-05,1558949966.954,+6.44610000E-05
1550,-2.86029000E-05,1558949970.554,+6.46720000E-05
1551,-2.83226000E-05,1558949970.7623332,+6.49450000E-05
1552,-2.86562000E-05,1558949970.9706666,+6.48450000E-05
1553,-2.85895000E-05,1558949971.179,+6.51060000E-05
1554,-2.86830000E-05,1558949971.3873332,+6.46100000E-05
1555,-2.85895000E-05,1558949971.5956666,+6.43990000E-05
1556,-2.87429000E-05,1558949971.804,+6.41020000E-05
1557,-2.86629000E-05,1558949972.0123332,+6.43130000E-05
1558,-2.87163000E-05,1558949972.2206666,+6.45850000E-05
1559,-2.86296000E-05,1558949972.429,+6.44990000E-05
1560,-2.86629000E-05,1558949972.6373332,+6.44240000E-05
1561,-2.86830000E-05,1558949972.8456666,+6.49940000E-05
1562,-2.86697000E-05,1558949973.054,+6.43750000E-05
1563,-2.86697000E-05,1558949973.2623332,+6.43990000E-05
1564,-2.86963000E-05,1558949973.4706666,+6.42630000E-05
1565,-2.87230000E-05,1558949973.679,+6.45230000E-05
1566,-2.85961000E-05,1558949973.8873332,+6.47220000E-05
1567,-2.85694000E-05,1558949974.0956666,+6.42140000E-05
1568,-2.86629000E-05,1558949974.304,+6.43500000E-05
1569,-2.85762000E-05,1558949974.5123332,+6.42630000E-05
1570,-2.86630000E-05,1558949974.7206666,+6.44990000E-05
1571,-2.86830000E-05,1558949974.929,+6.41020000E-05
1572,-2.86362000E-05,1558949975.1373332,+6.38670000E-05
1573,-2.86029000E-05,1558949975.3456666,+6.39780000E-05
1574,-2.85495000E-05,1558949975.554,+6.40520000E-05
1575,-2.84761000E-05,1558949979.154,+6.39910000E-05
1576,-2.85161000E-05,1558949979.3623333,+6.45110000E-05
1577,-2.85629000E-05,1558949979.5706668,+6.45600000E-05
1578,-2.84694000E-05,1558949979.779,+6.49820000E-05
1579,-2.85629000E-05,1558949979.9873333,+6.46720000E-05
1580,-2.85228000E-05,1558949980.1956668,+6.44370000E-05
1581,-2.84961000E-05,1558949980.404,+6.46840000E-05
1582,-2.85228000E-05,1558949980.6123333,+6.40770000E-05
1583,-2.86630000E-05,1558949980.8206668,+6.44860000E-05
1584,-2.86029000E-05,1558949981.029,+6.43990000E-05
1585,-2.85494000E-05,1558949981.2373333,+6.42630000E-05
1586,-2.85828000E-05,1558949981.4456668,+6.44490000E-05
1587,-2.85561000E-05,1558949981.654,+6.42880000E-05
1588,-2.84760000E-05,1558949981.8623333,+6.36310000E-05
1589,-2.85095000E-05,1558949982.0706668,+6.46100000E-05
1590,-2.80890000E-05,1558949982.279,+6.42760000E-05
1591,-2.82958000E-05,1558949982.4873333,+6.48830000E-05
1592,-2.84894000E-05,1558949982.6956668,+6.42380000E-05
1593,-2.84493000E-05,1558949982.904,+6.45730000E-05
1594,-2.84427000E-05,1558949983.1123333,+6.44370000E-05
1595,-2.85094000E-05,1558949983.3206668,+6.43620000E-05
1596,-2.83427000E-05,1558949983.529,+6.47460000E-05
1597,-2.83560000E-05,1558949983.7373333,+6.42630000E-05
1598,-2.84694000E-05,1558949983.9456668,+6.43870000E-05
1599,-2.82359000E-05,1558949984.154,+6.44610000E-05
1600,-2.82893000E-05,1558949987.755,+6.42760000E-05
1601,-2.82759000E-05,1558949987.9633334,+6.47090000E-05
1602,-2.83359000E-05,1558949988.1716669,+6.49070000E-05
1603,-2.83293000E-05,1558949988.38,+6.42880000E-05
1604,-2.83760000E-05,1558949988.5883334,+6.43870000E-05
1605,-2.83158000E-05,1558949988.7966669,+6.46470000E-05
1606,-2.82225000E-05,1558949989.005,+6.46970000E-05
1607,-2.81959000E-05,1558949989.2133334,+6.46350000E-05
1608,-2.82024000E-05,1558949989.4216669,+6.47590000E-05
1609,-2.82092000E-05,1558949989.63,+6.43870000E-05
1610,-2.83291000E-05,1558949989.8383334,+6.44740000E-05
1611,-2.82960000E-05,1558949990.0466669,+6.45230000E-05
1612,-2.81958000E-05,1558949990.255,+6.42260000E-05
1613,-2.83291000E-05,1558949990.4633334,+6.44990000E-05
1614,-2.82492000E-05,1558949990.6716669,+6.44370000E-05
1615,-2.82825000E-05,1558949990.88,+6.44740000E-05
1616,-2.82624000E-05,1558949991.0883334,+6.45980000E-05
1617,-2.81557000E-05,1558949991.2966669,+6.47460000E-05
1618,-2.82357000E-05,1558949991.505,+6.46600000E-05
1619,-2.81825000E-05,1558949991.7133334,+6.45110000E-05
1620,-2.82090000E-05,1558949991.9216669,+6.39910000E-05
1621,-2.82958000E-05,1558949992.13,+6.45110000E-05
1622,-2.81290000E-05,1558949992.3383334,+6.43000000E-05
1623,-2.82024000E-05,1558949992.5466669,+6.43130000E-05
1624,-2.81958000E-05,1558949992.755,+6.45600000E-05
1625,-2.80289000E-05,1558949996.354,+6.41270000E-05
1626,-2.82825000E-05,1558949996.5623333,+6.47340000E-05
1627,-2.82425000E-05,1558949996.7706668,+6.47340000E-05
1628,-2.80555000E-05,1558949996.979,+6.45850000E-05
1629,-2.82225000E-05,1558949997.1873333,+6.48950000E-05
1630,-2.83293000E-05,1558949997.3956668,+6.43500000E-05
1631,-2.81891000E-05,1558949997.604,+6.43750000E-05
1632,-2.82357000E-05,1558949997.8123333,+6.46840000E-05
1633,-2.83158000E-05,1558949998.0206668,+6.46350000E-05
1634,-2.82624000E-05,1558949998.229,+6.45980000E-05
1635,-2.82492000E-05,1558949998.4373333,+6.46840000E-05
1636,-2.82024000E-05,1558949998.6456668,+6.48700000E-05
1637,-2.82025000E-05,1558949998.854,+6.42010000E-05
1638,-2.82225000E-05,1558949999.0623333,+6.45480000E-05
1639,-2.82825000E-05,1558949999.2706668,+6.50190000E-05
1640,-2.81624000E-05,1558949999.479,+6.44860000E-05
1641,-2.82157000E-05,1558949999.6873333,+6.42010000E-05
1642,-2.82825000E-05,1558949999.8956668,+6.44610000E-05
1643,-2.82558000E-05,1558950000.104,+6.43000000E-05
1644,-2.82358000E-05,1558950000.3123333,+6.41140000E-05
1645,-2.82158000E-05,1558950000.5206668,+6.42880000E-05
1646,-2.81891000E-05,1558950000.729,+6.45110000E-05
1647,-2.81624000E-05,1558950000.9373333,+6.43370000E-05
1648,-2.82158000E-05,1558950001.1456668,+6.42510000E-05
1649,-2.82759000E-05,1558950001.354,+6.43620000E-05
1650,-2.82691000E-05,1558950004.954,+6.44240000E-05
1651,-2.81624000E-05,1558950005.1623333,+6.50810000E-05
1652,-2.82291000E-05,1558950005.3706667,+6.48330000E-05
1653,-2.82626000E-05,1558950005.579,+6.51180000E-05
1654,-2.85160000E-05,1558950005.7873333,+6.45730000E-05
1655,-2.82624000E-05,1558950005.9956667,+6.43620000E-05
1656,-2.83426000E-05,1558950006.204,+6.44610000E-05
1657,-2.85361000E-05,1558950006.4123333,+6.44860000E-05
1658,-2.83092000E-05,1558950006.6206667,+6.42880000E-05
1659,-2.82825000E-05,1558950006.829,+6.45360000E-05
1660,-2.82891000E-05,1558950007.0373333,+6.47220000E-05
1661,-2.82825000E-05,1558950007.2456667,+6.42880000E-05
1662,-2.83160000E-05,1558950007.454,+6.44740000E-05
1663,-2.82492000E-05,1558950007.6623333,+6.43250000E-05
1664,-2.82959000E-05,1558950007.8706667,+6.42260000E-05
1665,-2.82291000E-05,1558950008.079,+6.46600000E-05
1666,-2.82492000E-05,1558950008.2873333,+6.37800000E-05
1667,-2.83893000E-05,1558950008.4956667,+6.40770000E-05
1668,-2.82492000E-05,1558950008.704,+6.41890000E-05
1669,-2.84560000E-05,1558950008.9123333,+6.42380000E-05
1670,-2.83026000E-05,1558950009.1206667,+6.42760000E-05
1671,-2.82958000E-05,1558950009.329,+6.40520000E-05
1672,-2.83226000E-05,1558950009.5373333,+6.40400000E-05
1673,-2.83427000E-05,1558950009.7456667,+6.38670000E-05
1674,-2.85027000E-05,1558950009.954,+6.42010000E-05
1675,-2.84426000E-05,1558950013.554,+6.43370000E-05
1676,-2.84226000E-05,1558950013.7623332,+6.42630000E-05
1677,-2.84695000E-05,1558950013.9706666,+6.39290000E-05
1678,-2.84428000E-05,1558950014.179,+6.44990000E-05
1679,-2.84428000E-05,1558950014.3873332,+6.45480000E-05
1680,-2.84962000E-05,1558950014.5956666,+6.42140000E-05
1681,-2.84828000E-05,1558950014.804,+6.39290000E-05
1682,-2.83959000E-05,1558950015.0123332,+6.45110000E-05
1683,-2.85428000E-05,1558950015.2206666,+6.44370000E-05
1684,-2.84828000E-05,1558950015.429,+6.41020000E-05
1685,-2.84627000E-05,1558950015.6373332,+6.45480000E-05
1686,-2.84760000E-05,1558950015.8456666,+6.40280000E-05
1687,-2.84627000E-05,1558950016.054,+6.39910000E-05
1688,-2.83026000E-05,1558950016.2623332,+6.40400000E-05
1689,-2.83960000E-05,1558950016.4706666,+6.41390000E-05
1690,-2.83427000E-05,1558950016.679,+6.42510000E-05
1691,-2.85028000E-05,1558950016.8873332,+6.43500000E-05
1692,-2.86697000E-05,1558950017.0956666,+6.38290000E-05
1693,-2.83024000E-05,1558950017.304,+6.38540000E-05
1694,-2.84694000E-05,1558950017.5123332,+6.38670000E-05
1695,-2.84026000E-05,1558950017.7206666,+6.39040000E-05
1696,-2.83493000E-05,1558950017.929,+6.38540000E-05
1697,-2.84694000E-05,1558950018.1373332,+6.42010000E-05
1698,-2.84827000E-05,1558950018.3456666,+6.37800000E-05
1699,-2.83826000E-05,1558950018.554,+6.39160000E-05
1700,-2.85160000E-05,1558950022.155,+6.36060000E-05
1701,-2.84694000E-05,1558950022.3633332,+6.44740000E-05
1702,-2.85095000E-05,1558950022.5716667,+6.44370000E-05
1703,-2.86296000E-05,1558950022.78,+6.42260000E-05
1704,-2.85161000E-05,1558950022.9883332,+6.42630000E-05
1705,-2.84693000E-05,1558950023.1966667,+6.44120000E-05
1706,-2.84828000E-05,1558950023.405,+6.42510000E-05
1707,-2.84360000E-05,1558950023.6133332,+6.43000000E-05
1708,-2.84827000E-05,1558950023.8216667,+6.42510000E-05
1709,-2.84693000E-05,1558950024.03,+6.42630000E-05
1710,-2.85227000E-05,1558950024.2383332,+6.42140000E-05
1711,-2.84359000E-05,1558950024.4466667,+6.40900000E-05
1712,-2.83959000E-05,1558950024.655,+6.41520000E-05
1713,-2.84760000E-05,1558950024.8633332,+6.40900000E-05
1714,-2.84560000E-05,1558950025.0716667,+6.44860000E-05
1715,-2.85027000E-05,1558950025.28,+6.45110000E-05
1716,-2.84694000E-05,1558950025.4883332,+6.40770000E-05
1717,-2.84493000E-05,1558950025.6966667,+6.41760000E-05
1718,-2.85094000E-05,1558950025.905,+6.42880000E-05
1719,-2.84026000E-05,1558950026.1133332,+6.41890000E-05
1720,-2.84695000E-05,1558950026.3216667,+6.39290000E-05
1721,-2.83760000E-05,1558950026.53,+6.37300000E-05
1722,-2.82357000E-05,1558950026.7383332,+6.38790000E-05
1723,-2.83959000E-05,1558950026.9466667,+6.40400000E-05
1724,-2.83759000E-05,1558950027.155,+6.38170000E-05
1725,-2.83158000E-05,1558950030.754,+6.42380000E-05
1726,-2.84426000E-05,1558950030.9623332,+6.42510000E-05
1727,-2.83826000E-05,1558950031.1706667,+6.41140000E-05
1728,-2.83959000E-05,1558950031.379,+6.41760000E-05
1729,-2.84426000E-05,1558950031.5873332,+6.43500000E-05
1730,-2.84360000E-05,1558950031.7956667,+6.40770000E-05
1731,-2.83959000E-05,1558950032.004,+6.41890000E-05
1732,-2.84493000E-05,1558950032.2123332,+6.42010000E-05
1733,-2.84226000E-05,1558950032.4206667,+6.41390000E-05
1734,-2.84694000E-05,1558950032.629,+6.39290000E-05
1735,-2.83692000E-05,1558950032.8373332,+6.46840000E-05
1736,-2.84627000E-05,1558950033.0456667,+6.44610000E-05
1737,-2.85561000E-05,1558950033.254,+6.42380000E-05
1738,-2.85896000E-05,1558950033.4623332,+6.41520000E-05
1739,-2.85762000E-05,1558950033.6706667,+6.41390000E-05
1740,-2.86095000E-05,1558950033.879,+6.38170000E-05
1741,-2.85361000E-05,1558950034.0873332,+6.39910000E-05
1742,-2.86762000E-05,1558950034.2956667,+6.41760000E-05
1743,-2.86429000E-05,1558950034.504,+6.38540000E-05
1744,-2.85761000E-05,1558950034.7123332,+6.41640000E-05
1745,-2.86095000E-05,1558950034.9206667,+6.40650000E-05
1746,-2.87296000E-05,1558950035.129,+6.41270000E-05
1747,-2.86964000E-05,1558950035.3373332,+6.41390000E-05
1748,-2.87697000E-05,1558950035.5456667,+6.40770000E-05
1749,-2.86162000E-05,1558950035.754,+6.42010000E-05
1750,-2.86629000E-05,1558950039.355,+6.41640000E-05
1751,-2.85761000E-05,1558950039.5633333,+6.43000000E-05
1752,-2.86628000E-05,1558950039.7716668,+6.44240000E-05
1753,-2.87030000E-05,1558950039.98,+6.41390000E-05
1754,-2.86696000E-05,1558950040.1883333,+6.45850000E-05
1755,-2.87765000E-05,1558950040.3966668,+6.40400000E-05
1756,-2.86830000E-05,1558950040.605,+6.42140000E-05
1757,-2.86362000E-05,1558950040.8133333,+6.42140000E-05
1758,-2.86362000E-05,1558950041.0216668,+6.41020000E-05
1759,-2.86362000E-05,1558950041.23,+6.41390000E-05
1760,-2.86162000E-05,1558950041.4383333,+6.43000000E-05
1761,-2.87163000E-05,1558950041.6466668,+6.41270000E-05
1762,-2.86762000E-05,1558950041.855,+6.38420000E-05
1763,-2.85895000E-05,1558950042.0633333,+6.37800000E-05
1764,-2.86629000E-05,1558950042.2716668,+6.40650000E-05
1765,-2.87363000E-05,1558950042.48,+6.38670000E-05
1766,-2.86563000E-05,1558950042.6883333,+6.39410000E-05
1767,-2.85895000E-05,1558950042.8966668,+6.40400000E-05
1768,-2.85161000E-05,1558950043.105,+6.41520000E-05
1769,-2.87230000E-05,1558950043.3133333,+6.37060000E-05
1770,-2.85561000E-05,1558950043.5216668,+6.40520000E-05
1771,-2.85561000E-05,1558950043.73,+6.37920000E-05
1772,-2.84693000E-05,1558950043.9383333,+6.37920000E-05
1773,-2.85095000E-05,1558950044.1466668,+6.40520000E-05
1774,-2.85027000E-05,1558950044.355,+6.37430000E-05
1775,-2.84493000E-05,1558950047.954,+6.40650000E-05
1776,-2.83692000E-05,1558950048.1623333,+6.42760000E-05
1777,-2.84961000E-05,1558950048.3706667,+6.41760000E-05
1778,-2.83425000E-05,1558950048.579,+6.42140000E-05
1779,-2.85695000E-05,1558950048.7873333,+6.40650000E-05
1780,-2.85227000E-05,1558950048.9956667,+6.41760000E-05
1781,-2.84360000E-05,1558950049.204,+6.40280000E-05
1782,-2.84827000E-05,1558950049.4123333,+6.38050000E-05
1783,-2.85160000E-05,1558950049.6206667,+6.39530000E-05
1784,-2.85494000E-05,1558950049.829,+6.42630000E-05
1785,-2.84427000E-05,1558950050.0373333,+6.39530000E-05
1786,-2.84626000E-05,1558950050.2456667,+6.40400000E-05
1787,-2.84226000E-05,1558950050.454,+6.42010000E-05
1788,-2.84026000E-05,1558950050.6623333,+6.40150000E-05
1789,-2.85628000E-05,1558950050.8706667,+6.37800000E-05
1790,-2.84493000E-05,1558950051.079,+6.39410000E-05
1791,-2.84827000E-05,1558950051.2873333,+6.42260000E-05
1792,-2.84894000E-05,1558950051.4956667,+6.40030000E-05
1793,-2.84960000E-05,1558950051.704,+6.42260000E-05
1794,-2.84893000E-05,1558950051.9123333,+6.36310000E-05
1795,-2.85027000E-05,1558950052.1206667,+6.41390000E-05
1796,-2.83760000E-05,1558950052.329,+6.38170000E-05
1797,-2.85427000E-05,1558950052.5373333,+6.37680000E-05
1798,-2.84493000E-05,1558950052.7456667,+6.39160000E-05
1799,-2.84360000E-05,1558950052.954,+6.37680000E-05
1800,-2.84495000E-05,1558950056.555,+6.40150000E-05
1801,-2.83760000E-05,1558950056.7633333,+6.47220000E-05
1802,-2.85294000E-05,1558950056.9716668,+6.42260000E-05
1803,-2.85027000E-05,1558950057.18,+6.41760000E-05
1804,-2.84627000E-05,1558950057.3883333,+6.42880000E-05
1805,-2.84827000E-05,1558950057.5966668,+6.43620000E-05
1806,-2.84293000E-05,1558950057.805,+6.44370000E-05
1807,-2.84293000E-05,1558950058.0133333,+6.37800000E-05
1808,-2.84360000E-05,1558950058.2216668,+6.38790000E-05
1809,-2.83826000E-05,1558950058.43,+6.42760000E-05
1810,-2.83825000E-05,1558950058.6383333,+6.41640000E-05
1811,-2.84428000E-05,1558950058.8466668,+6.38670000E-05
1812,-2.84760000E-05,1558950059.055,+6.42010000E-05
1813,-2.84962000E-05,1558950059.2633333,+6.39160000E-05
