,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
230,-2.77295400E-05,1558919032.1685789,+1.56997890E+00,+1.16297870E+00,+4.99726800E-03
231,-2.78684600E-05,1558919032.4317367,+1.56998010E+00,+1.16299330E+00,+4.99726800E-03
232,-2.75352100E-05,1558919032.6948948,+1.56997400E+00,+1.17391340E+00,+4.99719000E-03
233,-2.77389000E-05,1558919032.9580526,+1.56997890E+00,+1.17952190E+00,+4.99747600E-03
234,-2.74924700E-05,1558919033.2212105,+1.56997890E+00,+1.17954460E+00,+4.99747600E-03
235,-2.76534200E-05,1558919033.4843683,+1.56997890E+00,+1.17954540E+00,+4.99702100E-03
236,-2.75399000E-05,1558919033.7475262,+1.56997640E+00,+1.17953780E+00,+4.99708600E-03
237,-2.74804500E-05,1558919034.0106843,+1.56997890E+00,+1.17954090E+00,+4.99734600E-03
238,-2.76280400E-05,1558919034.273842,+1.56997770E+00,+1.17954580E+00,+4.99761900E-03
239,-2.73328500E-05,1558919034.537,+1.56997890E+00,+1.17955680E+00,+4.99728100E-03
240,-2.71425300E-05,1558919036.489,+1.56997770E+00,+1.19117410E+00,+4.99717700E-03
241,-2.71812700E-05,1558919036.752158,+1.56997770E+00,+1.19488130E+00,+4.99713800E-03
242,-2.69976100E-05,1558919037.0153158,+1.56997640E+00,+1.19490220E+00,+4.99732000E-03
243,-2.69394900E-05,1558919037.2784739,+1.56997640E+00,+1.21978270E+00,+4.99750200E-03
244,-2.71672200E-05,1558919037.5416317,+1.56997890E+00,+1.21980650E+00,+4.99722900E-03
245,-2.68747200E-05,1558919037.8047895,+1.56997890E+00,+1.21979590E+00,+4.99752800E-03
246,-2.70243100E-05,1558919038.0679474,+1.56997640E+00,+1.23630230E+00,+4.99751500E-03
247,-2.69288200E-05,1558919038.3311052,+1.56997770E+00,+1.23630100E+00,+4.99772300E-03
248,-2.65795400E-05,1558919038.5942633,+1.56997640E+00,+1.23630230E+00,+4.99734600E-03
249,-2.67725400E-05,1558919038.8574212,+1.56997770E+00,+1.25988850E+00,+4.99739800E-03
250,-2.65067400E-05,1558919039.120579,+1.56997890E+00,+1.25989110E+00,+4.99751500E-03
251,-2.66336400E-05,1558919039.3837368,+1.56997520E+00,+1.25990170E+00,+4.99756700E-03
252,-2.66870500E-05,1558919039.646895,+1.56997770E+00,+1.27642930E+00,+4.99802200E-03
253,-2.63805100E-05,1558919039.9100528,+1.56997770E+00,+1.27642400E+00,+4.99768400E-03
254,-2.66610100E-05,1558919040.1732106,+1.56998010E+00,+1.27643980E+00,+4.99774900E-03
255,-2.64372800E-05,1558919040.4363685,+1.56997890E+00,+1.27645040E+00,+4.99768400E-03
256,-2.64379600E-05,1558919040.6995263,+1.56998010E+00,+1.27645300E+00,+4.99764500E-03
257,-2.65388000E-05,1558919040.9626844,+1.56997770E+00,+1.27645570E+00,+4.99777500E-03
258,-2.64646700E-05,1558919041.2258422,+1.56998010E+00,+1.27644780E+00,+4.99758000E-03
259,-2.63778500E-05,1558919041.489,+1.56997770E+00,+1.27643320E+00,+4.99798300E-03
260,-2.62095500E-05,1558919043.515,+1.56997520E+00,+1.28998680E+00,+4.99747600E-03
261,-2.62609900E-05,1558919043.778158,+1.56997640E+00,+1.29998340E+00,+4.99778800E-03
262,-2.63037200E-05,1558919044.0413158,+1.56997400E+00,+1.29997810E+00,+4.99806100E-03
263,-2.63818500E-05,1558919044.3044739,+1.56997640E+00,+1.31101890E+00,+4.99765800E-03
264,-2.63124100E-05,1558919044.5676317,+1.56997520E+00,+1.31654000E+00,+4.99739800E-03
265,-2.62743400E-05,1558919044.8307896,+1.56997270E+00,+1.31655590E+00,+4.99769700E-03
266,-2.64486400E-05,1558919045.0939474,+1.56997400E+00,+1.32719620E+00,+4.99787900E-03
267,-2.61561400E-05,1558919045.3571053,+1.56997770E+00,+1.33191500E+00,+4.99799600E-03
268,-2.60713200E-05,1558919045.6202633,+1.56997770E+00,+1.33192550E+00,+4.99759300E-03
269,-2.62683200E-05,1558919045.8834212,+1.56997520E+00,+1.34965190E+00,+4.99745000E-03
270,-2.61300900E-05,1558919046.146579,+1.56997640E+00,+1.35662830E+00,+4.99804800E-03
271,-2.61528000E-05,1558919046.4097369,+1.56997770E+00,+1.35661370E+00,+4.99806100E-03
