,SQUID_Volt(V),timestamp,MAG_CURR(A)
222,-2.67752200E-05,1558943406.8583333,
223,-2.67531900E-05,1558943407.0666668,
224,-2.67672200E-05,1558943407.275,
225,-2.67151300E-05,1558943408.874,
226,-2.67411700E-05,1558943409.0823333,
227,-2.67705500E-05,1558943409.2906668,
228,-2.68132900E-05,1558943409.499,
229,-2.67404900E-05,1558943409.7073333,
230,-2.68119500E-05,1558943409.9156668,
231,-2.67979300E-05,1558943410.124,
232,-2.67632000E-05,1558943410.3323333,
233,-2.67485100E-05,1558943410.5406668,
234,-2.68293300E-05,1558943410.749,
235,-2.67498500E-05,1558943410.9573333,
236,-2.68867600E-05,1558943411.1656668,
237,-2.68767300E-05,1558943411.374,
238,-2.69054600E-05,1558943411.5823333,
239,-2.68747300E-05,1558943411.7906668,
240,-2.68299800E-05,1558943411.999,
241,-2.69528700E-05,1558943412.2073333,
242,-2.69301600E-05,1558943412.4156668,
243,-2.68934300E-05,1558943412.624,
244,-2.69515400E-05,1558943412.8323333,
245,-2.69749000E-05,1558943413.0406668,
246,-2.69328400E-05,1558943413.249,
247,-2.69268300E-05,1558943413.4573333,
248,-2.69274900E-05,1558943413.6656668,
249,-2.70490300E-05,1558943413.874,
250,-2.69949400E-05,1558943415.475,
251,-2.71605600E-05,1558943415.6833332,
252,-2.70617300E-05,1558943415.8916667,
253,-2.69889300E-05,1558943416.1,
254,-2.70937900E-05,1558943416.3083332,
255,-2.69996200E-05,1558943416.5166667,
256,-2.70603900E-05,1558943416.725,
257,-2.70290000E-05,1558943416.9333332,
258,-2.70363400E-05,1558943417.1416667,
259,-2.68787400E-05,1558943417.35,
260,-2.70443600E-05,1558943417.5583332,
261,-2.70230000E-05,1558943417.7666667,
262,-2.69321800E-05,1558943417.975,
263,-2.70149700E-05,1558943418.1833332,
264,-2.69355000E-05,1558943418.3916667,
265,-2.70336700E-05,1558943418.6,
266,-2.70951200E-05,1558943418.8083332,
267,-2.70670700E-05,1558943419.0166667,
268,-2.69482000E-05,1558943419.225,
269,-2.69996200E-05,1558943419.4333332,
270,-2.70744200E-05,1558943419.6416667,
271,-2.69715800E-05,1558943419.85,
272,-2.70022800E-05,1558943420.0583332,
273,-2.70543700E-05,1558943420.2666667,
274,-2.70510400E-05,1558943420.475,
275,-2.69528700E-05,1558943422.075,
276,-2.69542100E-05,1558943422.2833333,
277,-2.68954300E-05,1558943422.4916668,
278,-2.69515300E-05,1558943422.7,
279,-2.69335100E-05,1558943422.9083333,
280,-2.68132900E-05,1558943423.1166668,
281,-2.69041100E-05,1558943423.325,
282,-2.68233100E-05,1558943423.5333333,
283,-2.68353200E-05,1558943423.7416668,
284,-2.68600400E-05,1558943423.95,
