,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
196,-2.74150000E-05,1558914169.032,+7.80028880E-01,+4.99425100E-03
197,-2.72747000E-05,1558914169.2403333,+7.80049620E-01,+4.99474500E-03
198,-2.73415000E-05,1558914169.4486668,+7.80077750E-01,+4.99451100E-03
199,-2.73949000E-05,1558914169.657,+7.80101130E-01,+4.99457600E-03
200,-2.76485000E-05,1558914173.256,+7.89898200E-01,+4.99447200E-03
201,-2.74684000E-05,1558914173.4643333,+7.99419400E-01,+4.99449800E-03
202,-2.75483000E-05,1558914173.6726668,+7.99449770E-01,+4.99439400E-03
203,-2.76752000E-05,1558914173.881,+8.09151350E-01,+4.99445900E-03
204,-2.76886000E-05,1558914174.0893333,+8.17607480E-01,+4.99453700E-03
205,-2.77219000E-05,1558914174.2976668,+8.17637320E-01,+4.99435500E-03
206,-2.76552000E-05,1558914174.506,+8.31072750E-01,+4.99442000E-03
207,-2.79489000E-05,1558914174.7143333,+8.41640850E-01,+4.99408200E-03
208,-2.77420000E-05,1558914174.9226668,+8.41661720E-01,+4.99421200E-03
209,-2.76820000E-05,1558914175.131,+8.51927540E-01,+4.99449800E-03
210,-2.78153000E-05,1558914175.3393333,+8.57467000E-01,+4.99461500E-03
211,-2.79221000E-05,1558914175.5476668,+8.57484960E-01,+4.99471900E-03
212,-2.79888000E-05,1558914175.756,+8.68557710E-01,+4.99448500E-03
213,-2.78888000E-05,1558914175.9643333,+8.73876240E-01,+4.99462800E-03
214,-2.77753000E-05,1558914176.1726668,+8.73890500E-01,+4.99465400E-03
215,-2.80555000E-05,1558914176.381,+8.73900940E-01,+4.99431600E-03
216,-2.79956000E-05,1558914176.5893333,+8.73910180E-01,+4.99439400E-03
217,-2.79488000E-05,1558914176.7976668,+8.73938450E-01,+4.99494000E-03
218,-2.80689000E-05,1558914177.006,+8.73967240E-01,+4.99447200E-03
219,-2.78754000E-05,1558914177.2143333,+8.73990220E-01,+4.99431600E-03
220,-2.81357000E-05,1558914177.4226668,+8.74006200E-01,+4.99448500E-03
221,-2.83893000E-05,1558914177.631,+8.74006330E-01,+4.99425100E-03
222,-2.80556000E-05,1558914177.8393333,+8.74000260E-01,+4.99458900E-03
223,-2.80489000E-05,1558914178.0476668,+8.73980710E-01,+4.99449800E-03
224,-2.81825000E-05,1558914178.256,+8.73970670E-01,+4.99457600E-03
225,-2.83694000E-05,1558914181.857,+8.85576880E-01,+4.99425100E-03
226,-2.85427000E-05,1558914182.0653334,+8.97983430E-01,+4.99457600E-03
227,-2.83560000E-05,1558914182.2736669,+8.97981310E-01,+4.99462800E-03
228,-2.85294000E-05,1558914182.482,+9.07033370E-01,+4.99482300E-03
229,-2.81624000E-05,1558914182.6903334,+9.13828600E-01,+4.99509600E-03
230,-2.85495000E-05,1558914182.8986669,+9.13840750E-01,+4.99438100E-03
231,-2.83825000E-05,1558914183.107,+9.28164450E-01,+4.99469300E-03
232,-2.85628000E-05,1558914183.3153334,+9.37788510E-01,+4.99410800E-03
233,-2.84360000E-05,1558914183.5236669,+9.37798150E-01,+4.99451100E-03
234,-2.85362000E-05,1558914183.732,+9.47672650E-01,+4.99432900E-03
235,-2.85627000E-05,1558914183.9403334,+9.53644910E-01,+4.99429000E-03
236,-2.87430000E-05,1558914184.1486669,+9.53676470E-01,+4.99473200E-03
237,-2.87029000E-05,1558914184.357,+9.70766160E-01,+4.99447200E-03
238,-2.87898000E-05,1558914184.5653334,+9.77634170E-01,+4.99439400E-03
239,-2.88898000E-05,1558914184.7736669,+9.77626250E-01,+4.99471900E-03
240,-2.89765000E-05,1558914184.982,+9.77628100E-01,+4.99425100E-03
241,-2.90833000E-05,1558914185.1903334,+9.77599040E-01,+4.99456300E-03
242,-2.88765000E-05,1558914185.3986669,+9.77573550E-01,+4.99473200E-03
243,-2.90566000E-05,1558914185.607,+9.77566420E-01,+4.99434200E-03
244,-2.88498000E-05,1558914185.8153334,+9.77579360E-01,+4.99453700E-03
245,-2.91567000E-05,1558914186.0236669,+9.77601820E-01,+4.99461500E-03
246,-2.92369000E-05,1558914186.232,+9.77635490E-01,+4.99471900E-03
247,-2.91434000E-05,1558914186.4403334,+9.77624270E-01,+4.99469300E-03
248,-2.92968000E-05,1558914186.6486669,+9.77603930E-01,+4.99460200E-03
249,-2.91500000E-05,1558914186.857,+9.77596930E-01,+4.99447200E-03
250,-2.93503000E-05,1558914190.456,+9.86174200E-01,+4.99392600E-03
251,-2.94170000E-05,1558914190.6643333,+9.94041820E-01,+4.99439400E-03
252,-2.93369000E-05,1558914190.8726668,+9.94033100E-01,+4.99448500E-03
253,-2.93437000E-05,1558914191.081,+8.62022830E-01,+4.99451100E-03
254,-2.92636000E-05,1558914191.2893333,+1.01897840E+00,+4.99399100E-03
255,-3.00777000E-05,1558914191.4976668,+1.01890590E+00,+4.99461500E-03
256,-2.95237000E-05,1558914191.706,+1.03236550E+00,+4.99434200E-03
257,-2.95238000E-05,1558914191.9143333,+1.04246090E+00,+4.99445900E-03
258,-2.92835000E-05,1558914192.1226668,+1.04245990E+00,+4.99438100E-03
259,-2.95038000E-05,1558914192.331,+1.05333270E+00,+4.99453700E-03
