,SQUID_Volt(V),timestamp,MOD_CURR(A)
419,-2.65962800E-05,1558943883.2953331,+1.64561240E+00
420,-2.65802400E-05,1558943883.5036666,+1.64563750E+00
421,-2.65929200E-05,1558943883.712,+1.64562560E+00
422,-2.65795700E-05,1558943883.9203331,+1.64564410E+00
423,-2.66403400E-05,1558943884.1286666,+1.64564810E+00
424,-2.66203200E-05,1558943884.337,+1.64565870E+00
425,-2.68260000E-05,1558943887.937,+1.66095700E+00
426,-2.68674000E-05,1558943888.1453333,+1.66922470E+00
427,-2.67552200E-05,1558943888.3536668,+1.66922210E+00
428,-2.68246700E-05,1558943888.562,+1.68133760E+00
429,-2.69762600E-05,1558943888.7703333,+1.68572330E+00
430,-2.70343600E-05,1558943888.9786668,+1.68572060E+00
431,-2.69368600E-05,1558943889.187,+1.70362020E+00
432,-2.69201700E-05,1558943889.3953333,+1.70934220E+00
433,-2.72901400E-05,1558943889.6036668,+1.70933690E+00
434,-2.73128500E-05,1558943889.812,+1.72221370E+00
435,-2.73355600E-05,1558943890.0203333,+1.72584200E+00
436,-2.72594200E-05,1558943890.2286668,+1.72584460E+00
437,-2.74156900E-05,1558943890.437,+1.73908090E+00
438,-2.75205500E-05,1558943890.6453333,+1.74114160E+00
439,-2.74544300E-05,1558943890.8536668,+1.74114950E+00
440,-2.76434100E-05,1558943891.062,+1.74114690E+00
441,-2.76541000E-05,1558943891.2703333,+1.74113630E+00
442,-2.76681400E-05,1558943891.4786668,+1.74115480E+00
443,-2.76701400E-05,1558943891.687,+1.74116540E+00
444,-2.76314000E-05,1558943891.8953333,+1.74116270E+00
445,-2.76020100E-05,1558943892.1036668,+1.74115080E+00
446,-2.75813100E-05,1558943892.312,+1.74117330E+00
447,-2.77208800E-05,1558943892.5203333,+1.74114160E+00
448,-2.77162000E-05,1558943892.7286668,+1.74115350E+00
449,-2.76213800E-05,1558943892.937,+1.74113630E+00
450,-2.79419400E-05,1558943896.537,+1.75741670E+00
451,-2.78931800E-05,1558943896.7453332,+1.76592890E+00
452,-2.78951900E-05,1558943896.9536667,+1.76594210E+00
453,-2.78925100E-05,1558943897.162,+1.77634980E+00
454,-2.80294300E-05,1558943897.3703332,+1.78127350E+00
455,-2.79639700E-05,1558943897.5786667,+1.78130520E+00
