,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
171,-3.45624000E-05,1558917110.3327367,+1.57009910E+00,+8.43162710E-01,+5.51754900E-03
172,-3.33412000E-05,1558917110.5958948,+1.57009790E+00,+8.58168030E-01,+5.51818600E-03
173,-3.45824000E-05,1558917110.8590527,+1.57009910E+00,+8.58992690E-01,+5.51808200E-03
174,-3.21464000E-05,1558917111.1222105,+1.57009540E+00,+8.58991630E-01,+5.51792600E-03
175,-3.47560000E-05,1558917111.3853683,+1.57009910E+00,+8.58990050E-01,+5.51778300E-03
176,-3.42687000E-05,1558917111.6485262,+1.57009910E+00,+8.59000480E-01,+5.51791300E-03
177,-3.57569000E-05,1558917111.9116843,+1.57009910E+00,+8.59007870E-01,+5.51806900E-03
178,-3.60572000E-05,1558917112.1748421,+1.57010040E+00,+8.59016990E-01,+5.51784800E-03
179,-3.43489000E-05,1558917112.438,+1.57010040E+00,+8.59032040E-01,+5.51800400E-03
180,-3.83935000E-05,1558917114.437,+1.57009910E+00,+8.70908470E-01,+5.51796500E-03
181,-3.43825000E-05,1558917114.7001579,+1.57009910E+00,+8.75456080E-01,+5.51821200E-03
182,-3.53769000E-05,1558917114.9633157,+1.57010040E+00,+8.75464270E-01,+5.51778300E-03
183,-3.54170000E-05,1558917115.2264738,+1.57009790E+00,+8.94932450E-01,+5.51791300E-03
184,-3.64242000E-05,1558917115.4896317,+1.57010290E+00,+8.99499340E-01,+5.51812100E-03
185,-3.55768000E-05,1558917115.7527895,+1.57010290E+00,+8.99501450E-01,+5.51788700E-03
186,-3.29273000E-05,1558917116.0159473,+1.57010160E+00,+9.12740330E-01,+5.51827700E-03
187,-3.78391000E-05,1558917116.2791052,+1.57010290E+00,+9.15349930E-01,+5.51796500E-03
188,-3.97477000E-05,1558917116.5422633,+1.57010410E+00,+9.15352310E-01,+5.51816000E-03
189,-3.59437000E-05,1558917116.805421,+1.57010160E+00,+9.37487780E-01,+5.51799100E-03
190,-3.40352000E-05,1558917117.068579,+1.57010290E+00,+9.39351170E-01,+5.51843300E-03
191,-3.39483000E-05,1558917117.3317368,+1.57010290E+00,+9.39361210E-01,+5.51803000E-03
192,-3.57702000E-05,1558917117.594895,+1.57010040E+00,+9.54342270E-01,+5.51806900E-03
193,-3.51430000E-05,1558917117.8580527,+1.57009910E+00,+9.55196110E-01,+5.51801700E-03
194,-2.93704000E-05,1558917118.1212106,+1.57009670E+00,+9.55202590E-01,+5.51780900E-03
195,-3.44426000E-05,1558917118.3843684,+1.57009670E+00,+9.55211430E-01,+5.51818600E-03
196,-3.61511000E-05,1558917118.6475263,+1.57009540E+00,+9.55216850E-01,+5.51829000E-03
197,-3.50233000E-05,1558917118.9106843,+1.57010160E+00,+9.55219890E-01,+5.51868000E-03
198,-3.13061000E-05,1558917119.1738422,+1.57010160E+00,+9.55218040E-01,+5.51808200E-03
199,-3.09857000E-05,1558917119.437,+1.57009910E+00,+9.55220680E-01,+5.51782200E-03
200,-3.87002000E-05,1558917121.438,+1.57010160E+00,+9.72559820E-01,+5.51745800E-03
201,-3.10392000E-05,1558917121.7011578,+1.57010290E+00,+9.79250590E-01,+5.51821200E-03
202,-4.21173000E-05,1558917121.9643157,+1.57010410E+00,+9.79255480E-01,+5.51788700E-03
203,-3.55371000E-05,1558917122.2274737,+1.57010410E+00,+9.92545190E-01,+5.51834200E-03
204,-4.11695000E-05,1558917122.4906316,+1.57010290E+00,+9.95673690E-01,+5.51803000E-03
205,-3.38688000E-05,1558917122.7537894,+1.57010290E+00,+9.95676600E-01,+5.51777000E-03
206,-3.59642000E-05,1558917123.0169473,+1.57010160E+00,+8.60052590E-01,+5.51771800E-03
207,-3.55372000E-05,1558917123.280105,+1.57010410E+00,+1.01880960E+00,+5.51805600E-03
208,-3.43024000E-05,1558917123.5432632,+1.57010160E+00,+1.01875650E+00,+5.51827700E-03
209,-3.59909000E-05,1558917123.806421,+1.57010040E+00,+1.04051150E+00,+5.51803000E-03
210,-3.51767000E-05,1558917124.069579,+1.57010040E+00,+1.04233210E+00,+5.51801700E-03
211,-3.43560000E-05,1558917124.3327367,+1.57010160E+00,+1.04234090E+00,+5.51812100E-03
212,-3.81397000E-05,1558917124.5958948,+1.57010040E+00,+1.05792590E+00,+5.51805600E-03
213,-3.46695000E-05,1558917124.8590527,+1.57009910E+00,+1.05881080E+00,+5.51778300E-03
214,-3.73656000E-05,1558917125.1222105,+1.57010040E+00,+1.05881980E+00,+5.51804300E-03
215,-3.62379000E-05,1558917125.3853683,+1.57010040E+00,+1.05881220E+00,+5.51782200E-03
216,-3.66983000E-05,1558917125.6485262,+1.57010040E+00,+1.05881500E+00,+5.51799100E-03
217,-3.97013000E-05,1558917125.9116843,+1.57009790E+00,+1.05881050E+00,+5.51792600E-03
218,-3.37883000E-05,1558917126.1748421,+1.57009670E+00,+1.05881370E+00,+5.51745800E-03
219,-4.11695000E-05,1558917126.438,+1.57009790E+00,+1.05881660E+00,+5.51740600E-03
220,-3.14729000E-05,1558917128.438,+1.57009540E+00,+1.07586600E+00,+5.51788700E-03
221,-3.63246000E-05,1558917128.7011578,+1.57009420E+00,+1.08244060E+00,+5.51756200E-03
222,-3.47962000E-05,1558917128.9643157,+1.57009670E+00,+1.08244930E+00,+5.51784800E-03
223,-3.96281000E-05,1558917129.2274737,+1.57009670E+00,+1.09583300E+00,+5.51823800E-03
224,-4.36721000E-05,1558917129.4906316,+1.57009540E+00,+1.09898720E+00,+5.51766600E-03
225,-3.68183000E-05,1558917129.7537894,+1.57009540E+00,+1.09896820E+00,+5.51766600E-03
226,-3.24205000E-05,1558917130.0169473,+1.57009540E+00,+1.11863580E+00,+5.51787400E-03
227,-3.23138000E-05,1558917130.280105,+1.57009540E+00,+1.12254530E+00,+5.51795200E-03
228,-4.25511000E-05,1558917130.5432632,+1.57009540E+00,+1.12255570E+00,+5.51816000E-03
229,-3.63246000E-05,1558917130.806421,+1.57009670E+00,+1.13773330E+00,+5.51818600E-03
230,-3.42490000E-05,1558917131.069579,+1.57009420E+00,+1.13905330E+00,+5.51803000E-03
231,-3.83066000E-05,1558917131.3327367,+1.57009420E+00,+1.13905250E+00,+5.51821200E-03
232,-3.80329000E-05,1558917131.5958948,+1.57009540E+00,+1.16132300E+00,+5.51855000E-03
233,-3.63378000E-05,1558917131.8590527,+1.57009910E+00,+1.16266160E+00,+5.51842000E-03
234,-3.58907000E-05,1558917132.1222105,+1.57009790E+00,+1.16265130E+00,+5.51842000E-03
235,-3.80264000E-05,1558917132.3853683,+1.57010160E+00,+1.16265780E+00,+5.51834200E-03
236,-3.79664000E-05,1558917132.6485262,+1.57010040E+00,+1.16265990E+00,+5.51829000E-03
237,-3.99550000E-05,1558917132.9116843,+1.57009910E+00,+1.16265900E+00,+5.51848500E-03
238,-3.56706000E-05,1558917133.1748421,+1.57010040E+00,+1.16266590E+00,+5.51825100E-03
239,-3.86403000E-05,1558917133.438,+1.57010160E+00,+1.16267180E+00,+5.51834200E-03
240,-4.25711000E-05,1558917135.438,+1.57010040E+00,+1.17455190E+00,+5.51801700E-03
241,-3.04919000E-05,1558917135.7011578,+1.57009910E+00,+1.17920720E+00,+5.51844600E-03
242,-3.86936000E-05,1558917135.9643157,+1.57009790E+00,+1.17920960E+00,+5.51818600E-03
243,-3.55104000E-05,1558917136.2274737,+1.57009910E+00,+1.19158690E+00,+5.51810800E-03
244,-3.43958000E-05,1558917136.4906316,+1.57009790E+00,+1.19456880E+00,+5.51816000E-03
