,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
144,-3.91871000E-05,1558920378.9533331,+1.56987970E+00,+5.66906530E-01,+5.55122600E-03
145,-3.62041000E-05,1558920379.1616666,+1.56988100E+00,+5.66912870E-01,+5.55099200E-03
146,-3.74387000E-05,1558920379.37,+1.56988220E+00,+5.66918420E-01,+5.55127800E-03
147,-3.79726000E-05,1558920379.5783331,+1.56987850E+00,+5.66920530E-01,+5.55153800E-03
148,-3.89869000E-05,1558920379.7866666,+1.56987850E+00,+5.66922120E-01,+5.55164200E-03
149,-3.48559000E-05,1558920379.995,+1.56987970E+00,+5.66922650E-01,+5.55169400E-03
150,-3.57569000E-05,1558920383.733,+1.56988100E+00,+5.76706750E-01,+5.55151200E-03
151,-3.81327000E-05,1558920383.9413333,+1.56987970E+00,+5.86828980E-01,+5.55136900E-03
152,-3.65843000E-05,1558920384.1496668,+1.56988220E+00,+5.86835450E-01,+5.55101800E-03
153,-3.29806000E-05,1558920384.358,+1.56988100E+00,+5.98064620E-01,+5.55142100E-03
154,-2.58934000E-05,1558920384.5663333,+1.56988220E+00,+6.06200200E-01,+5.55133000E-03
155,-3.71716000E-05,1558920384.7746668,+1.56988590E+00,+6.06199680E-01,+5.55160300E-03
156,-3.44888000E-05,1558920384.983,+1.56988590E+00,+6.17894760E-01,+5.55143400E-03
157,-3.49694000E-05,1558920385.1913333,+1.56988100E+00,+6.25544860E-01,+5.55161600E-03
158,-3.24202000E-05,1558920385.3996668,+1.56987970E+00,+6.25544330E-01,+5.55159000E-03
159,-3.67713000E-05,1558920385.608,+1.56988100E+00,+6.39291800E-01,+5.55148600E-03
160,-3.92805000E-05,1558920385.8163333,+1.56988350E+00,+6.45433150E-01,+5.55143400E-03
161,-3.82995000E-05,1558920386.0246668,+1.56987850E+00,+6.45446620E-01,+5.55130400E-03
162,-3.79391000E-05,1558920386.233,+1.56987970E+00,+6.59247970E-01,+5.55172000E-03
163,-4.12626000E-05,1558920386.4413333,+1.56987970E+00,+6.64760140E-01,+5.55164200E-03
164,-3.21866000E-05,1558920386.6496668,+1.56987970E+00,+6.64765160E-01,+5.55169400E-03
165,-3.85401000E-05,1558920386.858,+1.56987350E+00,+6.64766220E-01,+5.55195400E-03
166,-3.73856000E-05,1558920387.0663333,+1.56987480E+00,+6.64770180E-01,+5.55182400E-03
167,-3.80797000E-05,1558920387.2746668,+1.56987730E+00,+6.64772290E-01,+5.55166800E-03
168,-4.01753000E-05,1558920387.483,+1.56987850E+00,+6.64772550E-01,+5.55188900E-03
169,-3.55171000E-05,1558920387.6913333,+1.56987850E+00,+6.64772420E-01,+5.55117400E-03
170,-3.80864000E-05,1558920387.8996668,+1.56987850E+00,+6.64783380E-01,+5.55104400E-03
171,-7.07936000E-05,1558920388.108,+1.56987730E+00,+6.64785760E-01,+5.55179800E-03
172,-5.71056000E-05,1558920388.3163333,+1.56987600E+00,+6.64789990E-01,+5.55120000E-03
173,-4.10224000E-05,1558920388.5246668,+1.56987730E+00,+6.64791310E-01,+5.55177200E-03
174,-3.76723000E-05,1558920388.733,+1.56987730E+00,+6.64800030E-01,+5.55107000E-03
175,-3.67446000E-05,1558920392.395,+1.56987850E+00,+6.67307130E-01,+5.55122600E-03
176,-4.07356000E-05,1558920392.6033332,+1.56987730E+00,+6.83521600E-01,+5.55138200E-03
177,-3.72117000E-05,1558920392.8116667,+1.56987970E+00,+6.83523320E-01,+5.55138200E-03
178,-3.68313000E-05,1558920393.02,+1.56987850E+00,+6.87914820E-01,+5.55140800E-03
179,-3.31276000E-05,1558920393.2283332,+1.56987970E+00,+7.03443150E-01,+5.55101800E-03
180,-4.27778000E-05,1558920393.4366667,+1.56987350E+00,+7.03450420E-01,+5.55117400E-03
181,-4.02753000E-05,1558920393.645,+1.56987730E+00,+7.08173940E-01,+5.55138200E-03
182,-4.25041000E-05,1558920393.8533332,+1.56987600E+00,+7.22782380E-01,+5.55151200E-03
183,-3.25739000E-05,1558920394.0616667,+1.56987730E+00,+7.22791630E-01,+5.55110900E-03
184,-3.94277000E-05,1558920394.27,+1.56987600E+00,+7.27989840E-01,+5.55153800E-03
185,-3.73521000E-05,1558920394.4783332,+1.56988100E+00,+7.42115970E-01,+5.55138200E-03
186,-3.07451000E-05,1558920394.6866667,+1.56988100E+00,+7.42121250E-01,+5.55146000E-03
187,-3.70518000E-05,1558920394.895,+1.56987850E+00,+7.49235040E-01,+5.55138200E-03
188,-3.46427000E-05,1558920395.1033332,+1.56987850E+00,+7.62061290E-01,+5.55203200E-03
189,-3.80196000E-05,1558920395.3116667,+1.56988100E+00,+7.62072120E-01,+5.55179800E-03
190,-3.89472000E-05,1558920395.52,+1.56988100E+00,+7.62076350E-01,+5.55177200E-03
191,-4.02019000E-05,1558920395.7283332,+1.56987970E+00,+7.62077670E-01,+5.55149900E-03
192,-3.16460000E-05,1558920395.9366667,+1.56987850E+00,+7.62082690E-01,+5.55190200E-03
193,-3.56839000E-05,1558920396.145,+1.56987970E+00,+7.62100120E-01,+5.55133000E-03
194,-3.65914000E-05,1558920396.3533332,+1.56987970E+00,+7.62100390E-01,+5.55148600E-03
195,-3.64776000E-05,1558920396.5616667,+1.56988100E+00,+7.62113330E-01,+5.55186300E-03
196,-3.33477000E-05,1558920396.77,+1.56988100E+00,+7.62112270E-01,+5.55185000E-03
197,-3.31076000E-05,1558920396.9783332,+1.56987970E+00,+7.62108310E-01,+5.55148600E-03
198,-3.47495000E-05,1558920397.1866667,+1.56988590E+00,+7.62110820E-01,+5.55177200E-03
199,-4.07157000E-05,1558920397.395,+1.56987970E+00,+7.62106730E-01,+5.55165500E-03
200,-3.93740000E-05,1558920400.995,+1.56987850E+00,+7.65142650E-01,+5.55143400E-03
201,-3.85998000E-05,1558920401.2033331,+1.56988220E+00,+7.81465550E-01,+5.55125200E-03
202,-3.99145000E-05,1558920401.4116666,+1.56987970E+00,+7.81485630E-01,+5.55116100E-03
203,-3.46892000E-05,1558920401.62,+1.56987970E+00,+7.84957120E-01,+5.55148600E-03
204,-4.25106000E-05,1558920401.8283331,+1.56987730E+00,+8.00785410E-01,+5.55208400E-03
205,-3.75454000E-05,1558920402.0366666,+1.56987850E+00,+8.00788050E-01,+5.55134300E-03
206,-3.42955000E-05,1558920402.245,+1.56987970E+00,+8.05648140E-01,+5.55229200E-03
207,-3.54436000E-05,1558920402.4533331,+1.56987850E+00,+8.18977370E-01,+5.55172000E-03
208,-2.59667000E-05,1558920402.6616666,+1.56987850E+00,+8.18985160E-01,+5.55192800E-03
209,-3.62444000E-05,1558920402.87,+1.56988100E+00,+8.25966450E-01,+5.55196700E-03
210,-3.78328000E-05,1558920403.0783331,+1.56987600E+00,+8.42974110E-01,+5.55186300E-03
211,-3.36614000E-05,1558920403.2866666,+1.56987970E+00,+8.42984550E-01,+5.55156400E-03
212,-3.71053000E-05,1558920403.495,+1.56988350E+00,+8.48995370E-01,+5.55146000E-03
213,-3.94877000E-05,1558920403.7033331,+1.56987850E+00,+8.58814260E-01,+5.55177200E-03
214,-3.69651000E-05,1558920403.9116666,+1.56987730E+00,+8.58814790E-01,+5.55172000E-03
215,-4.44863000E-05,1558920404.12,+1.56988220E+00,+8.58815840E-01,+5.55187600E-03
216,-2.65874000E-05,1558920404.3283331,+1.56987970E+00,+8.58817960E-01,+5.55175900E-03
217,-4.38323000E-05,1558920404.5366666,+1.56988220E+00,+8.58827200E-01,+5.55122600E-03
218,-3.06516000E-05,1558920404.745,+1.56987730E+00,+8.58830640E-01,+5.55216200E-03
219,-3.78927000E-05,1558920404.9533331,+1.56987850E+00,+8.58836180E-01,+5.55209700E-03
220,-3.00177000E-05,1558920405.1616666,+1.56987970E+00,+8.58843310E-01,+5.55192800E-03
221,-3.55770000E-05,1558920405.37,+1.56987730E+00,+8.58844900E-01,+5.55166800E-03
222,-3.58640000E-05,1558920405.5783331,+1.56987970E+00,+8.58848860E-01,+5.55191500E-03
223,-4.06823000E-05,1558920405.7866666,+1.56987850E+00,+8.58857450E-01,+5.55196700E-03
224,-3.89005000E-05,1558920405.995,+1.56988100E+00,+8.58861800E-01,+5.55263000E-03
225,-3.10054000E-05,1558920409.595,+1.56988100E+00,+8.60755740E-01,+5.55235700E-03
226,-3.85467000E-05,1558920409.8033333,+1.56987850E+00,+8.75257310E-01,+5.55230500E-03
227,-3.60441000E-05,1558920410.0116668,+1.56987730E+00,+8.75261010E-01,+5.55246100E-03
228,-3.80929000E-05,1558920410.22,+1.56987600E+00,+8.80095870E-01,+5.55248700E-03
229,-3.35813000E-05,1558920410.4283333,+1.56988100E+00,+8.99265710E-01,+5.55224000E-03
230,-4.02353000E-05,1558920410.6366668,+1.56987970E+00,+8.99276670E-01,+5.55292900E-03
231,-4.07089000E-05,1558920410.845,+1.56988100E+00,+9.02851340E-01,+5.55253900E-03
232,-3.34415000E-05,1558920411.0533333,+1.56987970E+00,+9.15131880E-01,+5.55231800E-03
233,-3.19998000E-05,1558920411.2616668,+1.56988100E+00,+9.15140330E-01,+5.55216200E-03
234,-3.55767000E-05,1558920411.47,+1.56987970E+00,+9.22641450E-01,+5.55183700E-03
235,-3.73452000E-05,1558920411.6783333,+1.56988350E+00,+9.39129820E-01,+5.55191500E-03
236,-3.72050000E-05,1558920411.8866668,+1.56988100E+00,+9.39135630E-01,+5.55224000E-03
237,-3.94141000E-05,1558920412.095,+1.56987970E+00,+9.44455130E-01,+5.55208400E-03
238,-3.68314000E-05,1558920412.3033333,+1.56988470E+00,+9.54958390E-01,+5.55177200E-03
239,-3.56435000E-05,1558920412.5116668,+1.56988100E+00,+9.54964330E-01,+5.55238300E-03
240,-3.52163000E-05,1558920412.72,+1.56988350E+00,+9.54974370E-01,+5.55181100E-03
241,-3.93139000E-05,1558920412.9283333,+1.56988100E+00,+9.54988100E-01,+5.55222700E-03
242,-3.64642000E-05,1558920413.1366668,+1.56988220E+00,+9.54993650E-01,+5.55213600E-03
243,-3.76323000E-05,1558920413.345,+1.56988100E+00,+9.55000120E-01,+5.55198000E-03
244,-3.33611000E-05,1558920413.5533333,+1.56988220E+00,+9.55000520E-01,+5.55226600E-03
245,-3.75121000E-05,1558920413.7616668,+1.56988220E+00,+9.54999330E-01,+5.55208400E-03
246,-3.51096000E-05,1558920413.97,+1.56988350E+00,+9.55001570E-01,+5.55222700E-03
247,-3.39083000E-05,1558920414.1783333,+1.56988220E+00,+9.54994840E-01,+5.55264300E-03
248,-3.66978000E-05,1558920414.3866668,+1.56988350E+00,+9.54998400E-01,+5.55272100E-03
249,-3.43357000E-05,1558920414.595,+1.56988470E+00,+9.55003030E-01,+5.55225300E-03
250,-3.47829000E-05,1558920418.195,+1.56988350E+00,+9.58270730E-01,+5.55192800E-03
251,-3.41690000E-05,1558920418.4033332,+1.56988220E+00,+9.79007580E-01,+5.55194100E-03
