,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
190,-2.56672800E-05,1558921750.316,+1.56976080E+00,+7.77060190E-01,+4.51625500E-03
191,-2.58870000E-05,1558921750.5243332,+1.56976450E+00,+7.77078150E-01,+4.51615100E-03
192,-2.57293900E-05,1558921750.7326667,+1.56976200E+00,+7.77101130E-01,+4.51617700E-03
193,-2.57233700E-05,1558921750.941,+1.56976320E+00,+7.77129520E-01,+4.51646300E-03
194,-2.57347300E-05,1558921751.1493332,+1.56976200E+00,+7.77159640E-01,+4.51646300E-03
195,-2.57026800E-05,1558921751.3576667,+1.56976450E+00,+7.77204670E-01,+4.51633300E-03
196,-2.56993400E-05,1558921751.566,+1.56976450E+00,+7.77241780E-01,+4.51633300E-03
197,-2.56572700E-05,1558921751.7743332,+1.56976320E+00,+7.77279160E-01,+4.51630700E-03
198,-2.58315600E-05,1558921751.9826667,+1.56975950E+00,+7.77318120E-01,+4.51643700E-03
199,-2.56913200E-05,1558921752.191,+1.56976320E+00,+7.77364480E-01,+4.51633300E-03
200,-2.55637700E-05,1558921755.791,+1.56976450E+00,+7.80325380E-01,+4.51659300E-03
201,-2.57514300E-05,1558921755.9993331,+1.56975830E+00,+7.96676890E-01,+4.51677500E-03
202,-2.56031800E-05,1558921756.2076666,+1.56976320E+00,+7.96717700E-01,+4.51646300E-03
203,-2.56813100E-05,1558921756.416,+1.56976450E+00,+7.99866330E-01,+4.51655400E-03
204,-2.56559300E-05,1558921756.6243331,+1.56976570E+00,+8.14863830E-01,+4.51674900E-03
205,-2.55317200E-05,1558921756.8326666,+1.56976200E+00,+8.14900680E-01,+4.51641100E-03
206,-2.56245400E-05,1558921757.041,+1.56976320E+00,+8.21109660E-01,+4.51641100E-03
207,-2.56432400E-05,1558921757.2493331,+1.56976200E+00,+8.38840780E-01,+4.51656700E-03
208,-2.54589200E-05,1558921757.4576666,+1.56976200E+00,+8.38884000E-01,+4.51638500E-03
209,-2.56238700E-05,1558921757.666,+1.56976320E+00,+8.43343910E-01,+4.51643700E-03
210,-2.56005000E-05,1558921757.8743331,+1.56976080E+00,+8.54702220E-01,+4.51667100E-03
211,-2.55490800E-05,1558921758.0826666,+1.56976320E+00,+8.54756900E-01,+4.51630700E-03
212,-2.54816300E-05,1558921758.291,+1.56976080E+00,+8.60793380E-01,+4.51661900E-03
213,-2.54736200E-05,1558921758.4993331,+1.56976080E+00,+8.71191100E-01,+4.51656700E-03
214,-2.55390500E-05,1558921758.7076666,+1.56976200E+00,+8.71253440E-01,+4.51651500E-03
215,-2.53901400E-05,1558921758.916,+1.56976450E+00,+8.71309570E-01,+4.51625500E-03
216,-2.55290400E-05,1558921759.1243331,+1.56976320E+00,+8.71350250E-01,+4.51626800E-03
217,-2.54362200E-05,1558921759.3326666,+1.56975830E+00,+8.71383130E-01,+4.51663200E-03
218,-2.54883100E-05,1558921759.541,+1.56976320E+00,+8.71422750E-01,+4.51638500E-03
219,-2.53667700E-05,1558921759.7493331,+1.56976450E+00,+8.71461190E-01,+4.51669700E-03
220,-2.54008300E-05,1558921759.9576666,+1.56976080E+00,+8.71499490E-01,+4.51630700E-03
221,-2.53427100E-05,1558921760.166,+1.56976200E+00,+8.71534350E-01,+4.51633300E-03
222,-2.53908000E-05,1558921760.3743331,+1.56976450E+00,+8.71570670E-01,+4.51622900E-03
223,-2.53714300E-05,1558921760.5826666,+1.56976450E+00,+8.71612940E-01,+4.51619000E-03
224,-2.52873000E-05,1558921760.791,+1.56976320E+00,+8.71655200E-01,+4.51645000E-03
225,-2.51684300E-05,1558921764.391,+1.56976200E+00,+8.75491210E-01,+4.51652800E-03
226,-2.52585800E-05,1558921764.5993333,+1.56976450E+00,+8.95616970E-01,+4.51603400E-03
227,-2.52372100E-05,1558921764.8076668,+1.56976320E+00,+8.95631770E-01,+4.51608600E-03
228,-2.51804300E-05,1558921765.016,+1.56976700E+00,+8.98478030E-01,+4.51628100E-03
229,-2.50548900E-05,1558921765.2243333,+1.56976320E+00,+9.11404140E-01,+4.51642400E-03
230,-2.50448700E-05,1558921765.4326668,+1.56976320E+00,+9.11378910E-01,+4.51654100E-03
231,-2.52218400E-05,1558921765.641,+1.56975950E+00,+9.17726950E-01,+4.51680100E-03
232,-2.50595700E-05,1558921765.8493333,+1.56976200E+00,+9.35249440E-01,+4.51625500E-03
233,-2.48732300E-05,1558921766.0576668,+1.56976570E+00,+9.35277170E-01,+4.51625500E-03
234,-2.49199900E-05,1558921766.266,+1.56976570E+00,+9.39838250E-01,+4.51589100E-03
235,-2.49640600E-05,1558921766.4743333,+1.56976700E+00,+9.51064240E-01,+4.51609900E-03
236,-2.49093100E-05,1558921766.6826668,+1.56976450E+00,+9.51091840E-01,+4.51643700E-03
