,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
241,-3.68580700E-05,1558928629.5023332,+1.57076230E+00,+9.77799260E-01,+4.51455200E-03
242,-3.68841100E-05,1558928629.7106667,+1.57076350E+00,+9.77837030E-01,+4.51435600E-03
243,-3.69368600E-05,1558928629.919,+1.57076350E+00,+9.77863180E-01,+4.51450000E-03
244,-3.69094900E-05,1558928630.1273332,+1.57075980E+00,+9.77901750E-01,+4.51429100E-03
245,-3.69308500E-05,1558928630.3356667,+1.57075980E+00,+9.77930410E-01,+4.51508500E-03
246,-3.68947800E-05,1558928630.544,+1.57076100E+00,+9.77956290E-01,+4.51461700E-03
247,-3.68280000E-05,1558928630.7523332,+1.57075610E+00,+9.77972540E-01,+4.51469500E-03
248,-3.69455500E-05,1558928630.9606667,+1.57075860E+00,+9.77967520E-01,+4.51388800E-03
249,-3.69154800E-05,1558928631.169,+1.57075610E+00,+9.77940180E-01,+4.51457800E-03
250,-3.68480400E-05,1558928634.768,+1.57075980E+00,+9.79880700E-01,+4.51463000E-03
251,-3.69288500E-05,1558928634.9763331,+1.57075980E+00,+9.94330130E-01,+4.51453900E-03
252,-3.68727400E-05,1558928635.1846666,+1.57075490E+00,+9.94335680E-01,+4.51461700E-03
253,-3.68300100E-05,1558928635.393,+1.57075610E+00,+1.01918640E+00,+4.51451300E-03
254,-3.70216800E-05,1558928635.6013331,+1.57075980E+00,+1.01886320E+00,+4.51444800E-03
255,-3.67892800E-05,1558928635.8096666,+1.57075490E+00,+1.01882650E+00,+4.51418700E-03
256,-3.68580500E-05,1558928636.018,+1.57075610E+00,+1.04241370E+00,+4.51394000E-03
257,-3.67618800E-05,1558928636.2263331,+1.57076100E+00,+1.04241070E+00,+4.51403100E-03
258,-3.68947800E-05,1558928636.4346666,+1.57075730E+00,+1.04240410E+00,+4.51366700E-03
259,-3.67765700E-05,1558928636.643,+1.57075860E+00,+1.05889200E+00,+4.51377100E-03
260,-3.68273500E-05,1558928636.8513331,+1.57076100E+00,+1.05888900E+00,+4.51390100E-03
261,-3.68754300E-05,1558928637.0596666,+1.57075490E+00,+1.05888540E+00,+4.51423900E-03
262,-3.67999500E-05,1558928637.268,+1.57075980E+00,+1.08248840E+00,+4.51365400E-03
263,-3.69007900E-05,1558928637.4763331,+1.57075730E+00,+1.08248390E+00,+4.51435600E-03
264,-3.68720700E-05,1558928637.6846666,+1.57076100E+00,+1.08249390E+00,+4.51403100E-03
265,-3.68260000E-05,1558928637.893,+1.57075860E+00,+1.08249590E+00,+4.51439600E-03
266,-3.69195000E-05,1558928638.1013331,+1.57076230E+00,+1.08247780E+00,+4.51384900E-03
267,-3.68854300E-05,1558928638.3096666,+1.57076100E+00,+1.08248920E+00,+4.51349800E-03
268,-3.68026300E-05,1558928638.518,+1.57076350E+00,+1.08248570E+00,+4.51349800E-03
269,-3.68674200E-05,1558928638.7263331,+1.57076350E+00,+1.08249070E+00,+4.51362800E-03
270,-3.69048100E-05,1558928638.9346666,+1.57076850E+00,+1.08249840E+00,+4.51369300E-03
271,-3.68159800E-05,1558928639.143,+1.57076480E+00,+1.08249760E+00,+4.51329000E-03
272,-3.69328600E-05,1558928639.3513331,+1.57076970E+00,+1.08249500E+00,+4.51358900E-03
273,-3.69348600E-05,1558928639.5596666,+1.57077220E+00,+1.08249150E+00,+4.51317300E-03
