,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
108,-3.51963000E-05,1558921177.6876667,+1.56980790E+00,+4.29325630E-01,+5.55745400E-03
109,-3.52365000E-05,1558921177.896,+1.56980910E+00,+4.35075510E-01,+5.55729800E-03
110,-3.53898000E-05,1558921178.1043332,+1.56980910E+00,+4.48352120E-01,+5.55735000E-03
111,-3.52030000E-05,1558921178.3126667,+1.56980660E+00,+4.48354370E-01,+5.55768800E-03
112,-3.53565000E-05,1558921178.521,+1.56980790E+00,+4.54929170E-01,+5.55737600E-03
113,-3.54165000E-05,1558921178.7293332,+1.56980660E+00,+4.68550520E-01,+5.55685600E-03
114,-3.52631000E-05,1558921178.9376667,+1.56980910E+00,+4.68554740E-01,+5.55719400E-03
115,-3.54099000E-05,1558921179.146,+1.56980790E+00,+4.68557520E-01,+5.55741500E-03
116,-3.54633000E-05,1558921179.3543332,+1.56980910E+00,+4.68557910E-01,+5.55701200E-03
117,-3.55433000E-05,1558921179.5626667,+1.56980910E+00,+4.68563060E-01,+5.55745400E-03
118,-3.54567000E-05,1558921179.771,+1.56980790E+00,+4.68560950E-01,+5.55742800E-03
119,-3.55301000E-05,1558921179.9793332,+1.56980660E+00,+4.68565710E-01,+5.55761000E-03
120,-3.54633000E-05,1558921180.1876667,+1.56980910E+00,+4.68567820E-01,+5.55742800E-03
121,-3.56302000E-05,1558921180.396,+1.56980660E+00,+4.68569930E-01,+5.55706400E-03
122,-3.56968000E-05,1558921180.6043332,+1.56980910E+00,+4.68571250E-01,+5.55706400E-03
123,-3.56301000E-05,1558921180.8126667,+1.56980540E+00,+4.68575210E-01,+5.55701200E-03
124,-3.55967000E-05,1558921181.021,+1.56980540E+00,+4.68573630E-01,+5.55701200E-03
125,-3.55568000E-05,1558921184.62,+1.56980540E+00,+4.70890690E-01,+5.55659600E-03
126,-3.58904000E-05,1558921184.8283331,+1.56980790E+00,+4.87586650E-01,+5.55675200E-03
127,-3.57168000E-05,1558921185.0366666,+1.56980910E+00,+4.87590220E-01,+5.55701200E-03
128,-3.57169000E-05,1558921185.245,+1.56980790E+00,+5.05313580E-01,+5.55716800E-03
129,-3.57903000E-05,1558921185.4533331,+1.56981030E+00,+5.05341320E-01,+5.55690800E-03
130,-3.34345000E-05,1558921185.6616666,+1.56980660E+00,+5.05455820E-01,+5.55731100E-03
131,-3.59172000E-05,1558921185.87,+1.56981030E+00,+5.25283740E-01,+5.55719400E-03
