,SQUID_Volt(V),timestamp,MOD_CURR(A)
408,-3.21599000E-05,1558935243.4896667,+1.62909550E+00
409,-3.15925000E-05,1558935243.698,+1.64222730E+00
410,-3.16593000E-05,1558935243.9063332,+1.64558470E+00
411,-3.17861000E-05,1558935244.1146667,+1.64558330E+00
412,-3.03313000E-05,1558935244.323,+1.66644630E+00
413,-3.18663000E-05,1558935244.5313332,+1.66916390E+00
414,-3.13991000E-05,1558935244.7396667,+1.66915600E+00
415,-3.18328000E-05,1558935244.948,+1.66917180E+00
416,-3.14792000E-05,1558935245.1563332,+1.66914800E+00
417,-3.17262000E-05,1558935245.3646667,+1.66915330E+00
418,-3.12055000E-05,1558935245.573,+1.66916130E+00
419,-3.18929000E-05,1558935245.7813332,+1.66915860E+00
420,-3.23867000E-05,1558935245.9896667,+1.66915730E+00
421,-3.21197000E-05,1558935246.198,+1.66917180E+00
422,-3.23934000E-05,1558935246.4063332,+1.66918370E+00
423,-3.16461000E-05,1558935246.6146667,+1.66918110E+00
424,-3.21332000E-05,1558935246.823,+1.66916790E+00
425,-3.20864000E-05,1558935250.424,+1.67949500E+00
426,-3.15458000E-05,1558935250.6323333,+1.68567830E+00
427,-3.15259000E-05,1558935250.8406668,+1.68568360E+00
428,-3.17994000E-05,1558935251.049,+1.70256010E+00
429,-3.19396000E-05,1558935251.2573333,+1.70930380E+00
430,-3.16661000E-05,1558935251.4656668,+1.70930380E+00
431,-3.19663000E-05,1558935251.674,+1.72151710E+00
432,-3.19196000E-05,1558935251.8823333,+1.72580490E+00
433,-3.19930000E-05,1558935252.0906668,+1.72581290E+00
434,-3.19663000E-05,1558935252.299,+1.73848480E+00
435,-3.23533000E-05,1558935252.5073333,+1.74110190E+00
436,-3.20398000E-05,1558935252.7156668,+1.74111250E+00
437,-3.20130000E-05,1558935252.924,+1.76226360E+00
438,-3.27605000E-05,1558935253.1323333,+1.76589190E+00
439,-3.13990000E-05,1558935253.3406668,+1.76590510E+00
440,-3.22866000E-05,1558935253.549,+1.76589720E+00
441,-3.12723000E-05,1558935253.7573333,+1.76589980E+00
442,-3.21599000E-05,1558935253.9656668,+1.76589460E+00
443,-3.18729000E-05,1558935254.174,+1.76590780E+00
444,-3.11655000E-05,1558935254.3823333,+1.76591040E+00
445,-3.18529000E-05,1558935254.5906668,+1.76591570E+00
446,-3.22066000E-05,1558935254.799,+1.76592100E+00
447,-3.20464000E-05,1558935255.0073333,+1.76591830E+00
448,-3.23867000E-05,1558935255.2156668,+1.76591570E+00
449,-3.17661000E-05,1558935255.424,+1.76591570E+00
450,-3.22534000E-05,1558935259.023,+1.77597970E+00
451,-3.18595000E-05,1558935259.2313333,+1.78123250E+00
452,-3.19997000E-05,1558935259.4396667,+1.78124040E+00
453,-3.17126000E-05,1558935259.648,+1.79813970E+00
454,-3.14726000E-05,1558935259.8563333,+1.80602150E+00
455,-3.22532000E-05,1558935260.0646667,+1.80603200E+00
