,SQUID_Volt(V),timestamp
447,-2.91905000E-05,1558933411.5583332
448,-2.90703000E-05,1558933411.7666667
449,-2.85431000E-05,1558933411.975
450,-2.87232000E-05,1558933412.175
451,-2.84764000E-05,1558933412.3833332
452,-2.89369000E-05,1558933412.5916667
453,-2.86965000E-05,1558933412.8
454,-2.95507000E-05,1558933413.0083332
455,-2.85631000E-05,1558933413.2166667
456,-2.76288000E-05,1558933413.425
457,-2.75820000E-05,1558933413.6333332
458,-2.74086000E-05,1558933413.8416667
459,-2.79624000E-05,1558933414.05
460,-2.74887000E-05,1558933414.2583332
461,-2.85498000E-05,1558933414.4666667
462,-2.86365000E-05,1558933414.675
463,-2.79958000E-05,1558933414.8833332
464,-2.78090000E-05,1558933415.0916667
465,-2.78089000E-05,1558933415.3
466,-2.81759000E-05,1558933415.5083332
467,-2.84964000E-05,1558933415.7166667
468,-2.90036000E-05,1558933415.925
469,-2.87567000E-05,1558933416.1333332
470,-2.89636000E-05,1558933416.3416667
471,-2.92304000E-05,1558933416.55
472,-2.91704000E-05,1558933416.7583332
473,-2.89502000E-05,1558933416.9666667
474,-2.86099000E-05,1558933417.175
475,-2.92238000E-05,1558933417.375
476,-3.01247000E-05,1558933417.5833333
477,-2.92572000E-05,1558933417.7916667
478,-2.88368000E-05,1558933418.0
479,-2.84497000E-05,1558933418.2083333
480,-2.97176000E-05,1558933418.4166667
481,-2.94441000E-05,1558933418.625
482,-3.00313000E-05,1558933418.8333333
483,-3.02848000E-05,1558933419.0416667
484,-3.03649000E-05,1558933419.25
485,-2.92237000E-05,1558933419.4583333
486,-2.91303000E-05,1558933419.6666667
487,-2.94107000E-05,1558933419.875
488,-2.94440000E-05,1558933420.0833333
489,-2.93973000E-05,1558933420.2916667
490,-2.98844000E-05,1558933420.5
491,-2.96643000E-05,1558933420.7083333
492,-2.90235000E-05,1558933420.9166667
493,-2.90702000E-05,1558933421.125
494,-2.87766000E-05,1558933421.3333333
495,-2.85898000E-05,1558933421.5416667
496,-2.83029000E-05,1558933421.75
497,-2.80559000E-05,1558933421.9583333
498,-2.81761000E-05,1558933422.1666667
499,-2.79157000E-05,1558933422.375
