,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
321,+3.57414400E-05,1559368492.259,0.00013976638554216866,4.829616748768473e-05
322,+3.53267200E-05,1559368492.4673333,0.00013976522453450164,4.8291172413793104e-05
323,+3.49687600E-05,1559368492.6756668,0.0001397659474260679,4.8293477832512314e-05
324,+3.48245200E-05,1559368492.884,0.00013976638554216866,4.829245320197044e-05
325,+3.55070400E-05,1559368496.591,0.00013976478641840087,4.8295270935960595e-05
326,+3.50388900E-05,1559368496.7993333,0.00014234219058050383,4.82896354679803e-05
327,+3.48519000E-05,1559368497.0076668,0.00014234247535596932,4.8293477832512314e-05
328,+3.48872900E-05,1559368497.216,0.00014234190580503833,4.829270935960591e-05
329,+3.48933100E-05,1559368497.4243333,0.0001441533077765608,4.828886699507389e-05
330,+3.46675800E-05,1559368497.6326668,0.00014415286966046003,4.8291940886699514e-05
331,+3.45193200E-05,1559368497.841,0.00014415446878422782,4.829270935960591e-05
332,+3.46181700E-05,1559368498.0493333,0.0001458378860898138,4.829001970443349e-05
333,+3.47871200E-05,1559368498.2576668,0.0001458373055859803,4.8291044334975363e-05
334,+3.49754500E-05,1559368498.466,0.000145889430449069,4.828989162561576e-05
335,+3.52779700E-05,1559368498.6743333,0.00014854398685651697,4.829001970443349e-05
336,+3.49166800E-05,1559368498.8826668,0.00014854398685651697,4.8291556650246306e-05
337,+3.46789300E-05,1559368499.091,0.00014861869660460022,4.829130049261084e-05
338,+3.42588800E-05,1559368499.2993333,0.00015022773274917854,4.8296039408867e-05
339,+3.45059600E-05,1559368499.5076668,0.00015022744797371304,4.829168472906404e-05
340,+3.48959800E-05,1559368499.716,0.00015022744797371304,4.8294886699507386e-05
341,+3.48492400E-05,1559368499.9243333,0.00015022773274917854,4.828861083743842e-05
342,+3.45179900E-05,1559368500.1326668,0.00015022831325301204,4.8293221674876846e-05
343,+3.48258600E-05,1559368500.341,0.00015022802847754655,4.82904039408867e-05
344,+3.47764400E-05,1559368500.5493333,0.00015022455640744797,4.82904039408867e-05
345,+3.47149900E-05,1559368500.7576668,0.00015022585980284777,4.82904039408867e-05
346,+3.48445600E-05,1559368500.966,0.0001502260021905805,4.8288738916256154e-05
347,+3.51738000E-05,1559368501.1743333,0.0001502257064622125,4.829373399014778e-05
348,+3.51310500E-05,1559368501.3826668,0.00015022686746987953,4.829066009852217e-05
349,+3.53300700E-05,1559368501.591,0.00015022658269441404,4.8293990147783256e-05
350,+3.46201600E-05,1559368505.083,0.0001515322891566265,4.8289507389162564e-05
351,+3.45714200E-05,1559368505.2913332,0.0001529394852135816,4.8287458128078815e-05
352,+3.50161900E-05,1559368505.4996667,0.0001529397809419496,4.829232512315271e-05
353,+3.50622600E-05,1559368505.708,0.00015389832420591458,4.829270935960591e-05
354,+3.48826100E-05,1559368505.9163332,0.0001546210295728368,4.8293221674876846e-05
355,+3.45026300E-05,1559368506.1246667,0.00015462131434830232,4.828899507389162e-05
356,+3.49514100E-05,1559368506.333,0.00015623843373493976,4.8288738916256154e-05
357,+3.55183900E-05,1559368506.5413332,0.0001573301752464403,4.828835467980296e-05
358,+3.48826300E-05,1559368506.7496667,0.00015733075575027382,4.8292965517241385e-05
359,+3.43370000E-05,1559368506.958,0.00015837761226725083,4.828937931034483e-05
360,+3.43844300E-05,1559368507.1663332,0.00015901316538882804,4.8293477832512314e-05
361,+3.41173000E-05,1559368507.3746667,0.00015901345016429354,4.8288226600985225e-05
362,+3.37246100E-05,1559368507.583,0.0001603006352683461,4.8291556650246306e-05
363,+3.38675200E-05,1559368507.7913332,0.00016082472070098576,4.8295270935960595e-05
364,+3.40585300E-05,1559368507.9996667,0.00016082341730558596,4.8291044334975363e-05
365,+3.41273100E-05,1559368508.208,0.00016082573932092004,4.828937931034483e-05
366,+3.42201300E-05,1559368508.4163332,0.00016082544359255203,4.8293221674876846e-05
367,+3.38915800E-05,1559368508.6246667,0.0001608264622124863,4.829066009852217e-05
368,+3.34134100E-05,1559368508.833,0.0001608283461117196,4.8289507389162564e-05
369,+3.35756800E-05,1559368509.0413332,0.00016082559693318728,4.828937931034483e-05
370,+3.37606700E-05,1559368509.2496667,0.00016082588170865278,4.82896354679803e-05
371,+3.39276300E-05,1559368509.458,0.00016082688937568454,4.828387192118227e-05
372,+3.39924000E-05,1559368509.6663332,0.00016082616648411827,4.829258128078818e-05
373,+3.43456900E-05,1559368509.8746667,0.00016082732749178534,4.829245320197044e-05
374,+3.38368000E-05,1559368510.083,0.0001608283461117196,4.829066009852217e-05
375,+3.38715400E-05,1559368513.684,0.0001619989813800657,4.82907881773399e-05
376,+3.34915400E-05,1559368513.8923333,0.00016341081051478643,4.829168472906404e-05
377,+3.36711900E-05,1559368514.1006668,0.00016341081051478643,4.829245320197044e-05
378,+3.36798600E-05,1559368514.309,0.0001643944030668127,4.828912315270936e-05
379,+3.36478100E-05,1559368514.5173333,0.00016522481927710842,4.8291812807881773e-05
380,+3.33653200E-05,1559368514.7256668,0.00016522438116100768,4.8291044334975363e-05
381,+3.34835300E-05,1559368514.934,0.0001666913691128149,4.8288226600985225e-05
382,+3.33960500E-05,1559368515.1423333,0.00016780872946330777,4.8292837438423644e-05
383,+3.32117200E-05,1559368515.3506668,0.00016781119386637458,4.829309359605912e-05
384,+3.35910400E-05,1559368515.559,0.0001690002190580504,4.828989162561576e-05
385,+3.32951900E-05,1559368515.7673333,0.00016961940854326397,4.828758620689655e-05
386,+3.32631500E-05,1559368515.9756668,0.00016962071193866375,4.8291172413793104e-05
387,+3.33566400E-05,1559368516.184,0.00017138420591456736,4.828899507389162e-05
388,+3.33112400E-05,1559368516.3923333,0.00017220694414019715,4.829066009852217e-05
389,+3.30294100E-05,1559368516.6006668,0.00017220607886089814,4.8289763546798025e-05
390,+3.31449400E-05,1559368516.809,0.00017220723986856518,4.8291812807881773e-05
391,+3.31576300E-05,1559368517.0173333,0.0001722089704271632,4.828784236453202e-05
392,+3.30514500E-05,1559368517.2256668,0.0001722089704271632,4.8287201970443354e-05
393,+3.32457700E-05,1559368517.434,0.0001722092661555312,4.828861083743842e-05
394,+3.31582900E-05,1559368517.6423333,0.00017221071193866374,4.829168472906404e-05
395,+3.30607900E-05,1559368517.8506668,0.0001722084008762322,4.829091625615763e-05
396,+3.36411300E-05,1559368518.059,0.00017220810514786419,4.829168472906404e-05
397,+3.38281200E-05,1559368518.2673333,0.0001722086856516977,4.828784236453202e-05
398,+3.33573000E-05,1559368518.4756668,0.00017220912376779846,4.8289507389162564e-05
399,+3.33493000E-05,1559368518.684,0.00017220984665936473,4.829091625615763e-05
400,+3.31209000E-05,1559368522.284,0.00017309370208105148,4.828797044334975e-05
401,+3.32264100E-05,1559368522.4923332,0.00017401721796276014,4.829258128078818e-05
402,+3.31309100E-05,1559368522.7006667,0.0001740160569550931,4.8292068965517234e-05
403,+3.30688000E-05,1559368522.909,0.0001749443483023001,4.8291044334975363e-05
404,+3.30441000E-05,1559368523.1173332,0.00017582210295728366,4.8288738916256154e-05
405,+3.30928500E-05,1559368523.3256667,0.0001758229682365827,4.828912315270936e-05
406,+3.32270900E-05,1559368523.534,0.00017738797371303396,4.829309359605912e-05
407,+3.33359300E-05,1559368523.7423332,0.00017841253012048193,4.829334975369458e-05
408,+3.34301000E-05,1559368523.9506667,0.00017841340635268345,4.8293477832512314e-05
409,+3.36705200E-05,1559368524.159,0.00017954958378970425,4.829001970443349e-05
410,+3.34768500E-05,1559368524.3673332,0.0001802223439211391,4.828989162561576e-05
411,+3.31836700E-05,1559368524.5756667,0.00018022292442497262,4.8291044334975363e-05
412,+3.29465900E-05,1559368524.784,0.00018207718510405255,4.8293221674876846e-05
413,+3.29365800E-05,1559368524.9923332,0.0001828023548740416,4.8292965517241385e-05
414,+3.31649700E-05,1559368525.2006667,0.00018280322015334064,4.8291812807881773e-05
415,+3.33199100E-05,1559368525.409,0.0001828026396495071,4.829168472906404e-05
416,+3.30688000E-05,1559368525.6173332,0.00018280350492880611,4.8291172413793104e-05
417,+3.31068800E-05,1559368525.8256667,0.0001828030777656079,4.828912315270936e-05
418,+3.30594600E-05,1559368526.034,0.00018280336254107338,4.828989162561576e-05
419,+3.31596200E-05,1559368526.2423332,0.0001828042278203724,4.828797044334975e-05
420,+3.31135500E-05,1559368526.4506667,0.00018280452354874042,4.828861083743842e-05
421,+3.31008600E-05,1559368526.659,0.0001828039430449069,4.828912315270936e-05
422,+3.31709800E-05,1559368526.8673332,0.00018280480832420592,4.828656157635468e-05
423,+3.31522900E-05,1559368527.0756667,0.00018280538882803942,4.828912315270936e-05
424,+3.31589700E-05,1559368527.284,0.00018280596933187293,4.8291172413793104e-05
425,+3.32110400E-05,1559368530.884,0.00018364392113910186,4.8296807881773394e-05
426,+3.30434300E-05,1559368531.0923333,0.00018461477546549834,4.829168472906404e-05
427,+3.31035300E-05,1559368531.3006668,0.00018461362541073384,4.829027586206897e-05
428,+3.29686400E-05,1559368531.509,0.00018603805038335157,4.828937931034483e-05
429,+3.31262500E-05,1559368531.7173333,0.00018719912376779845,4.82904039408867e-05
430,+3.29980100E-05,1559368531.9256668,0.0001872002847754655,4.8291044334975363e-05
431,+3.31389300E-05,1559368532.134,0.00018824265060240965,4.828566502463054e-05
432,+3.31469500E-05,1559368532.3423333,0.00018900835706462212,4.829001970443349e-05
433,+3.31589700E-05,1559368532.5506668,0.00018900807228915663,4.828592118226601e-05
434,+3.31623100E-05,1559368532.759,0.0001901242716319825,4.8289763546798025e-05
435,+3.30514300E-05,1559368532.9673333,0.00019068556407447973,4.8289763546798025e-05
436,+3.31749900E-05,1559368533.1756668,0.00019068526834611172,4.828937931034483e-05
437,+3.29639600E-05,1559368533.384,0.0001925626944140197,4.828835467980296e-05
438,+3.31596200E-05,1559368533.5923333,0.00019340049288061337,4.8293477832512314e-05
439,+3.31770000E-05,1559368533.8006668,0.00019340020810514784,4.8291172413793104e-05
440,+3.30921800E-05,1559368534.009,0.00019340049288061337,4.828784236453202e-05
441,+3.32437700E-05,1559368534.2173333,0.00019339962760131434,4.829091625615763e-05
442,+3.32270900E-05,1559368534.4256668,0.0001933978860898138,4.82896354679803e-05
443,+3.32411000E-05,1559368534.634,0.00019339730558598029,4.8291812807881773e-05
444,+3.33419400E-05,1559368534.8423333,0.00019339730558598029,4.828335960591133e-05
445,+3.33846900E-05,1559368535.0506668,0.00019340020810514784,4.828528078817734e-05
446,+3.32878500E-05,1559368535.259,0.00019340020810514784,4.829142857142857e-05
447,+3.31910300E-05,1559368535.4673333,0.00019340135815991237,4.828989162561576e-05
448,+3.34200900E-05,1559368535.6756668,0.00019340295728368016,4.828989162561576e-05
449,+3.32684900E-05,1559368535.884,0.00019340093099671414,4.828771428571428e-05
450,+3.34053900E-05,1559368539.484,0.00019423858707557504,4.828809852216749e-05
451,+3.33446200E-05,1559368539.6923332,0.00019508276013143483,4.8289507389162564e-05
452,+3.35503000E-05,1559368539.9006667,0.00019508290251916757,4.82904039408867e-05
453,+3.34875300E-05,1559368540.109,0.0001965025848849945,4.828912315270936e-05
454,+3.34341100E-05,1559368540.3173332,0.00019779757940854327,4.828848275862069e-05
455,+3.33659800E-05,1559368540.5256667,0.00019779671412924427,4.8291044334975363e-05
456,+3.35082400E-05,1559368540.734,0.00019890828039430448,4.829437438423645e-05
457,+3.35549800E-05,1559368540.9423332,0.0001996081161007667,4.8289507389162564e-05
458,+3.37292900E-05,1559368541.1506667,0.00019960695509309967,4.828771428571428e-05
459,+3.38641800E-05,1559368541.359,0.000201262300109529,4.828848275862069e-05
460,+3.37052500E-05,1559368541.5673332,0.00020219318729463307,4.828604926108375e-05
461,+3.36878900E-05,1559368541.7756667,0.00020219464403066812,4.828809852216749e-05
462,+3.37787000E-05,1559368541.984,0.0002034001642935378,4.828809852216749e-05
463,+3.37359600E-05,1559368542.1923332,0.00020400169769989047,4.828912315270936e-05
464,+3.38187800E-05,1559368542.4006667,0.00020400155531215774,4.829475862068965e-05
465,+3.37393000E-05,1559368542.609,0.0002040028587075575,4.828861083743842e-05
466,+3.38301300E-05,1559368542.8173332,0.00020400025191675793,4.828937931034483e-05
467,+3.38034200E-05,1559368543.0256667,0.00020400083242059144,4.829066009852217e-05
468,+3.38394800E-05,1559368543.234,0.00020400257393209199,4.8289507389162564e-05
469,+3.38728800E-05,1559368543.4423332,0.0002040009748083242,4.8284768472906404e-05
470,+3.37372900E-05,1559368543.6506667,0.00020400488499452355,4.8285793103448275e-05
471,+3.36498100E-05,1559368543.859,0.00020400257393209199,4.828528078817734e-05
472,+3.38568400E-05,1559368544.0673332,0.00020400488499452355,4.828656157635468e-05
473,+3.37954000E-05,1559368544.2756667,0.00020400460021905806,4.828886699507389e-05
474,+3.39189500E-05,1559368544.484,0.00020400386637458925,4.8289763546798025e-05
475,+3.39850700E-05,1559368548.084,0.00020522098576122673,4.8292197044334975e-05
476,+3.42915900E-05,1559368548.2923334,0.00020658618838992335,4.8288738916256154e-05
477,+3.46996400E-05,1559368548.5006669,0.00020658590361445782,4.828886699507389e-05
478,+3.43844300E-05,1559368548.709,0.00020760209200438115,4.8291172413793104e-05
479,+3.41032800E-05,1559368548.9173334,0.00020839443592552025,4.828886699507389e-05
480,+3.40965900E-05,1559368549.1256669,0.0002083955969331873,4.82904039408867e-05
481,+3.40618600E-05,1559368549.334,0.00020938294633077767,4.828989162561576e-05
482,+3.40605200E-05,1559368549.5423334,0.00021007438116100766,4.8292837438423644e-05
483,+3.40471800E-05,1559368549.7506669,0.00021007496166484116,4.829066009852217e-05
484,+3.39917400E-05,1559368549.959,0.0002117372508214677,4.8292837438423644e-05
485,+3.40384900E-05,1559368550.1673334,0.0002127903285870756,4.828758620689655e-05
486,+3.41693800E-05,1559368550.3756669,0.0002127909090909091,4.829258128078818e-05
487,+3.42775700E-05,1559368550.584,0.0002139684994523549,4.828848275862069e-05
488,+3.42568700E-05,1559368550.7923334,0.00021446940854326395,4.828937931034483e-05
489,+3.43149600E-05,1559368551.0006669,0.00021446796276013144,4.829091625615763e-05
490,+3.42875900E-05,1559368551.209,0.00021446825848849945,4.828771428571428e-05
491,+3.42334800E-05,1559368551.4173334,0.0002144686856516977,4.82904039408867e-05
492,+3.42909200E-05,1559368551.6256669,0.0002144665169769989,4.829066009852217e-05
493,+3.44825900E-05,1559368551.834,0.00021446767798466595,4.828912315270936e-05
494,+3.45887700E-05,1559368552.0423334,0.0002144673822562979,4.828835467980296e-05
495,+3.47310300E-05,1559368552.2506669,0.00021446854326396495,4.828617733990148e-05
496,+3.44612300E-05,1559368552.459,0.00021446984665936475,4.829066009852217e-05
497,+3.43229900E-05,1559368552.6673334,0.00021446912376779846,4.82904039408867e-05
498,+3.42154700E-05,1559368552.8756669,0.0002144684008762322,4.828848275862069e-05
499,+3.43176400E-05,1559368553.084,0.00021446681270536694,4.828733004926109e-05
500,+3.46141500E-05,1559368556.683,0.00021584186199342825,4.829142857142857e-05
501,+3.44912800E-05,1559368556.8913333,0.00021718101861993428,4.828694581280788e-05
502,+3.44231600E-05,1559368557.0996668,0.00021718130339539978,4.829258128078818e-05
503,+3.43310000E-05,1559368557.308,0.0002180754326396495,4.8293477832512314e-05
504,+3.43670700E-05,1559368557.5163333,0.00021886374589266157,4.828912315270936e-05
505,+3.42896000E-05,1559368557.7246668,0.00021886374589266157,4.8288226600985225e-05
506,+3.44398500E-05,1559368557.933,0.00022219237677984668,4.828937931034483e-05
507,+3.44739100E-05,1559368558.1413333,0.00022212389923329683,4.828835467980296e-05
508,+3.47003000E-05,1559368558.3496668,0.00022211318729463308,4.829373399014778e-05
509,+3.46689100E-05,1559368558.558,0.0002239109857612267,4.828937931034483e-05
510,+3.46455300E-05,1559368558.7663333,0.0002239138773274918,4.828656157635468e-05
511,+3.46602300E-05,1559368558.9746668,0.00022391214676889374,4.828937931034483e-05
512,+3.47317000E-05,1559368559.183,0.00022571659364731652,4.828835467980296e-05
513,+3.48165000E-05,1559368559.3913333,0.00022571775465498358,4.828630541871921e-05
514,+3.45066400E-05,1559368559.5996668,0.0002257192004381161,4.8287201970443354e-05
515,+3.44245000E-05,1559368559.808,0.00022571659364731652,4.82904039408867e-05
516,+3.49106800E-05,1559368560.0163333,0.0002257155859802848,4.828758620689655e-05
517,+3.48799400E-05,1559368560.2246668,0.00022571616648411829,4.828912315270936e-05
518,+3.48051600E-05,1559368560.433,0.0002257144249726177,4.828861083743842e-05
519,+3.48185100E-05,1559368560.6413333,0.00022571456736035047,4.828758620689655e-05
520,+3.50215200E-05,1559368560.8496668,0.00022571225629791896,4.828797044334975e-05
521,+3.49988200E-05,1559368561.058,0.00022571529025191677,4.828502463054188e-05
522,+3.48559100E-05,1559368561.2663333,0.000225714282584885,4.828758620689655e-05
523,+3.48779500E-05,1559368561.4746668,0.000225715147864184,4.828656157635468e-05
524,+3.48365400E-05,1559368561.683,0.00022571414019715224,4.828656157635468e-05
525,+3.49140100E-05,1559368565.412,0.00022571529025191677,4.828912315270936e-05
526,+3.50742800E-05,1559368565.6203332,0.00022829848849945236,4.829091625615763e-05
527,+3.51377200E-05,1559368565.8286667,0.00022829819277108435,4.8287458128078815e-05
528,+3.48959800E-05,1559368566.037,0.00022829963855421686,4.829091625615763e-05
529,+3.50589300E-05,1559368566.2453332,0.00023009469879518073,4.828912315270936e-05
530,+3.51697900E-05,1559368566.4536667,0.00023009513691128148,4.828797044334975e-05
531,+3.51898300E-05,1559368566.662,0.00023009353778751367,4.829245320197044e-05
532,+3.52005000E-05,1559368566.8703332,0.00023267991237677983,4.828733004926109e-05
533,+3.51457400E-05,1559368567.0786667,0.00023267991237677983,4.828937931034483e-05
534,+3.54135300E-05,1559368567.287,0.00023267933187294635,4.8292197044334975e-05
535,+3.52525900E-05,1559368567.4953332,0.00023448437020810517,4.828553694581281e-05
536,+3.52051800E-05,1559368567.7036667,0.00023448278203723984,4.8284512315270936e-05
537,+3.51210300E-05,1559368567.912,0.00023448162102957283,4.8289507389162564e-05
538,+3.51798100E-05,1559368568.1203332,0.00023706713033953998,4.828733004926109e-05
539,+3.51591100E-05,1559368568.3286667,0.00023706958378970428,4.82896354679803e-05
540,+3.52145400E-05,1559368568.537,0.00023707407447973714,4.8292197044334975e-05
541,+3.54683000E-05,1559368568.7453332,0.00023707495071193866,4.8289763546798025e-05
542,+3.54489300E-05,1559368568.9536667,0.00023707523548740416,4.828553694581281e-05
543,+3.53053500E-05,1559368569.162,0.0002370763964950712,4.828809852216749e-05
544,+3.52526000E-05,1559368569.3703332,0.00023707465498357062,4.82904039408867e-05
545,+3.52118500E-05,1559368569.5786667,0.0002370729134720701,4.82904039408867e-05
546,+3.53374100E-05,1559368569.787,0.00023707537787513692,4.828131034482759e-05
547,+3.52746400E-05,1559368569.9953332,0.0002370742168674699,4.8291044334975363e-05
548,+3.52980000E-05,1559368570.2036667,0.00023707262869660458,4.8290532019704435e-05
549,+3.53180400E-05,1559368570.412,0.00023707465498357062,4.8283103448275863e-05
550,+3.45961200E-05,1559368573.884,0.000237996286966046,4.829334975369458e-05
551,+3.48111700E-05,1559368574.0923333,0.0002388778094194962,4.828195073891625e-05
552,+3.52853300E-05,1559368574.3006668,0.0002388778094194962,4.828989162561576e-05
553,+3.53040200E-05,1559368574.509,0.00023985401971522455,4.828771428571428e-05
554,+3.53841600E-05,1559368574.7173333,0.00024069123767798468,4.828758620689655e-05
555,+3.53053500E-05,1559368574.9256668,0.00024069268346111722,4.828886699507389e-05
556,+3.53307400E-05,1559368575.134,0.00024214683461117194,4.8292837438423644e-05
557,+3.52031800E-05,1559368575.3423333,0.00024326650602409636,4.828733004926109e-05
558,+3.53801500E-05,1559368575.5506668,0.00024326824753559694,4.8288738916256154e-05
559,+3.55517900E-05,1559368575.759,0.00024444453450164294,4.828656157635468e-05
560,+3.56472800E-05,1559368575.9673333,0.0002450721248630887,4.8288226600985225e-05
561,+3.59224100E-05,1559368576.1756668,0.0002450741511500548,4.828617733990148e-05
562,+3.58649900E-05,1559368576.384,0.0002468185213581599,4.8288738916256154e-05
563,+3.56613000E-05,1559368576.5923333,0.0002476444578313253,4.8286817733990146e-05
564,+3.54796600E-05,1559368576.8006668,0.00024764243154435923,4.8286817733990146e-05
565,+3.55404200E-05,1559368577.009,0.00024764271631982476,4.828733004926109e-05
566,+3.57788500E-05,1559368577.2173333,0.00024764764512595833,4.828989162561576e-05
567,+3.57341100E-05,1559368577.4256668,0.00024764576122672505,4.828912315270936e-05
568,+3.57922000E-05,1559368577.634,0.0002476453231106243,4.828784236453202e-05
569,+3.57347700E-05,1559368577.8423333,0.00024764474260679083,4.8286433497536944e-05
570,+3.56739900E-05,1559368578.0506668,0.0002476461883899233,4.8286817733990146e-05
571,+3.56285800E-05,1559368578.259,0.0002476461883899233,4.8286817733990146e-05
572,+3.54976900E-05,1559368578.4673333,0.00024764503833515884,4.828861083743842e-05
573,+3.56239000E-05,1559368578.6756668,0.00024764401971522456,4.828784236453202e-05
574,+3.57414400E-05,1559368578.884,0.00024764474260679083,4.828656157635468e-05
575,+3.57734900E-05,1559368582.484,0.0002485251150054764,4.828809852216749e-05
576,+3.57474500E-05,1559368582.6923332,0.00024945991237677986,4.828835467980296e-05
577,+3.58409400E-05,1559368582.9006667,0.0002494612157721796,4.828771428571428e-05
578,+3.57848600E-05,1559368583.109,0.0002507740197152245,4.828784236453202e-05
579,+3.59264200E-05,1559368583.3173332,0.000252034852135816,4.828758620689655e-05
580,+3.58843700E-05,1559368583.5256667,0.000252035717415115,4.829027586206897e-05
581,+3.58175800E-05,1559368583.734,0.0002531184994523549,4.828797044334975e-05
582,+3.59124100E-05,1559368583.9423332,0.000253847152245345,4.828809852216749e-05
583,+3.59257500E-05,1559368584.1506667,0.00025384801752464405,4.828784236453202e-05
584,+3.59531500E-05,1559368584.359,0.0002549785542168675,4.829066009852217e-05
585,+3.57568000E-05,1559368584.5673332,0.00025566,4.828233497536946e-05
586,+3.56285800E-05,1559368584.7756667,0.0002556586966046002,4.828656157635468e-05
587,+3.59397900E-05,1559368584.984,0.0002575005038335159,4.82896354679803e-05
588,+3.58903600E-05,1559368585.1923332,0.00025824276013143485,4.828464039408867e-05
589,+3.59892100E-05,1559368585.4006667,0.0002582424644030668,4.828771428571428e-05
590,+3.59397900E-05,1559368585.609,0.00025824478641840086,4.828630541871921e-05
591,+3.59918800E-05,1559368585.8173332,0.00025824304490690037,4.828937931034483e-05
592,+3.59017200E-05,1559368586.0256667,0.00025824276013143485,4.828784236453202e-05
593,+3.59771800E-05,1559368586.234,0.00025824232201533405,4.8291940886699514e-05
594,+3.58242500E-05,1559368586.4423332,0.0002582450711938664,4.828694581280788e-05
595,+3.59758500E-05,1559368586.6506667,0.0002582418838992333,4.8287458128078815e-05
596,+3.59458000E-05,1559368586.859,0.00025824116100766703,4.828694581280788e-05
597,+3.59224200E-05,1559368587.0673332,0.00025823899233296823,4.829066009852217e-05
598,+3.60085600E-05,1559368587.2756667,0.00025823580503833514,4.8283999999999994e-05
599,+3.59785200E-05,1559368587.484,0.0002582363855421687,4.828835467980296e-05
