,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
490,+3.06984000E-05,1559292752.556,+1.57096190E+00,,0.0002125904052573932,5.151843349753694e-05
491,+3.06251000E-05,1559292752.7643332,+1.57095810E+00,,0.00021258880613362542,5.151676847290641e-05
492,+3.11590000E-05,1559292752.9726667,+1.57095940E+00,,0.00021258967141292442,5.151331034482759e-05
493,+3.04449000E-05,1559292753.181,+1.57096190E+00,,0.00021258910186199343,5.1518177339901475e-05
494,+3.11589000E-05,1559292753.3893332,+1.57096060E+00,,0.00021258619934282584,5.151766502463054e-05
495,+3.07518000E-05,1559292753.5976667,+1.57095940E+00,,0.00021258591456736035,5.151856157635468e-05
496,+3.08719000E-05,1559292753.806,+1.57096430E+00,,0.00021258649507119385,5.1518945812807885e-05
497,+3.11121000E-05,1559292754.0143332,+1.57096060E+00,,0.00021258880613362542,5.1522660098522174e-05
498,+3.11856000E-05,1559292754.2226667,+1.57096310E+00,,0.00021258736035049288,5.1517921182266014e-05
499,+3.10389000E-05,1559292754.431,+1.57096190E+00,,0.00021258736035049288,5.151843349753694e-05
500,+3.14726000E-05,1559292758.031,+1.57096190E+00,,0.0002128436035049288,5.151689655172414e-05
501,+3.12124000E-05,1559292758.2393332,+1.57096430E+00,,0.00021426224534501644,5.151766502463054e-05
502,+3.13991000E-05,1559292758.4476666,+1.57096930E+00,,0.00021426224534501644,5.151971428571428e-05
503,+3.20399000E-05,1559292758.656,+1.57096680E+00,,0.00021474477546549835,5.1521891625615764e-05
504,+3.09920000E-05,1559292758.8643332,+1.57096680E+00,,0.00021697602409638555,5.151740886699507e-05
505,+3.19196000E-05,1559292759.0726666,+1.57095940E+00,,0.00021697688937568455,5.1519458128078814e-05
506,+3.17863000E-05,1559292759.281,+1.57096430E+00,,0.00021742163198247536,5.1519458128078814e-05
507,+3.18462000E-05,1559292759.4893332,+1.57096430E+00,,0.00021865933187294631,5.15220197044335e-05
508,+3.16929000E-05,1559292759.6976666,+1.57095810E+00,,0.00021865889375684557,5.1523556650246305e-05
509,+3.14659000E-05,1559292759.906,+1.57095810E+00,,0.00022210421686746988,5.152150738916256e-05
510,+3.20797000E-05,1559292760.1143332,+1.57096310E+00,,0.00022202892661555312,5.1516512315270935e-05
511,+3.26537000E-05,1559292760.3226666,+1.57095940E+00,,0.00022202009857612268,5.1522788177339895e-05
512,+3.17663000E-05,1559292760.531,+1.57095810E+00,,0.00022381818181818183,5.151497536945813e-05
513,+3.12857000E-05,1559292760.7393332,+1.57095940E+00,,0.000223814852135816,5.151933004926108e-05
514,+3.15526000E-05,1559292760.9476666,+1.57095440E+00,,0.00022381499452354877,5.151664039408867e-05
515,+3.13726000E-05,1559292761.156,+1.57095570E+00,,0.00022381094194961663,5.1521251231527095e-05
516,+3.19798000E-05,1559292761.3643332,+1.57095810E+00,,0.00022380949616648414,5.1516e-05
517,+3.19597000E-05,1559292761.5726666,+1.57095440E+00,,0.00022381210295728367,5.151920197044335e-05
518,+3.16793000E-05,1559292761.781,+1.57095570E+00,,0.00022381210295728367,5.151779310344828e-05
519,+3.28474000E-05,1559292761.9893332,+1.57095320E+00,,0.0002238089156626506,5.151920197044335e-05
520,+3.19997000E-05,1559292762.1976666,+1.57095570E+00,,0.00022380979189485215,5.1520482758620685e-05
521,+3.21266000E-05,1559292762.406,+1.57095570E+00,,0.00022380979189485215,5.151881773399015e-05
522,+3.21398000E-05,1559292762.6143332,+1.57095690E+00,,0.00022380515881708653,5.1517921182266014e-05
523,+3.18394000E-05,1559292762.8226666,+1.57095940E+00,,0.0002238105147864184,5.152099507389163e-05
524,+3.34413000E-05,1559292763.031,+1.57095810E+00,,0.00022380746987951805,5.151830541871921e-05
525,+3.25203000E-05,1559292766.753,+1.57095690E+00,,0.00022491180722891566,5.152163546798029e-05
526,+3.23934000E-05,1559292766.9613333,+1.57095320E+00,,0.00022561511500547644,5.1522788177339895e-05
527,+3.25402000E-05,1559292767.1696668,+1.57095570E+00,,0.0002256161226725082,5.152073891625615e-05
528,+3.24935000E-05,1559292767.378,+1.57095190E+00,,0.00022725452354874042,5.152112315270936e-05
529,+3.22666000E-05,1559292767.5863333,+1.57095320E+00,,0.00022820134720700984,5.152137931034483e-05
530,+3.16394000E-05,1559292767.7946668,+1.57095570E+00,,0.00022820047097480832,5.151971428571428e-05
531,+3.16526000E-05,1559292768.003,+1.57095570E+00,,0.00022949981380065719,5.152304433497537e-05
532,+3.20463000E-05,1559292768.2113333,+1.57095690E+00,,0.00022999928806133625,5.152112315270936e-05
533,+3.23733000E-05,1559292768.4196668,+1.57095440E+00,,0.00022999769989047098,5.152035467980296e-05
534,+3.29141000E-05,1559292768.628,+1.57095570E+00,,0.00023192202628696603,5.1521251231527095e-05
535,+3.24401000E-05,1559292768.8363333,+1.57095440E+00,,0.0002325752464403067,5.152061083743842e-05
536,+3.25402000E-05,1559292769.0446668,+1.57095070E+00,,0.0002325761117196057,5.152061083743842e-05
537,+3.28873000E-05,1559292769.253,+1.57095190E+00,,0.00023408305585980284,5.151433497536946e-05
538,+3.26337000E-05,1559292769.4613333,+1.57095320E+00,,0.0002343830339539978,5.152035467980296e-05
539,+3.25202000E-05,1559292769.6696668,+1.57095190E+00,,0.00023438071193866375,5.151664039408867e-05
540,+3.27937000E-05,1559292769.878,+1.57095190E+00,,0.00023438245345016432,5.151702463054187e-05
541,+3.35682000E-05,1559292770.0863333,+1.57095320E+00,,0.00023437926615553118,5.1514206896551725e-05
542,+3.28274000E-05,1559292770.2946668,+1.57095320E+00,,0.00023438331872946332,5.1521251231527095e-05
543,+3.23734000E-05,1559292770.503,+1.57095690E+00,,0.0002343808543263965,5.1516512315270935e-05
544,+3.29874000E-05,1559292770.7113333,+1.57095690E+00,,0.00023438288061336255,5.152086699507389e-05
545,+3.29407000E-05,1559292770.9196668,+1.57095320E+00,,0.00023438157721796275,5.1522275862068966e-05
546,+3.32076000E-05,1559292771.128,+1.57095190E+00,,0.00023438331872946332,5.151382266009852e-05
547,+3.31476000E-05,1559292771.3363333,+1.57095320E+00,,0.00023438157721796275,5.1516512315270935e-05
548,+3.30877000E-05,1559292771.5446668,+1.57095070E+00,,0.00023437926615553118,5.151804926108375e-05
549,+3.25803000E-05,1559292771.753,+1.57095440E+00,,0.00023438215772179628,5.1518945812807885e-05
550,+3.31210000E-05,1559292775.431,+1.57095440E+00,,0.00023469240963855425,5.1524709359605916e-05
551,+3.34879000E-05,1559292775.6393332,+1.57095440E+00,,0.00023696766703176344,5.151843349753694e-05
552,+3.30475000E-05,1559292775.8476667,+1.57095440E+00,,0.00023697099671412926,5.1521251231527095e-05
553,+3.34612000E-05,1559292776.056,+1.57095440E+00,,0.0002373419058050383,5.1524581280788175e-05
554,+3.36748000E-05,1559292776.2643332,+1.57095320E+00,,0.00023876734939759034,5.15220197044335e-05
555,+3.34013000E-05,1559292776.4726667,+1.57095320E+00,,0.00023876995618838992,5.1520226600985224e-05
556,+3.38149000E-05,1559292776.681,+1.57095190E+00,,0.00023919139101861994,5.152009852216749e-05
557,+3.33878000E-05,1559292776.8893332,+1.57095570E+00,,0.00024058541073384445,5.151881773399015e-05
558,+3.29808000E-05,1559292777.0976667,+1.57095570E+00,,0.00024058121577217963,5.151740886699507e-05
559,+3.36748000E-05,1559292777.306,+1.57095190E+00,,0.00024139922234392113,5.152073891625615e-05
560,+3.31342000E-05,1559292777.5143332,+1.57094700E+00,,0.00024315923329682365,5.1520226600985224e-05
561,+3.38884000E-05,1559292777.7226667,+1.57094950E+00,,0.00024315894852135813,5.152112315270936e-05
562,+3.27940000E-05,1559292777.931,+1.57094700E+00,,0.00024377220153340635,5.152009852216749e-05
563,+3.41954000E-05,1559292778.1393332,+1.57095070E+00,,0.0002449610843373494,5.15220197044335e-05
564,+3.32611000E-05,1559292778.3476667,+1.57095070E+00,,0.0002449610843373494,5.1523684729064045e-05
565,+3.30209000E-05,1559292778.556,+1.57095190E+00,,0.0002449602190580504,5.151920197044335e-05
566,+3.38685000E-05,1559292778.7643332,+1.57094950E+00,,0.0002449602190580504,5.152137931034483e-05
567,+3.35748000E-05,1559292778.9726667,+1.57095070E+00,,0.0002449616648411829,5.152342857142857e-05
568,+3.40552000E-05,1559292779.181,+1.57094820E+00,,0.00024496397590361444,5.1519458128078814e-05
569,+3.33078000E-05,1559292779.3893332,+1.57094820E+00,,0.00024496542168674703,5.152214778325123e-05
570,+3.41352000E-05,1559292779.5976667,+1.57095190E+00,,0.0002449625301204819,5.152483743842365e-05
571,+3.35815000E-05,1559292779.806,+1.57094700E+00,,0.0002449662979189485,5.1524197044334974e-05
572,+3.34345000E-05,1559292780.0143332,+1.57094950E+00,,0.0002449651369112815,5.15284236453202e-05
573,+3.27339000E-05,1559292780.2226667,+1.57095190E+00,,0.0002449641182913472,5.152432512315271e-05
574,+3.45023000E-05,1559292780.431,+1.57095190E+00,,0.0002449610843373494,5.1520482758620685e-05
575,+3.31875000E-05,1559292784.03,+1.57094950E+00,,0.00024531621029572835,5.151484729064039e-05
576,+3.36882000E-05,1559292784.2383332,+1.57095440E+00,,0.0002475305147864184,5.1527527093596055e-05
577,+3.41821000E-05,1559292784.4466667,+1.57095440E+00,,0.0002475329791894852,5.152586206896552e-05
578,+3.48895000E-05,1559292784.655,+1.57095070E+00,,0.00024782455640744795,5.1527270935960594e-05
579,+3.29675000E-05,1559292784.8633332,+1.57095190E+00,,0.00024934945235487405,5.152791133004926e-05
580,+3.37016000E-05,1559292785.0716667,+1.57094950E+00,,0.00024934945235487405,5.152867980295566e-05
581,+3.42355000E-05,1559292785.28,+1.57095190E+00,,0.00024998660460021907,5.152534975369458e-05
582,+3.37548000E-05,1559292785.4883332,+1.57095190E+00,,0.00025192323110624317,5.152867980295566e-05
583,+3.32677000E-05,1559292785.6966667,+1.57095320E+00,,0.0002519235268346112,5.152663054187192e-05
584,+3.36215000E-05,1559292785.905,+1.57095440E+00,,0.00025241343921139105,5.15284236453202e-05
585,+3.43823000E-05,1559292786.1133332,+1.57095070E+00,,0.00025373031763417306,5.1532650246305416e-05
586,+3.35079000E-05,1559292786.3216667,+1.57095070E+00,,0.0002537297371303395,5.153047290640394e-05
587,+3.42488000E-05,1559292786.53,+1.57095440E+00,,0.00025438019715224534,5.152688669950739e-05
588,+3.39819000E-05,1559292786.7383332,+1.57095070E+00,,0.0002555463526834611,5.1528295566502465e-05
589,+3.38483000E-05,1559292786.9466667,+1.57095190E+00,,0.0002555473603504929,5.1528039408867e-05
590,+3.39950000E-05,1559292787.155,+1.57095070E+00,,0.00025554288061336255,5.152791133004926e-05
591,+3.40619000E-05,1559292787.3633332,+1.57094820E+00,,0.0002555467907995619,5.15288078817734e-05
592,+3.34078000E-05,1559292787.5716667,+1.57095190E+00,,0.00025554794085432637,5.1528295566502465e-05
593,+3.38483000E-05,1559292787.78,+1.57094820E+00,,0.0002555454874041621,5.1527014778325126e-05
594,+3.34880000E-05,1559292787.9883332,+1.57095070E+00,,0.0002555456297918949,5.153111330049261e-05
595,+3.38750000E-05,1559292788.1966667,+1.57095070E+00,,0.00025554663745892657,5.153252216748768e-05
596,+3.44355000E-05,1559292788.405,+1.57095440E+00,,0.00025554621029572836,5.153085714285715e-05
597,+3.38549000E-05,1559292788.6133332,+1.57095690E+00,,0.0002555436035049288,5.1532266009852214e-05
598,+3.38349000E-05,1559292788.8216667,+1.57095320E+00,,0.0002555447645125958,5.153585221674877e-05
599,+3.43488000E-05,1559292789.03,+1.57094950E+00,,0.0002555467907995619,5.153367487684729e-05
