,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
304,+3.58082000E-05,1559382521.2723331,+1.57106100E+00,,,3.032182803943045e-05,4.875632512315271e-05
305,+3.55564300E-05,1559382521.4806666,+1.57106350E+00,,,3.0321727272727277e-05,4.873749753694582e-05
306,+3.55898400E-05,1559382521.689,+1.57106350E+00,,,3.0321755750273824e-05,4.873339901477833e-05
307,+3.56973500E-05,1559382521.8973331,+1.57106470E+00,,,3.032198795180723e-05,4.874146798029557e-05
308,+3.57314000E-05,1559382522.1056666,+1.57106600E+00,,,3.032207447973713e-05,4.874390147783251e-05
309,+3.60646600E-05,1559382522.314,+1.57106470E+00,,,3.0321929901423878e-05,4.874825615763546e-05
310,+3.59571300E-05,1559382522.5223331,+1.57106600E+00,,,3.0322132530120486e-05,4.8742364532019704e-05
311,+3.58910200E-05,1559382522.7306666,+1.57106600E+00,,,3.0321611171960568e-05,4.8744029556650245e-05
312,+3.56973500E-05,1559382522.939,+1.57106970E+00,,,3.032198795180723e-05,4.874582266009852e-05
313,+3.56305600E-05,1559382523.1473331,+1.57106230E+00,,,3.032182803943045e-05,4.873903448275862e-05
314,+3.54589300E-05,1559382523.3556666,+1.57106350E+00,,,3.0321857612267253e-05,4.87476157635468e-05
315,+3.54028300E-05,1559382523.564,+1.57106470E+00,,,3.0321596933187294e-05,4.874556650246306e-05
316,+3.58810000E-05,1559382523.7723331,+1.57106470E+00,,,3.032177108433735e-05,4.874287684729064e-05
317,+3.59090500E-05,1559382523.9806666,+1.57106470E+00,,,3.0321944140197152e-05,4.874057142857143e-05
318,+3.59237400E-05,1559382524.189,+1.57106970E+00,,,3.0321596933187294e-05,4.874633497536946e-05
319,+3.55237100E-05,1559382524.3973331,+1.57107090E+00,,,3.0321611171960568e-05,4.874005911330049e-05
320,+3.57347500E-05,1559382524.6056666,+1.57107220E+00,,,3.032158269441402e-05,4.874185221674877e-05
321,+3.57020300E-05,1559382524.814,+1.57106970E+00,,,3.0321235487404163e-05,4.873711330049261e-05
322,+3.54996700E-05,1559382525.0223331,+1.57106970E+00,,,3.0321553121577217e-05,4.8731733990147786e-05
323,+3.54055100E-05,1559382525.2306666,+1.57106470E+00,,,3.032111938663746e-05,4.8735960591133004e-05
324,+3.55617900E-05,1559382525.439,+1.57106470E+00,,,3.0321177437020812e-05,4.872544827586207e-05
325,+3.57267200E-05,1559382529.04,+1.57106350E+00,,,3.0321177437020812e-05,4.873672906403941e-05
326,+3.54342300E-05,1559382529.2483332,+1.57106350E+00,,,3.032122124863089e-05,4.871891625615763e-05
327,+3.56372500E-05,1559382529.4566667,+1.57106470E+00,,,3.032111938663746e-05,4.8735704433497536e-05
328,+3.55945000E-05,1559382529.665,+1.57106600E+00,,,3.0321105147864187e-05,4.8734679802955665e-05
329,+3.58683000E-05,1559382529.8733332,+1.57106600E+00,,,3.0321249726177437e-05,4.8642315270935964e-05
330,+3.53173600E-05,1559382530.0816667,+1.57106350E+00,,,3.032136582694414e-05,4.8732374384236456e-05
331,+3.56906700E-05,1559382530.29,+1.57105980E+00,,,3.032142387732749e-05,4.8738009852216746e-05
332,+3.57741500E-05,1559382530.4983332,+1.57105980E+00,,,3.0321293537787515e-05,4.874108374384236e-05
333,+3.58075500E-05,1559382530.7066667,+1.57106230E+00,,,3.032111938663746e-05,4.874210837438424e-05
334,+3.57601200E-05,1559382530.915,+1.57106100E+00,,,3.0321336254107342e-05,4.874005911330049e-05
335,+3.57828300E-05,1559382531.1233332,+1.57105980E+00,,,3.0321568455640747e-05,4.8739931034482754e-05
336,+3.60299300E-05,1559382531.3316667,+1.57105980E+00,,,3.0321452354874045e-05,4.874031527093596e-05
337,+3.58876800E-05,1559382531.54,+1.57106230E+00,,,3.032127820372399e-05,4.873506403940887e-05
338,+3.56559500E-05,1559382531.7483332,+1.57106100E+00,,,3.0320858707557502e-05,4.874671921182266e-05
339,+3.58275800E-05,1559382531.9566667,+1.57106230E+00,,,3.0320830230010955e-05,4.873378325123153e-05
