,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
178,+2.93637200E-05,1559384019.206,+1.57105980E+00,,,7.440548630887185e-05,4.880013793103448e-05
179,+2.93650500E-05,1559384019.4143333,+1.57106470E+00,,,7.618252354874041e-05,4.879732019704433e-05
180,+2.95386800E-05,1559384019.6226668,+1.57105980E+00,,,7.618939539978095e-05,4.8802699507389165e-05
181,+2.95653900E-05,1559384019.831,+1.57106230E+00,,,7.662321905805039e-05,4.87968078817734e-05
182,+2.95446900E-05,1559384020.0393333,+1.57106100E+00,,,7.829545564074479e-05,4.879885714285714e-05
183,+2.95901100E-05,1559384020.2476668,+1.57106230E+00,,,7.830186308871852e-05,4.879706403940887e-05
184,+2.97109900E-05,1559384020.456,+1.57106100E+00,,,7.892322015334064e-05,4.879808866995074e-05
185,+2.96762600E-05,1559384020.6643333,+1.57106100E+00,,,8.040718510405257e-05,4.8801418719211826e-05
186,+2.96749100E-05,1559384020.8726668,+1.57105850E+00,,,8.041488061336254e-05,4.880013793103448e-05
187,+2.98058100E-05,1559384021.081,+1.57106350E+00,,,8.11156538882804e-05,4.8800906403940884e-05
188,+2.98592300E-05,1559384021.2893333,+1.57106100E+00,,,8.25902278203724e-05,4.879808866995074e-05
189,+2.98578900E-05,1559384021.4976668,+1.57106100E+00,,,8.260069989047098e-05,4.880013793103448e-05
190,+2.98405400E-05,1559384021.706,+1.57106970E+00,,,8.261034939759037e-05,4.880218719211822e-05
191,+2.99587500E-05,1559384021.9143333,+1.57106850E+00,,,8.261920153340635e-05,4.8800650246305416e-05
192,+2.99941400E-05,1559384022.1226668,+1.57107220E+00,,,8.262733187294633e-05,4.880346798029557e-05
193,+2.99948100E-05,1559384022.331,+1.57107090E+00,,,8.263430449069004e-05,4.879885714285714e-05
194,+3.00388700E-05,1559384022.5393333,+1.57106850E+00,,,8.26431139101862e-05,4.8800009852216746e-05
195,+3.00362000E-05,1559384022.7476668,+1.57107090E+00,,,8.265093975903614e-05,4.880346798029557e-05
196,+3.01003100E-05,1559384022.956,+1.57106720E+00,,,8.26562343921139e-05,4.87983448275862e-05
197,+3.00676000E-05,1559384023.1643333,+1.57107090E+00,,,8.266307667031763e-05,4.8801931034482755e-05
198,+3.00749400E-05,1559384023.3726668,+1.57106850E+00,,,8.266799452354875e-05,4.8798600985221674e-05
199,+3.01050000E-05,1559384023.581,+1.57106970E+00,,,8.267405585980284e-05,4.879783251231527e-05
200,+3.02679500E-05,1559384027.18,+1.57106470E+00,,,8.295038006571742e-05,4.880231527093596e-05
201,+3.04309000E-05,1559384027.3883333,+1.57106470E+00,,,8.479134063526835e-05,4.8800906403940884e-05
202,+3.04629500E-05,1559384027.5966668,+1.57106230E+00,,,8.479907995618838e-05,4.880013793103448e-05
203,+3.04155400E-05,1559384027.805,+1.57105980E+00,,,8.52580635268346e-05,4.8798600985221674e-05
204,+3.04516000E-05,1559384028.0133333,+1.57105850E+00,,,8.69067447973713e-05,4.88024433497537e-05
205,+3.06105300E-05,1559384028.2216668,+1.57105980E+00,,,8.691280503833516e-05,4.879911330049261e-05
206,+3.07234000E-05,1559384028.43,+1.57105610E+00,,,8.739541292442497e-05,4.879706403940887e-05
207,+3.06953500E-05,1559384028.6383333,+1.57105610E+00,,,8.889654326396495e-05,4.879783251231527e-05
208,+3.07300800E-05,1559384028.8466668,+1.57105480E+00,,,8.890177984665937e-05,4.880052216748769e-05
209,+3.08042200E-05,1559384029.055,+1.57105610E+00,,,8.960462760131435e-05,4.880731034482759e-05
210,+3.08042100E-05,1559384029.2633333,+1.57105610E+00,,,9.151515005476452e-05,4.879450246305419e-05
211,+3.08476100E-05,1559384029.4716668,+1.57105360E+00,,,9.152021358159912e-05,4.8799369458128084e-05
212,+3.10433000E-05,1559384029.68,+1.57105610E+00,,,9.213924424972618e-05,4.87964236453202e-05
213,+3.10326000E-05,1559384029.8883333,+1.57105230E+00,,,9.324924096385542e-05,4.8802955665024626e-05
214,+3.09551400E-05,1559384030.0966668,+1.57105610E+00,,,9.325611281489594e-05,4.880103448275862e-05
215,+3.09778500E-05,1559384030.305,+1.57105850E+00,,,9.326106024096386e-05,4.8800650246305416e-05
216,+3.11401300E-05,1559384030.5133333,+1.57106100E+00,,,9.326862541073385e-05,4.880628571428572e-05
217,+3.11414600E-05,1559384030.7216668,+1.57105980E+00,,,9.327477327491785e-05,4.8801931034482755e-05
218,+3.11160900E-05,1559384030.93,+1.57105850E+00,,,9.328152902519167e-05,4.880257142857143e-05
219,+3.11928900E-05,1559384031.1383333,+1.57105980E+00,,,9.328770536692224e-05,4.8796935960591134e-05
220,+3.11728400E-05,1559384031.3466668,+1.57105850E+00,,,9.32941139101862e-05,4.8800906403940884e-05
