,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
234,-2.83493000E-05,1559281884.783,+1.57114900E+00,0.00010333706900328588,4.958696551724138e-05
235,-2.86228000E-05,1559281884.9913332,+1.57115400E+00,0.00010460026067907996,4.9586709359605915e-05
236,-2.82891000E-05,1559281885.1996667,+1.57115030E+00,0.00010460183789704271,4.958747783251231e-05
237,-2.82492000E-05,1559281885.408,+1.57115650E+00,0.00010554965498357064,4.9584660098522173e-05
238,-2.82825000E-05,1559281885.6163332,+1.57115890E+00,0.00010722659255202629,4.958004926108375e-05
239,-2.84093000E-05,1559281885.8246667,+1.57115270E+00,0.00010722876232201534,4.958555665024631e-05
240,-2.77352000E-05,1559281886.033,+1.57115520E+00,0.00010722948521358161,4.958658128078818e-05
241,-2.81425000E-05,1559281886.2413332,+1.57115150E+00,0.00010723116319824754,4.958696551724138e-05
242,-2.80890000E-05,1559281886.4496667,+1.57115150E+00,0.00010723177108433735,4.958414778325123e-05
243,-2.80623000E-05,1559281886.658,+1.57115400E+00,0.00010723284118291346,4.958286699507389e-05
244,-2.82559000E-05,1559281886.8663332,+1.57114900E+00,0.00010723334830230011,4.9589014778325125e-05
245,-2.77820000E-05,1559281887.0746667,+1.57115520E+00,0.00010723370974808324,4.958453201970444e-05
246,-2.75084000E-05,1559281887.283,+1.57115400E+00,0.00010723506900328587,4.958786206896552e-05
247,-2.70078000E-05,1559281887.4913332,+1.57115400E+00,0.00010723504052573931,4.958542857142857e-05
248,-2.77486000E-05,1559281887.6996667,+1.57115650E+00,0.00010723631325301205,4.958504433497537e-05
249,-2.76418000E-05,1559281887.908,+1.57115150E+00,0.00010723489594742607,4.958747783251231e-05
250,-2.74684000E-05,1559281891.507,+1.57115400E+00,0.00010743670536692223,4.958312315270936e-05
251,-2.75284000E-05,1559281891.7153332,+1.57115270E+00,0.00010903124315443592,4.958786206896552e-05
252,-2.68944000E-05,1559281891.9236667,+1.57115400E+00,0.00010903008543263965,4.958709359605911e-05
253,-2.72082000E-05,1559281892.132,+1.57115150E+00,0.00011166004381161009,4.958414778325123e-05
254,-2.72214000E-05,1559281892.3403332,+1.57115270E+00,0.0001116144468784228,4.9585300492610836e-05
255,-2.64806000E-05,1559281892.5486667,+1.57115520E+00,0.0001116088499452355,4.9585940886699505e-05
256,-2.72881000E-05,1559281892.757,+1.57115270E+00,0.00011418970427163198,4.958632512315271e-05
257,-2.68010000E-05,1559281892.9653332,+1.57115650E+00,0.00011418760131434831,4.958645320197044e-05
258,-2.66609000E-05,1559281893.1736667,+1.57115400E+00,0.00011418855421686747,4.9584275862068965e-05
259,-2.68811000E-05,1559281893.382,+1.57115270E+00,0.00011599175246440306,4.958261083743842e-05
260,-2.67609000E-05,1559281893.5903332,+1.57115650E+00,0.0001159933077765608,4.958414778325123e-05
