,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
198,+3.97824800E-05,1559372810.1506667,+1.55542320E+00,0.01195442,,1.2263198247535597e-08,4.813000985221675e-05
199,+3.97717900E-05,1559372810.359,+1.55533390E+00,0.011956167,,1.2338335158817086e-08,4.812911330049261e-05
200,+3.97050100E-05,1559372813.959,+1.55535750E+00,0.011956125,,1.2274808324205914e-08,4.813501477832513e-05
201,+3.98646300E-05,1559372814.1673334,+1.55520130E+00,0.012463958,,1.2316648411829135e-08,4.813232512315271e-05
202,+3.98078600E-05,1559372814.3756669,+1.55519630E+00,0.012464429,,1.2331106243154437e-08,4.8132453201970444e-05
203,+3.98365700E-05,1559372814.584,+1.55525710E+00,0.012461968,,1.2349945235487404e-08,4.8132837438423646e-05
204,+3.98312200E-05,1559372814.7923334,+1.55523100E+00,0.012463067999999999,,1.2355750273822562e-08,4.812936945812808e-05
205,+3.98085300E-05,1559372815.0006669,+1.55516780E+00,0.012463958,,1.242223439211391e-08,4.813463054187192e-05
206,+3.98679600E-05,1559372815.209,+1.55520750E+00,0.012634512,,1.237447973713034e-08,4.813808866995074e-05
207,+3.98592800E-05,1559372815.4173334,+1.55517900E+00,0.012965604,,1.2370208105147864e-08,4.8132837438423646e-05
208,+3.98566100E-05,1559372815.6256669,+1.55512820E+00,0.012966324000000001,,1.2365826944140198e-08,4.813181280788177e-05
209,+3.99734700E-05,1559372815.834,+1.55515540E+00,0.012965263,,1.2400547645125958e-08,4.81319408866995e-05
210,+3.99854900E-05,1559372816.0423334,+1.55513810E+00,0.012966284,,1.2364403066812707e-08,4.813399014778326e-05
211,+4.00395900E-05,1559372816.2506669,+1.55513810E+00,0.012966415,,1.2344140197152247e-08,4.8133477832512315e-05
212,+3.99661300E-05,1559372816.459,+1.55509590E+00,0.013203761999999999,,1.2370208105147864e-08,4.813514285714286e-05
213,+3.99908400E-05,1559372816.6673334,+1.55502030E+00,0.013497025000000001,,1.2344140197152247e-08,4.813258128078818e-05
214,+4.00208900E-05,1559372816.8756669,+1.55501540E+00,0.013498426,,1.2321029572836803e-08,4.8132068965517236e-05
215,+3.99988600E-05,1559372817.084,+1.55499920E+00,0.01349734,,1.2368784227820372e-08,4.813360591133005e-05
216,+4.01050400E-05,1559372817.2923334,+1.55501910E+00,0.013496776999999998,,1.2391894852135817e-08,4.813258128078818e-05
217,+4.01471000E-05,1559372817.5006669,+1.55499680E+00,0.013498399999999999,,1.2396166484118292e-08,4.813258128078818e-05
218,+4.02098900E-05,1559372817.709,+1.55502280E+00,0.013497143,,1.2387513691128147e-08,4.812975369458129e-05
219,+4.01911900E-05,1559372817.9173334,+1.55504390E+00,0.013496043999999999,,1.2400547645125958e-08,4.8137192118226604e-05
220,+4.02372600E-05,1559372818.1256669,+1.55501290E+00,0.013498491000000001,,1.2338335158817086e-08,4.8132197044334977e-05
221,+4.01985300E-05,1559372818.334,+1.55502400E+00,0.013497104,,1.2378860898138006e-08,4.813052216748768e-05
