,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
196,+3.08919000E-05,1559292321.864,+1.57086760E+00,,8.54504852135816e-05,5.157249261083744e-05
197,+3.13525000E-05,1559292322.0723333,+1.57086640E+00,,8.545158488499451e-05,5.157031527093596e-05
198,+3.15927000E-05,1559292322.2806668,+1.57086890E+00,,8.545240963855422e-05,5.156800985221675e-05
199,+3.18596000E-05,1559292322.489,+1.57087260E+00,,8.54539430449069e-05,5.157428571428571e-05
200,+3.16729000E-05,1559292326.089,+1.57086640E+00,,8.572345235487405e-05,5.157262068965517e-05
201,+3.11322000E-05,1559292326.2973332,+1.57086640E+00,,8.756548630887185e-05,5.1574413793103445e-05
202,+3.12925000E-05,1559292326.5056667,+1.57086760E+00,,8.756710624315443e-05,5.156980295566502e-05
203,+3.17394000E-05,1559292326.714,+1.57087010E+00,,8.799219277108434e-05,5.156826600985222e-05
204,+3.16060000E-05,1559292326.9223332,+1.57087010E+00,,8.955590142387732e-05,5.1568650246305414e-05
205,+3.10721000E-05,1559292327.1306667,+1.57086640E+00,,8.955717415115005e-05,5.157377339901478e-05
206,+3.18864000E-05,1559292327.339,+1.57086760E+00,,9.01771774370208e-05,5.156852216748768e-05
207,+3.14326000E-05,1559292327.5473332,+1.57086890E+00,,9.21805147864184e-05,5.1571467980295566e-05
208,+3.15527000E-05,1559292327.7556667,+1.57087010E+00,,9.218187404162104e-05,5.156929064039409e-05
209,+3.20132000E-05,1559292327.964,+1.57086520E+00,,9.274227272727273e-05,5.157005911330049e-05
210,+3.22667000E-05,1559292328.1723332,+1.57086760E+00,,9.391354654983571e-05,5.1573389162561574e-05
211,+3.10522000E-05,1559292328.3806667,+1.57087140E+00,,9.391455969331872e-05,5.15715960591133e-05
212,+3.20599000E-05,1559292328.589,+1.57087140E+00,,9.453849397590362e-05,5.156980295566502e-05
213,+3.12123000E-05,1559292328.7973332,+1.57087140E+00,,9.570947535596934e-05,5.156954679802956e-05
214,+3.11523000E-05,1559292329.0056667,+1.57087140E+00,,9.57113986856517e-05,5.156877832512315e-05
215,+3.17730000E-05,1559292329.214,+1.57087010E+00,,9.571281599123767e-05,5.157223645320197e-05
216,+3.11455000E-05,1559292329.4223332,+1.57087260E+00,,9.571384337349398e-05,5.1571467980295566e-05
217,+3.22067000E-05,1559292329.6306667,+1.57087260E+00,,9.571534830230012e-05,5.156800985221675e-05
218,+3.22467000E-05,1559292329.839,+1.57087140E+00,,9.571688170865279e-05,5.1571083743842364e-05
219,+3.20398000E-05,1559292330.0473332,+1.57087140E+00,,9.571832749178533e-05,5.157133990147783e-05
220,+3.17796000E-05,1559292330.2556667,+1.57087510E+00,,9.572039649507119e-05,5.157018719211823e-05
221,+3.22801000E-05,1559292330.464,+1.57087380E+00,,9.57218860898138e-05,5.156890640394089e-05
222,+3.25470000E-05,1559292330.6723332,+1.57087140E+00,,9.572313033953997e-05,5.15712118226601e-05
223,+3.16794000E-05,1559292330.8806667,+1.57087260E+00,,9.57240273822563e-05,5.15712118226601e-05
224,+3.25604000E-05,1559292331.089,+1.57087880E+00,,9.572512705366922e-05,5.157133990147783e-05
225,+3.17595000E-05,1559292334.689,+1.57087880E+00,,9.609933844468785e-05,5.156903448275862e-05
226,+3.22735000E-05,1559292334.8973331,+1.57087380E+00,,9.835400547645126e-05,5.157018719211823e-05
227,+3.26672000E-05,1559292335.1056666,+1.57087760E+00,,9.835510514786417e-05,5.156647290640394e-05
228,+3.18462000E-05,1559292335.314,+1.57087760E+00,,9.86439112814896e-05,5.156698522167488e-05
229,+3.24670000E-05,1559292335.5223331,+1.57087760E+00,,0.00010008851369112815,5.156826600985222e-05
230,+3.20665000E-05,1559292335.7306666,+1.57088000E+00,,0.00010009020591456735,5.156698522167488e-05
231,+3.27605000E-05,1559292335.939,+1.57088130E+00,,0.00010075420810514786,5.156660098522167e-05
232,+3.23735000E-05,1559292336.1473331,+1.57088250E+00,,0.00010271656516976999,5.156903448275862e-05
233,+3.02780000E-05,1559292336.3556666,+1.57087880E+00,,0.00010271971851040526,5.156980295566502e-05
234,+3.14326000E-05,1559292336.564,+1.57088130E+00,,0.00010319584118291348,5.1569418719211824e-05
235,+3.18596000E-05,1559292336.7723331,+1.57087880E+00,,0.00010445348959474261,5.1572108374384235e-05
236,+3.31344000E-05,1559292336.9806666,+1.57088000E+00,,0.00010445535596933188,5.156596059113301e-05
237,+3.19263000E-05,1559292337.189,+1.57087760E+00,,0.00010540550492880613,5.156877832512315e-05
238,+3.13992000E-05,1559292337.3973331,+1.57088000E+00,,0.0001070835421686747,5.156826600985222e-05
239,+3.17862000E-05,1559292337.6056666,+1.57087760E+00,,0.00010708595728368018,5.156980295566502e-05
240,+3.24536000E-05,1559292337.814,+1.57087760E+00,,0.00010708883680175247,5.156647290640394e-05
241,+3.25671000E-05,1559292338.0223331,+1.57087630E+00,,0.00010709093428258488,5.156800985221675e-05
242,+3.23669000E-05,1559292338.2306666,+1.57087630E+00,,0.00010709290142387733,5.156762561576354e-05
243,+3.18797000E-05,1559292338.439,+1.57087630E+00,,0.00010709520153340635,5.156455172413793e-05
244,+3.28741000E-05,1559292338.6473331,+1.57087380E+00,,0.00010709698028477547,5.1564423645320196e-05
245,+3.30742000E-05,1559292338.8556666,+1.57087140E+00,,0.0001070992365826944,5.156698522167488e-05
246,+3.24070000E-05,1559292339.064,+1.57087260E+00,,0.00010710075575027383,5.156980295566502e-05
247,+3.22199000E-05,1559292339.2723331,+1.57087140E+00,,0.00010710272289156626,5.1570443349753695e-05
248,+3.28406000E-05,1559292339.4806666,+1.57087380E+00,,0.00010710547207009857,5.156877832512315e-05
249,+3.23536000E-05,1559292339.689,+1.57087140E+00,,0.00010710827820372398,5.156954679802956e-05
250,+3.25871000E-05,1559292343.289,+1.57087380E+00,,0.00010739527601314349,5.1569162561576356e-05
251,+3.25737000E-05,1559292343.4973333,+1.57087010E+00,,0.00010890869003285871,5.156698522167488e-05
252,+3.23801000E-05,1559292343.7056668,+1.57087010E+00,,0.00010891148192771085,5.156877832512315e-05
253,+3.27673000E-05,1559292343.914,+1.57087260E+00,,0.00011158989047097481,5.1568137931034485e-05
254,+3.26872000E-05,1559292344.1223333,+1.57086640E+00,,0.00011155295728368019,5.156775369458128e-05
