,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
196,+3.58196000E-05,1559367446.092,8.344870646221248e-05,4.833191133004927e-05
197,+3.57514800E-05,1559367446.3003333,8.344958926615553e-05,4.8328581280788174e-05
198,+3.57962200E-05,1559367446.5086668,8.344980613362541e-05,4.832986206896551e-05
199,+3.59404800E-05,1559367446.717,8.345197590361445e-05,4.833472906403941e-05
200,+3.59337900E-05,1559367450.316,8.442592442497261e-05,4.832960591133005e-05
201,+3.59685200E-05,1559367450.5243332,8.557218510405258e-05,4.8334344827586205e-05
202,+3.61107700E-05,1559367450.7326667,8.557311062431544e-05,4.83335763546798e-05
203,+3.60099200E-05,1559367450.941,8.67300613362541e-05,4.833447290640394e-05
204,+3.60640200E-05,1559367451.1493332,8.768682365826945e-05,4.833831527093596e-05
205,+3.60894000E-05,1559367451.3576667,8.768750383351589e-05,4.833063054187192e-05
206,+3.61762300E-05,1559367451.566,8.882569112814896e-05,4.832883743842364e-05
207,+3.61294800E-05,1559367451.7743332,8.967941401971522e-05,4.8331399014778326e-05
208,+3.61795500E-05,1559367451.9826667,8.968076013143483e-05,4.833127093596059e-05
209,+3.62289800E-05,1559367452.191,9.141435377875136e-05,4.833421674876848e-05
210,+3.62182900E-05,1559367452.3993332,9.230739320920044e-05,4.8333320197044334e-05
211,+3.61535200E-05,1559367452.6076667,9.230814457831325e-05,4.833178325123153e-05
212,+3.62389900E-05,1559367452.816,9.3495286966046e-05,4.833383251231527e-05
213,+3.62430100E-05,1559367453.0243332,9.404029463307777e-05,4.8335113300492615e-05
214,+3.62603700E-05,1559367453.2326667,9.404110405257393e-05,4.833127093596059e-05
215,+3.62049400E-05,1559367453.441,9.404091675794086e-05,4.83328078817734e-05
216,+3.62603700E-05,1559367453.6493332,9.404139430449069e-05,4.833498522167488e-05
217,+3.62556900E-05,1559367453.8576667,9.404227601314348e-05,4.8328068965517246e-05
218,+3.63077700E-05,1559367454.066,9.404221796276014e-05,4.8331399014778326e-05
219,+3.63057800E-05,1559367454.2743332,9.404217524644032e-05,4.833114285714286e-05
220,+3.63271500E-05,1559367454.4826667,9.404297042716319e-05,4.833101477832512e-05
221,+3.63652100E-05,1559367454.691,9.404382365826944e-05,4.8330374384236455e-05
222,+3.63164600E-05,1559367454.8993332,9.40440843373494e-05,4.833216748768473e-05
223,+3.62950900E-05,1559367455.1076667,9.404451807228917e-05,4.83335763546798e-05
224,+3.63264800E-05,1559367455.316,9.4044286966046e-05,4.833421674876848e-05
225,+3.64086300E-05,1559367458.917,9.491418072289156e-05,4.833229556650246e-05
226,+3.64153000E-05,1559367459.1253333,9.584046111719605e-05,4.8333320197044334e-05
227,+3.64012900E-05,1559367459.3336668,9.584089485213581e-05,4.833255172413793e-05
228,+3.65428500E-05,1559367459.542,9.7174573932092e-05,4.833011822660099e-05
229,+3.65134700E-05,1559367459.7503333,9.847155312157721e-05,4.8333320197044334e-05
230,+3.65141400E-05,1559367459.9586668,9.847294194961666e-05,4.8333320197044334e-05
231,+3.65468600E-05,1559367460.167,9.95051117196057e-05,4.8329349753694584e-05
232,+3.66316800E-05,1559367460.3753333,0.00010020788389923329,4.833460098522167e-05
233,+3.66136500E-05,1559367460.5836668,0.00010020827491785323,4.8333320197044334e-05
234,+3.65588800E-05,1559367460.792,0.00010183699342825848,4.833831527093596e-05
235,+3.65722400E-05,1559367461.0003333,0.00010283553121577218,4.833101477832512e-05
236,+3.65495300E-05,1559367461.2086668,0.00010283607995618839,4.834062068965517e-05
237,+3.66543800E-05,1559367461.417,0.0001040603713033954,4.833216748768473e-05
238,+3.66710800E-05,1559367461.6253333,0.00010456972398685652,4.833178325123153e-05
239,+3.66697400E-05,1559367461.8336668,0.00010456918948521358,4.83324236453202e-05
240,+3.66877800E-05,1559367462.042,0.00010457101204819276,4.8333704433497536e-05
241,+3.67752600E-05,1559367462.2503333,0.00010457161883899232,4.832832512315271e-05
242,+3.67852800E-05,1559367462.4586668,0.00010457234282584885,4.833383251231527e-05
243,+3.67411900E-05,1559367462.667,0.00010457216867469879,4.833306403940887e-05
244,+3.67993100E-05,1559367462.8753333,0.00010457293537787513,4.83335763546798e-05
245,+3.66977900E-05,1559367463.0836668,0.00010457257393209201,4.833216748768473e-05
246,+3.67926200E-05,1559367463.292,0.00010457280503833516,4.832922167487685e-05
247,+3.68634100E-05,1559367463.5003333,0.00010457325410733845,4.832999014778325e-05
248,+3.68033000E-05,1559367463.7086668,0.00010457283461117196,4.833460098522167e-05
249,+3.68079800E-05,1559367463.917,0.00010457258817086528,4.833293596059114e-05
250,+3.67411900E-05,1559367467.516,0.00010590421248630887,4.833011822660099e-05
251,+3.68413700E-05,1559367467.7243333,0.00010720249288061335,4.833626600985222e-05
252,+3.68206700E-05,1559367467.9326668,0.00010720272398685652,4.8331399014778326e-05
253,+3.68106500E-05,1559367468.141,0.00010815543483023002,4.8331399014778326e-05
254,+3.69449000E-05,1559367468.3493333,0.00010899920153340635,4.8333704433497536e-05
255,+3.68073100E-05,1559367468.5576668,0.00010899951916757941,4.832832512315271e-05
256,+3.68747600E-05,1559367468.766,0.00011162611171960569,4.833114285714286e-05
257,+3.68460500E-05,1559367468.9743333,0.00011159211391018621,4.8330886699507384e-05
258,+3.68607300E-05,1559367469.1826668,0.00011158868565169771,4.833216748768473e-05
259,+3.68774400E-05,1559367469.391,0.00011417260679079956,4.8331655172413794e-05
260,+3.68634100E-05,1559367469.5993333,0.00011417258488499451,4.833626600985222e-05
261,+3.68640800E-05,1559367469.8076668,0.00011417221248630887,4.832960591133005e-05
262,+3.68821100E-05,1559367470.016,0.00011597695509309966,4.8326916256157634e-05
263,+3.68680900E-05,1559367470.2243333,0.00011597715224534501,4.83335763546798e-05
264,+3.68333600E-05,1559367470.4326668,0.00011597683461117196,4.833216748768473e-05
265,+3.67879500E-05,1559367470.641,0.0001159777656078861,4.833396059113301e-05
266,+3.68547400E-05,1559367470.8493333,0.00011597887185104052,4.833011822660099e-05
267,+3.66964600E-05,1559367471.0576668,0.00011597926615553123,4.833472906403941e-05
268,+3.67378500E-05,1559367471.266,0.00011597871851040526,4.83331921182266e-05
269,+3.67151600E-05,1559367471.4743333,0.0001159804052573932,4.833229556650246e-05
270,+3.68079900E-05,1559367471.6826668,0.00011598053669222343,4.833203940886699e-05
271,+3.67111400E-05,1559367471.891,0.00011598067907995619,4.8331655172413794e-05
272,+3.67392000E-05,1559367472.0993333,0.00011598227820372398,4.832499507389163e-05
273,+3.68574000E-05,1559367472.3076668,0.00011598131434830228,4.833050246305419e-05
274,+3.67445300E-05,1559367472.516,0.00011598059145673604,4.832973399014778e-05
275,+3.68500500E-05,1559367476.245,0.00011598232201533405,4.833421674876848e-05
276,+3.68313600E-05,1559367476.4533331,0.0001185685213581599,4.8330374384236455e-05
277,+3.68640900E-05,1559367476.6616666,0.00011856768893756844,4.833229556650246e-05
278,+3.68173300E-05,1559367476.87,0.00011856865279299014,4.83335763546798e-05
279,+3.68453800E-05,1559367477.0783331,0.00012038027382256298,4.8326916256157634e-05
280,+3.68574000E-05,1559367477.2866666,0.00012038058050383353,4.833396059113301e-05
281,+3.67826100E-05,1559367477.495,0.00012038066812705368,4.83335763546798e-05
282,+3.67799300E-05,1559367477.7033331,0.0001229646878422782,4.832986206896551e-05
283,+3.67692500E-05,1559367477.9116666,0.0001229653121577218,4.832973399014778e-05
284,+3.67265100E-05,1559367478.12,0.00012296569550930997,4.833127093596059e-05
285,+3.67872800E-05,1559367478.3283331,0.00012477230010952902,4.8332679802955665e-05
