,SQUID_Volt(V),timestamp,MOD_CURR(A)
63,+4.68754400E-05,1559359952.7793334,3.213074370208105e-05
64,+4.68500700E-05,1559359952.9876668,3.2131336254107337e-05
65,+4.68500600E-05,1559359953.196,3.213153888280394e-05
66,+4.68333700E-05,1559359953.4043334,3.213155421686747e-05
67,+4.68634300E-05,1559359953.6126668,3.213210295728368e-05
68,+4.68834600E-05,1559359953.821,3.213211829134721e-05
69,+4.68761100E-05,1559359954.0293334,3.213261007667032e-05
70,+4.69081600E-05,1559359954.2376668,3.213313033953998e-05
71,+4.68794600E-05,1559359954.446,3.213350711938664e-05
72,+4.68527400E-05,1559359954.6543334,3.213336144578313e-05
73,+4.68614200E-05,1559359954.8626668,3.213376670317634e-05
74,+4.68874600E-05,1559359955.071,3.2133824753559697e-05
75,+4.68721000E-05,1559359958.777,3.2560030668127055e-05
76,+4.69181900E-05,1559359958.9853332,3.422060021905805e-05
77,+4.68721000E-05,1559359959.1936667,3.422112157721796e-05
78,+4.68440500E-05,1559359959.402,3.4727014238773275e-05
79,+4.68614300E-05,1559359959.6103332,3.640051916757941e-05
80,+4.68807900E-05,1559359959.8186667,3.640064950711939e-05
81,+4.68814600E-05,1559359960.027,3.695072179627601e-05
82,+4.68427200E-05,1559359960.2353332,3.851529791894852e-05
83,+4.68727800E-05,1559359960.4436667,3.8516064622124866e-05
84,+4.68647700E-05,1559359960.652,3.9248449069003284e-05
85,+4.68340300E-05,1559359960.8603332,4.060006352683461e-05
86,+4.68974800E-05,1559359961.0686667,4.060074370208105e-05
87,+4.68574100E-05,1559359961.277,4.140515115005476e-05
88,+4.68807900E-05,1559359961.4853332,4.271809967141293e-05
89,+4.68994900E-05,1559359961.6936667,4.271856188389923e-05
90,+4.68988200E-05,1559359961.902,4.271851916757941e-05
91,+4.68660900E-05,1559359962.1103332,4.271856188389923e-05
92,+4.68554000E-05,1559359962.3186667,4.271844687842278e-05
93,+4.68614300E-05,1559359962.527,4.271873603504929e-05
94,+4.68507400E-05,1559359962.7353332,4.271882256297919e-05
95,+4.68868000E-05,1559359962.9436667,4.2718866374589264e-05
96,+4.68848000E-05,1559359963.152,4.27193143483023e-05
97,+4.68874700E-05,1559359963.3603332,4.271948849945236e-05
98,+4.69041600E-05,1559359963.5686667,4.2719213581599125e-05
99,+4.68941400E-05,1559359963.777,4.271896714129244e-05
100,+4.69268700E-05,1559359967.298,4.411996604600219e-05
101,+4.69322000E-05,1559359967.5063334,4.489780065717415e-05
102,+4.69148400E-05,1559359967.7146668,4.489807557502738e-05
103,+4.69802800E-05,1559359967.923,4.645164622124863e-05
104,+4.69288700E-05,1559359968.1313334,4.701249288061337e-05
105,+4.69676000E-05,1559359968.3396668,4.701242059145673e-05
