,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
325,+4.65141800E-05,1559364222.069,0.00013789316538882806,4.855097536945813e-05
326,+4.64981600E-05,1559364222.2773333,0.00013970312157721797,4.854866995073892e-05
327,+4.65442400E-05,1559364222.4856668,0.00013970572836801754,4.854751724137931e-05
328,+4.65415600E-05,1559364222.694,0.0001397062979189485,4.8548541871921184e-05
329,+4.65515700E-05,1559364222.9023333,0.00014228558598028477,4.8554305418719215e-05
330,+4.65702700E-05,1559364223.1106668,0.00014228414019715226,4.855033497536946e-05
331,+4.65836300E-05,1559364223.319,0.00014228558598028477,4.8545852216748766e-05
332,+4.65689400E-05,1559364223.5273333,0.00014409756845564075,4.8548926108374386e-05
333,+4.66190300E-05,1559364223.7356668,0.00014409612267250822,4.855033497536946e-05
334,+4.65575900E-05,1559364223.944,0.00014415098576122672,4.855020689655172e-05
335,+4.65555900E-05,1559364224.1523333,0.00014577853231106244,4.855033497536946e-05
336,+4.65148500E-05,1559364224.3606668,0.00014577867469879518,4.855046305418719e-05
337,+4.65782900E-05,1559364224.569,0.00014592084337349397,4.854995073891626e-05
338,+4.65248700E-05,1559364224.7773333,0.0001484813033953998,4.854995073891626e-05
339,+4.65282000E-05,1559364224.9856668,0.0001484827491785323,4.855353694581281e-05
340,+4.65061700E-05,1559364225.194,0.0001484827491785323,4.855366502463054e-05
341,+4.64868100E-05,1559364225.4023333,0.0001484827491785323,4.8556995073891626e-05
342,+4.64794400E-05,1559364225.6106668,0.00014848477546549837,4.8554305418719215e-05
343,+4.64988300E-05,1559364225.819,0.00014848405257393208,4.85527684729064e-05
344,+4.64808000E-05,1559364226.0273333,0.00014848318729463307,4.855212807881773e-05
345,+4.65081600E-05,1559364226.2356668,0.00014848651697699892,4.855174384236453e-05
346,+4.64674300E-05,1559364226.444,0.00014848854326396493,4.854969458128079e-05
