,SQUID_Volt(V),timestamp,MAG_CURR(A)
367,+4.63872500E-05,1559362615.0776668,
368,+4.66316900E-05,1559362615.286,
369,+4.63959500E-05,1559362615.4943333,
370,+4.64346800E-05,1559362615.7026668,
371,+4.64393600E-05,1559362615.911,
372,+4.63478600E-05,1559362616.1193333,
373,+4.63872500E-05,1559362616.3276668,
374,+4.66170000E-05,1559362616.536,
375,+4.64320100E-05,1559362618.136,
376,+4.62109500E-05,1559362618.3443332,
377,+4.60433400E-05,1559362618.5526667,
378,+4.63144700E-05,1559362618.761,
379,+4.66544000E-05,1559362618.9693332,
380,+4.64540400E-05,1559362619.1776667,
381,+4.61007700E-05,1559362619.386,
382,+4.61615400E-05,1559362619.5943332,
383,+4.60286300E-05,1559362619.8026667,
384,+4.61455100E-05,1559362620.011,
385,+4.61702100E-05,1559362620.2193332,
386,+4.59084400E-05,1559362620.4276667,
387,+4.64827600E-05,1559362620.636,
388,+4.64580500E-05,1559362620.8443332,
389,+4.65375200E-05,1559362621.0526667,
390,+4.64112900E-05,1559362621.261,
391,+4.63071300E-05,1559362621.4693332,
392,+4.63959400E-05,1559362621.6776667,
393,+4.60466600E-05,1559362621.886,
394,+4.61949300E-05,1559362622.0943332,
395,+4.62984500E-05,1559362622.3026667,
396,+4.63438500E-05,1559362622.511,
397,+4.61054400E-05,1559362622.7193332,
398,+4.64961300E-05,1559362622.9276667,
399,+4.62830900E-05,1559362623.136,
400,+4.62390100E-05,1559362624.736,
401,+4.60293100E-05,1559362624.9443333,
402,+4.66657500E-05,1559362625.1526668,
403,+4.65388600E-05,1559362625.361,
404,+4.66417100E-05,1559362625.5693333,
405,+4.65201500E-05,1559362625.7776668,
406,+4.66697600E-05,1559362625.986,
407,+4.66357000E-05,1559362626.1943333,
408,+4.65729200E-05,1559362626.4026668,
409,+4.67659200E-05,1559362626.611,
410,+4.66530500E-05,1559362626.8193333,
411,+4.65602300E-05,1559362627.0276668,
412,+4.65522100E-05,1559362627.236,
413,+4.65542200E-05,1559362627.4443333,
414,+4.61461700E-05,1559362627.6526668,
415,+4.61375000E-05,1559362627.861,
416,+4.63345100E-05,1559362628.0693333,
417,+4.63699000E-05,1559362628.2776668,
