Time (s),SQUID voltage (V),SQUID Loop Voltage (V),Calculated Squid Current (uA),Temp Probe Voltage (V)
2000.10899997,+1.91331650E-04,-3.36657100E-03,-33.1681871921,+9.02390000E-05
2002.17599988,+1.91328710E-04,-3.36693700E-03,-33.1717931034,+9.05780000E-05
2004.24300003,+1.91328440E-04,-3.36658400E-03,-33.1683152709,+9.03560000E-05
2006.30999994,+1.91289180E-04,-3.36595500E-03,-33.1621182266,+9.04870000E-05
2008.37800002,+1.91278090E-04,-3.36578500E-03,-33.1604433498,+9.00440000E-05
2010.44499993,+1.91284230E-04,-3.36606000E-03,-33.1631527094,+9.02130000E-05
2012.51200008,+1.91276750E-04,-3.36582500E-03,-33.1608374384,+9.02780000E-05
2014.57999992,+1.91285040E-04,-3.36608600E-03,-33.163408867,+9.00700000E-05
2016.64700007,+1.91276890E-04,-3.36590300E-03,-33.1616059113,+8.99660000E-05
2018.71399999,+1.91275550E-04,-3.36556300E-03,-33.1582561576,+9.03560000E-05
2020.7809999,+1.91297460E-04,-3.36641400E-03,-33.1666403941,+9.04350000E-05
2022.84899998,+1.91302270E-04,-3.36667500E-03,-33.1692118227,+8.98880000E-05
2024.91599989,+1.91298260E-04,-3.36659700E-03,-33.1684433498,+9.01480000E-05
2026.9849999,+1.91288640E-04,-3.36659700E-03,-33.1684433498,+9.00700000E-05
2029.05200005,+1.91295320E-04,-3.36615200E-03,-33.1640591133,+9.06690000E-05
2031.11899996,+1.91290650E-04,-3.36582500E-03,-33.1608374384,+9.02000000E-05
2033.18599987,+1.90686000E-04,-3.37598200E-03,-33.2609064039,+9.01220000E-05
2035.25399995,+1.78500440E-04,-3.13699000E-03,-30.9063054187,+9.01740000E-05
2037.32099986,+1.78168370E-04,-3.13544500E-03,-30.8910837438,+9.02000000E-05
2039.38800001,+1.60411940E-04,-2.82184600E-03,-27.8014384236,+8.99400000E-05
2041.45499992,+1.60416220E-04,-2.82210800E-03,-27.8040197044,+8.98880000E-05
2043.523,+1.60419960E-04,-2.82233000E-03,-27.8062068966,+8.99920000E-05
2045.58999991,+1.60420620E-04,-2.82250100E-03,-27.8078916256,+9.00960000E-05
2047.65799999,+1.60417420E-04,-2.82251400E-03,-27.8080197044,+9.02000000E-05
2049.7249999,+1.60411940E-04,-2.82257900E-03,-27.8086600985,+9.01610000E-05
2051.79299998,+1.60425570E-04,-2.82237000E-03,-27.8066009852,+9.02910000E-05
2053.8599999,+1.60371870E-04,-2.81484400E-03,-27.732453202,+9.01220000E-05
2055.92700005,+1.45354700E-04,-2.55742200E-03,-25.1962758621,+9.00960000E-05
2057.99499989,+1.45361650E-04,-2.55744900E-03,-25.1965418719,+9.03690000E-05
2060.06200004,+1.45386090E-04,-2.55801100E-03,-25.2020788177,+9.01870000E-05
2062.13100004,+1.45372200E-04,-2.55794600E-03,-25.2014384236,+9.03170000E-05
2064.19700003,+1.45384760E-04,-2.55756600E-03,-25.1976945813,+8.98490000E-05
2066.26499987,+1.45391170E-04,-2.55771000E-03,-25.1991133005,+9.02000000E-05
2068.33099985,+1.45366190E-04,-2.55780200E-03,-25.2000197044,+8.98750000E-05
2070.398,+1.45376080E-04,-2.55814200E-03,-25.2033694581,+9.01610000E-05
2072.46499991,+1.45375140E-04,-2.55692500E-03,-25.1913793103,+9.00310000E-05
2074.53299999,+1.63034890E-04,-2.86916300E-03,-28.2676157635,+9.01870000E-05
2076.59899998,+1.63060400E-04,-2.86930700E-03,-28.2690344828,+8.99010000E-05
2078.66700006,+1.70396350E-04,-3.01076000E-03,-29.6626600985,+9.02260000E-05
2080.73399997,+1.71135230E-04,-3.01188500E-03,-29.6737438424,+9.00700000E-05
2082.80200005,+1.71155260E-04,-3.01193800E-03,-29.6742660099,+9.03560000E-05
2084.86800003,+1.71156060E-04,-3.01193800E-03,-29.6742660099,+9.00570000E-05
2086.93499994,+1.71135900E-04,-3.01191100E-03,-29.674,+9.06300000E-05
2089.00199986,+1.71145780E-04,-3.01168900E-03,-29.6718128079,+9.03950000E-05
2091.06900001,+1.71136030E-04,-3.01158400E-03,-29.6707783251,+9.05000000E-05
2093.13599992,+1.71131890E-04,-3.01149300E-03,-29.6698817734,+9.00440000E-05
2095.204,+1.71127080E-04,-3.01108700E-03,-29.6658817734,+9.03300000E-05
2097.27200007,+1.71127350E-04,-3.01154500E-03,-29.6703940887,+8.99920000E-05
2099.33899999,+1.71118530E-04,-3.01157100E-03,-29.6706502463,+9.02780000E-05
2101.4059999,+1.71123340E-04,-3.01146600E-03,-29.6696157635,+9.05910000E-05
2103.47399998,+1.71123340E-04,-3.01183300E-03,-29.6732315271,+9.00960000E-05
2105.54099989,+1.71124010E-04,-3.01212100E-03,-29.6760689655,+8.99400000E-05
2107.60899997,+1.71127350E-04,-3.01157100E-03,-29.6706502463,+9.03430000E-05
2109.67599988,+1.71127350E-04,-3.01191100E-03,-29.674,+8.97450000E-05
2111.74399996,+1.71134290E-04,-3.01188500E-03,-29.6737438424,+9.02650000E-05
2113.81200004,+1.71128820E-04,-3.01193800E-03,-29.6742660099,+9.01480000E-05
2115.87899995,+1.71139640E-04,-3.01202900E-03,-29.6751625616,+9.02650000E-05
2117.94599986,+1.71136830E-04,-3.01251300E-03,-29.6799310345,+9.01870000E-05
2120.01399994,+1.70797310E-04,-2.98034100E-03,-29.3629655172,+9.00440000E-05
2122.08099985,+8.54145900E-05,-1.50212100E-03,-14.7992216749,+9.03950000E-05
2124.24199986,+8.54051100E-05,-1.50174100E-03,-14.7954778325,+9.02520000E-05
2126.40199995,+8.54219400E-05,-1.50170200E-03,-14.7950935961,+9.03170000E-05
2128.56200004,+8.54172700E-05,-1.50172800E-03,-14.7953497537,+9.04870000E-05
2130.72300005,+8.54160600E-05,-1.50191100E-03,-14.7971527094,+8.99920000E-05
2132.8829999,+8.54116600E-05,-1.50162300E-03,-14.7943152709,+9.01090000E-05
2135.04399991,+8.54100500E-05,-1.50149200E-03,-14.7930246305,+9.03300000E-05
2137.204,+8.53983000E-05,-1.50162300E-03,-14.7943152709,+9.02780000E-05
2139.36500001,+8.54129900E-05,-1.50157100E-03,-14.7938029557,+9.01870000E-05
2141.52499986,+8.54164600E-05,-1.50176700E-03,-14.7957339901,+9.01220000E-05
2143.68700004,+8.54047100E-05,-1.50172800E-03,-14.7953497537,+9.00440000E-05
2145.84699988,+8.54037800E-05,-1.50196400E-03,-14.7976748768,+9.03820000E-05
2148.0079999,+8.53988300E-05,-1.50185900E-03,-14.7966403941,+9.01220000E-05
2150.17000008,+8.53987000E-05,-1.50180600E-03,-14.7961182266,+9.03040000E-05
2152.32999992,+8.54025700E-05,-1.50204200E-03,-14.7984433498,+9.02520000E-05
2154.49099994,+8.53972300E-05,-1.50193700E-03,-14.797408867,+9.01480000E-05
2156.65100002,+8.54068500E-05,-1.50144000E-03,-14.7925123153,+9.01090000E-05
2158.81200004,+8.53898900E-05,-1.50193700E-03,-14.797408867,+8.99270000E-05
2160.97199988,+8.53910900E-05,-1.50191100E-03,-14.7971527094,+9.00310000E-05
2163.13199997,+8.53981700E-05,-1.50167600E-03,-14.7948374384,+8.98360000E-05
2165.29299998,+8.53997700E-05,-1.50188500E-03,-14.7968965517,+9.00830000E-05
2167.45499992,+8.53912200E-05,-1.50193700E-03,-14.797408867,+8.98100000E-05
2169.61500001,+8.53821400E-05,-1.50170200E-03,-14.7950935961,+9.01870000E-05
2171.77499986,+8.53946900E-05,-1.50188500E-03,-14.7968965517,+9.05910000E-05
2173.93599987,+8.53906900E-05,-1.50222500E-03,-14.8002463054,+9.02130000E-05
2176.09699988,+8.53882800E-05,-1.50208100E-03,-14.7988275862,+9.00700000E-05
2178.25600004,+8.53816000E-05,-1.50174100E-03,-14.7954778325,+8.97060000E-05
2180.41700006,+8.53983000E-05,-1.50188500E-03,-14.7968965517,+9.03300000E-05
2182.57800007,+8.53950900E-05,-1.50159700E-03,-14.7940591133,+9.01220000E-05
2184.74000001,+8.53768000E-05,-1.50159700E-03,-14.7940591133,+9.04080000E-05
2186.89999986,+8.53844100E-05,-1.50185900E-03,-14.7966403941,+9.01220000E-05
2189.06099987,+8.53841400E-05,-1.50174100E-03,-14.7954778325,+9.03040000E-05
2191.22099996,+8.53950900E-05,-1.50206800E-03,-14.7986995074,+9.02520000E-05
2193.38199997,+8.53913500E-05,-1.50164900E-03,-14.7945714286,+9.01870000E-05
2195.54200006,+8.54041800E-05,-1.50195000E-03,-14.7975369458,+9.02260000E-05
2197.70300007,+8.53876100E-05,-1.50161000E-03,-14.7941871921,+8.97190000E-05
2199.86400008,+8.53906900E-05,-1.50183300E-03,-14.7963842365,+9.02650000E-05
2202.02399993,+8.53768000E-05,-1.50175400E-03,-14.7956059113,+8.98620000E-05
2204.18499994,+8.53536900E-05,-1.50200300E-03,-14.7980591133,+9.00440000E-05
2206.34500003,+8.53404700E-05,-1.50189800E-03,-14.7970246305,+9.00180000E-05
2208.50600004,+8.53204300E-05,-1.50214700E-03,-14.7994778325,+8.96020000E-05
2210.66599989,+8.53182900E-05,-1.50188500E-03,-14.7968965517,+8.92900000E-05
2212.8269999,+8.52977300E-05,-1.50188500E-03,-14.7968965517,+8.94200000E-05
2214.98699999,+8.52918500E-05,-1.50188500E-03,-14.7968965517,+8.92640000E-05
2217.14700007,+8.52887800E-05,-1.50199000E-03,-14.7979310345,+8.89260000E-05
2219.30900002,+8.52775600E-05,-1.50170200E-03,-14.7950935961,+8.86920000E-05
2221.47000003,+8.52658000E-05,-1.50191100E-03,-14.7971527094,+8.83930000E-05
2223.63100004,+8.52318800E-05,-1.50180600E-03,-14.7961182266,+8.81200000E-05
2225.79099989,+8.52285400E-05,-1.50183300E-03,-14.7963842365,+8.76780000E-05
2227.9519999,+8.52289400E-05,-1.50209400E-03,-14.798955665,+8.73400000E-05
2230.11299992,+8.52209300E-05,-1.50159700E-03,-14.7940591133,+8.74700000E-05
2232.273,+8.51968800E-05,-1.50175400E-03,-14.7956059113,+8.69500000E-05
2234.43300009,+8.51829900E-05,-1.50188500E-03,-14.7968965517,+8.65860000E-05
2236.59399986,+8.51825900E-05,-1.50178000E-03,-14.795862069,+8.65340000E-05
2238.75499988,+8.51677700E-05,-1.50199000E-03,-14.7979310345,+8.70020000E-05
2240.91499996,+8.51458600E-05,-1.50191100E-03,-14.7971527094,+8.63520000E-05
2243.07599998,+8.51337100E-05,-1.50185900E-03,-14.7966403941,+8.68720000E-05
2245.23600006,+8.51851300E-05,-1.50221200E-03,-14.8001182266,+8.83410000E-05
2247.39700007,+8.51160800E-05,-1.50172800E-03,-14.7953497537,+8.39200000E-05
2249.55699992,+8.51190200E-05,-1.50208100E-03,-14.7988275862,+8.32180000E-05
2251.71700001,+8.51254300E-05,-1.50201600E-03,-14.7981871921,+8.51160000E-05
2253.87899995,+8.50900300E-05,-1.50178000E-03,-14.795862069,+8.50510000E-05
2256.03900003,+8.50893600E-05,-1.50191100E-03,-14.7971527094,+8.71060000E-05
2258.20000005,+8.50806800E-05,-1.50183300E-03,-14.7963842365,+8.15800000E-05
2260.3599999,+8.49867900E-05,-1.50172800E-03,-14.7953497537,+8.66900000E-05
2262.51999998,+8.49675500E-05,-1.50180600E-03,-14.7961182266,+8.97580000E-05
2264.68000007,+8.50064200E-05,-1.50196400E-03,-14.7976748768,+8.30100000E-05
2266.83999991,+8.49527300E-05,-1.50157100E-03,-14.7938029557,+8.65600000E-05
2269.00099993,+8.49738300E-05,-1.50196400E-03,-14.7976748768,+8.54930000E-05
2271.16199994,+8.49715600E-05,-1.50204200E-03,-14.7984433498,+8.53630000E-05
2273.32200003,+8.49452500E-05,-1.50201600E-03,-14.7981871921,+8.53110000E-05
2275.48199987,+8.49324200E-05,-1.50180600E-03,-14.7961182266,+8.50380000E-05
2277.64299989,+8.49145300E-05,-1.50196400E-03,-14.7976748768,+8.48430000E-05
2279.80299997,+8.49041100E-05,-1.50188500E-03,-14.7968965517,+8.48040000E-05
2281.96499991,+8.48867500E-05,-1.50191100E-03,-14.7971527094,+8.48430000E-05
2284.12599993,+8.48616400E-05,-1.50199000E-03,-14.7979310345,+8.45830000E-05
2286.28600001,+8.48402600E-05,-1.50172800E-03,-14.7953497537,+8.47780000E-05
2288.44799995,+8.48186300E-05,-1.50219900E-03,-14.7999901478,+8.46220000E-05
2290.60800004,+8.48067400E-05,-1.50209400E-03,-14.798955665,+8.47260000E-05
2292.76900005,+8.47879100E-05,-1.50167600E-03,-14.7948374384,+8.44140000E-05
2294.9289999,+8.47665400E-05,-1.50151900E-03,-14.7932906404,+8.47000000E-05
2297.08999991,+8.47518400E-05,-1.50189800E-03,-14.7970246305,+8.46480000E-05
2299.25,+8.47340800E-05,-1.50185900E-03,-14.7966403941,+8.46480000E-05
2301.41000009,+8.47197900E-05,-1.50164900E-03,-14.7945714286,+8.47000000E-05
2303.57099986,+8.47161800E-05,-1.50217300E-03,-14.7997339901,+8.44660000E-05
2305.73300004,+8.46942800E-05,-1.50196400E-03,-14.7976748768,+8.43620000E-05
2307.89299989,+8.46898700E-05,-1.50197700E-03,-14.7978029557,+8.40500000E-05
2310.0539999,+8.46667600E-05,-1.50172800E-03,-14.7953497537,+8.48950000E-05
2312.21399999,+8.46675700E-05,-1.50182000E-03,-14.7962561576,+8.48690000E-05
2314.37400007,+8.46503400E-05,-1.50185900E-03,-14.7966403941,+8.46480000E-05
2316.53500009,+8.46283000E-05,-1.50219900E-03,-14.7999901478,+8.46480000E-05
2318.69599986,+8.46003800E-05,-1.50188500E-03,-14.7968965517,+8.47650000E-05
2320.85599995,+8.45843500E-05,-1.50178000E-03,-14.795862069,+8.48430000E-05
2323.01799989,+8.45875600E-05,-1.50219900E-03,-14.7999901478,+8.49470000E-05
2325.17799997,+8.45496300E-05,-1.50199000E-03,-14.7979310345,+8.48430000E-05
2327.33800006,+8.45568400E-05,-1.50219900E-03,-14.7999901478,+8.49080000E-05
2329.49900007,+8.45354700E-05,-1.50196400E-03,-14.7976748768,+8.45830000E-05
2331.66000009,+8.45226500E-05,-1.50180600E-03,-14.7961182266,+8.48170000E-05
2333.82099986,+8.45175700E-05,-1.50172800E-03,-14.7953497537,+8.50640000E-05
2335.98099995,+8.44911300E-05,-1.50199000E-03,-14.7979310345,+8.49210000E-05
2338.14100003,+8.44930000E-05,-1.50193700E-03,-14.797408867,+8.51160000E-05
2340.30299997,+8.44664200E-05,-1.50178000E-03,-14.795862069,+8.49990000E-05
2342.46300006,+8.44558600E-05,-1.50188500E-03,-14.7968965517,+8.50770000E-05
2344.62299991,+8.44470500E-05,-1.50180600E-03,-14.7961182266,+8.49860000E-05
2346.78399992,+8.44419700E-05,-1.50175400E-03,-14.7956059113,+8.49600000E-05
2348.94499993,+8.44194000E-05,-1.50199000E-03,-14.7979310345,+8.51940000E-05
2351.10500002,+8.43896200E-05,-1.50167600E-03,-14.7948374384,+8.49730000E-05
2353.26600003,+8.43901500E-05,-1.50196400E-03,-14.7976748768,+8.51420000E-05
2355.42700005,+8.43810700E-05,-1.50225200E-03,-14.8005123153,+8.50120000E-05
2357.58699989,+8.43719900E-05,-1.50199000E-03,-14.7979310345,+8.51160000E-05
2359.74799991,+8.43780000E-05,-1.50196400E-03,-14.7976748768,+8.49860000E-05
2361.90899992,+8.43570300E-05,-1.50201600E-03,-14.7981871921,+8.49470000E-05
2364.06999993,+8.43426000E-05,-1.50164900E-03,-14.7945714286,+8.48820000E-05
2366.23000002,+8.43348500E-05,-1.50196400E-03,-14.7976748768,+8.50380000E-05
2368.39100003,+8.43248400E-05,-1.50212100E-03,-14.7992216749,+8.48820000E-05
2370.55200005,+8.43062700E-05,-1.50209400E-03,-14.798955665,+8.51160000E-05
2372.71300006,+8.42975900E-05,-1.50199000E-03,-14.7979310345,+8.50900000E-05
2374.87299991,+8.66415200E-05,-1.54397900E-03,-15.2116157635,+8.46480000E-05
2377.03500009,+8.66455300E-05,-1.54494800E-03,-15.2211625616,+8.49340000E-05
2379.19599986,+9.41044800E-05,-1.71687200E-03,-16.9149950739,+8.50510000E-05
2381.35699987,+9.61943700E-05,-1.71395300E-03,-16.8862364532,+8.52590000E-05
2383.51699996,+1.06762870E-04,-1.92841600E-03,-18.9991724138,+8.48950000E-05
2385.58500004,+1.08221000E-04,-2.03506700E-03,-20.0499211823,+8.51030000E-05
2387.65199995,+1.26133450E-04,-2.25179400E-03,-22.1851625616,+8.51810000E-05
2389.71899986,+1.50800030E-04,-3.19414900E-03,-31.4694482759,+8.58580000E-05
2391.78699994,+1.78769710E-04,-3.19585100E-03,-31.4862167488,+8.50380000E-05
2393.85500002,+2.58541630E-04,-4.88892700E-03,-48.1667684729,+8.49990000E-05
2395.92199993,+2.73921700E-04,-4.89661000E-03,-48.2424630542,+8.56230000E-05
2397.98900008,+2.73216070E-04,-4.88451600E-03,-48.1233103448,+8.54020000E-05
2400.05500007,+2.73024540E-04,-4.88963400E-03,-48.1737339901,+8.50770000E-05
2402.12199998,+2.69986840E-04,-4.79044500E-03,-47.1965024631,+8.53890000E-05
2404.18899989,+3.45525710E-04,-7.57151700E-03,-74.596226601,+8.51160000E-05
2406.25600004,+4.76535580E-04,-8.56530000E-03,-84.3871921182,+8.52720000E-05
2408.32399988,+5.62686000E-04,-1.00738970E-02,-99.2502167488,+8.54280000E-05
2410.375,+5.62645130E-04,-1.00738450E-02,-99.2497044335,+8.49080000E-05
2412.42499995,+5.62599320E-04,-1.00736090E-02,-99.2473793103,+8.53760000E-05
2414.47600007,+5.62547890E-04,-1.00734130E-02,-99.2454482759,+8.49340000E-05
2416.52699995,+2.45410540E-04,-4.39655800E-03,-43.3158423645,+8.49730000E-05
2418.59399986,+1.13678610E-04,-1.92392600E-03,-18.9549359606,+8.58450000E-05
2420.66000009,+8.42571200E-05,-1.50206800E-03,-14.7986995074,+8.51550000E-05
2422.82099986,+8.41804500E-05,-1.50159700E-03,-14.7940591133,+8.47520000E-05
2424.98199987,+8.41831200E-05,-1.50196400E-03,-14.7976748768,+8.52590000E-05
2427.14199996,+8.41689700E-05,-1.50196400E-03,-14.7976748768,+8.54410000E-05
2429.30299997,+8.41675000E-05,-1.50209400E-03,-14.798955665,+8.51420000E-05
2431.46399999,+8.41729700E-05,-1.50214700E-03,-14.7994778325,+8.54800000E-05
2433.62400007,+8.41667000E-05,-1.50219900E-03,-14.7999901478,+8.50770000E-05
2435.78500009,+8.41588200E-05,-1.50185900E-03,-14.7966403941,+8.51290000E-05
2437.94599986,+8.41652300E-05,-1.50172800E-03,-14.7953497537,+8.53500000E-05
2440.10599995,+8.41506700E-05,-1.50212100E-03,-14.7992216749,+8.52850000E-05
2442.26699996,+8.41482600E-05,-1.50233000E-03,-14.8012807882,+8.53240000E-05
2444.42700005,+8.41584100E-05,-1.50183300E-03,-14.7963842365,+8.50380000E-05
2446.58800006,+8.41371800E-05,-1.50201600E-03,-14.7981871921,+8.53760000E-05
2448.74900007,+8.41437200E-05,-1.50222500E-03,-14.8002463054,+8.48170000E-05
2450.90899992,+8.41321000E-05,-1.50219900E-03,-14.7999901478,+8.53370000E-05
2453.06999993,+8.41289000E-05,-1.50219900E-03,-14.7999901478,+8.75350000E-05
2455.23000002,+8.41251600E-05,-1.50209400E-03,-14.798955665,+8.73140000E-05
2457.39100003,+8.41212800E-05,-1.50191100E-03,-14.7971527094,+8.70280000E-05
2459.55099988,+8.41135400E-05,-1.50219900E-03,-14.7999901478,+8.72620000E-05
2461.71099997,+8.41210200E-05,-1.50233000E-03,-14.8012807882,+8.67940000E-05
2463.87299991,+8.41073900E-05,-1.50225200E-03,-14.8005123153,+8.67420000E-05
2466.03299999,+8.41061900E-05,-1.50191100E-03,-14.7971527094,+8.68460000E-05
2468.19300008,+8.40960400E-05,-1.50201600E-03,-14.7981871921,+8.63520000E-05
2470.35399985,+8.40931000E-05,-1.50235600E-03,-14.8015369458,+8.68200000E-05
2472.51499987,+8.40921700E-05,-1.50196400E-03,-14.7976748768,+8.66640000E-05
2474.67499995,+8.40793400E-05,-1.50253900E-03,-14.8033399015,+8.67940000E-05
2476.83599997,+8.40773400E-05,-1.50240900E-03,-14.8020591133,+8.65860000E-05
2478.99699998,+8.40876300E-05,-1.50230400E-03,-14.8010246305,+8.67420000E-05
2481.15799999,+8.40773400E-05,-1.50188500E-03,-14.7968965517,+8.66120000E-05
2483.31800008,+8.40841500E-05,-1.50214700E-03,-14.7994778325,+8.65600000E-05
2485.47899985,+8.40802800E-05,-1.50204200E-03,-14.7984433498,+8.64300000E-05
2487.63999987,+8.40781400E-05,-1.50199000E-03,-14.7979310345,+8.67160000E-05
2489.79999995,+8.40786800E-05,-1.50204200E-03,-14.7984433498,+8.62220000E-05
2491.96000004,+8.40729300E-05,-1.50222500E-03,-14.8002463054,+8.62220000E-05
2494.12100005,+8.40643900E-05,-1.50225200E-03,-14.8005123153,+8.63780000E-05
2496.28200006,+8.40623800E-05,-1.50206800E-03,-14.7986995074,+8.63260000E-05
2498.44300008,+8.40535700E-05,-1.50188500E-03,-14.7968965517,+8.62740000E-05
2500.60299993,+8.40553000E-05,-1.50233000E-03,-14.8012807882,+8.61310000E-05
2502.76399994,+8.40542300E-05,-1.50206800E-03,-14.7986995074,+8.60920000E-05
2504.92400002,+8.40529000E-05,-1.50243500E-03,-14.8023152709,+8.63520000E-05
2507.08500004,+8.40431500E-05,-1.50204200E-03,-14.7984433498,+8.60400000E-05
2509.24499989,+8.40468900E-05,-1.50225200E-03,-14.8005123153,+8.62220000E-05
2511.4059999,+8.40370000E-05,-1.50214700E-03,-14.7994778325,+8.63000000E-05
2513.56599998,+8.40400800E-05,-1.50191100E-03,-14.7971527094,+8.61960000E-05
2515.727,+8.40280600E-05,-1.50204200E-03,-14.7984433498,+8.61700000E-05
2517.88800001,+8.40388700E-05,-1.50246100E-03,-14.8025714286,+8.62220000E-05
2520.04900002,+8.40396800E-05,-1.50183300E-03,-14.7963842365,+8.61960000E-05
2522.20899987,+8.40378100E-05,-1.50193700E-03,-14.797408867,+8.61440000E-05
2524.36999989,+8.40312600E-05,-1.50196400E-03,-14.7976748768,+8.61440000E-05
2526.52999997,+8.40332600E-05,-1.50214700E-03,-14.7994778325,+8.63780000E-05
2528.69099998,+8.40285900E-05,-1.50199000E-03,-14.7979310345,+8.62740000E-05
2530.85100007,+8.40304600E-05,-1.50217300E-03,-14.7997339901,+8.62220000E-05
2533.01300001,+8.40343300E-05,-1.50175400E-03,-14.7956059113,+8.63390000E-05
2535.17299986,+8.40293900E-05,-1.50199000E-03,-14.7979310345,+8.62740000E-05
2537.33299994,+8.40390100E-05,-1.50206800E-03,-14.7986995074,+8.60270000E-05
2539.49399996,+8.40304600E-05,-1.50175400E-03,-14.7956059113,+8.62480000E-05
2541.65499997,+8.40351300E-05,-1.50209400E-03,-14.798955665,+8.63000000E-05
2543.81599998,+8.40318000E-05,-1.50197700E-03,-14.7978029557,+8.63780000E-05
2545.97600007,+8.40346000E-05,-1.50248700E-03,-14.8028275862,+8.62870000E-05
2548.13599992,+8.40192400E-05,-1.50200300E-03,-14.7980591133,+8.61180000E-05
2550.29799986,+8.40342000E-05,-1.50188500E-03,-14.7968965517,+8.63520000E-05
2552.45799994,+8.40303300E-05,-1.50209400E-03,-14.798955665,+8.59880000E-05
2554.61800003,+8.40283200E-05,-1.50216000E-03,-14.7996059113,+8.58320000E-05
2556.77900004,+8.40244500E-05,-1.50218600E-03,-14.799862069,+8.62220000E-05
2558.94000006,+8.40268500E-05,-1.50188500E-03,-14.7968965517,+8.58190000E-05
2561.10100007,+8.40269900E-05,-1.50209400E-03,-14.798955665,+8.63780000E-05
2563.26099992,+8.40205800E-05,-1.50183300E-03,-14.7963842365,+8.60660000E-05
2565.421,+8.40203100E-05,-1.50210800E-03,-14.7990935961,+8.61960000E-05
2567.58200002,+8.40221800E-05,-1.50208100E-03,-14.7988275862,+8.64430000E-05
2569.74300003,+8.40273900E-05,-1.50230400E-03,-14.8010246305,+8.62090000E-05
2571.90299988,+8.40263200E-05,-1.50205500E-03,-14.7985714286,+8.61960000E-05
2574.06299996,+8.40318000E-05,-1.50217300E-03,-14.7997339901,+8.61830000E-05
2576.22399998,+8.40390100E-05,-1.50199000E-03,-14.7979310345,+8.60920000E-05
2578.38400006,+8.40263200E-05,-1.50178000E-03,-14.795862069,+8.63000000E-05
2580.54500008,+8.40213800E-05,-1.50202900E-03,-14.7983152709,+8.63390000E-05
2582.70599985,+8.40295200E-05,-1.50223800E-03,-14.8003743842,+8.66250000E-05
2584.86599994,+8.40235100E-05,-1.50204200E-03,-14.7984433498,+8.63260000E-05
2587.02799988,+8.40271200E-05,-1.50185900E-03,-14.7966403941,+8.64820000E-05
2589.18799996,+8.40224500E-05,-1.50206800E-03,-14.7986995074,+8.66640000E-05
2591.34899998,+8.40328600E-05,-1.50201600E-03,-14.7981871921,+8.63780000E-05
2593.50900006,+8.40424800E-05,-1.50251300E-03,-14.8030837438,+8.65340000E-05
2595.66899991,+8.40438200E-05,-1.50217300E-03,-14.7997339901,+8.63780000E-05
2597.82999992,+8.40322000E-05,-1.50227800E-03,-14.8007684729,+8.66900000E-05
2599.99099994,+8.40439500E-05,-1.50209400E-03,-14.798955665,+8.65210000E-05
2602.15100002,+8.40233800E-05,-1.50199000E-03,-14.7979310345,+8.65600000E-05
2604.31299996,+8.40247200E-05,-1.50201600E-03,-14.7981871921,+8.63000000E-05
2606.47399998,+8.40185700E-05,-1.50209400E-03,-14.798955665,+8.66900000E-05
2608.63400006,+8.40350000E-05,-1.50204200E-03,-14.7984433498,+8.65860000E-05
2610.79399991,+8.40188400E-05,-1.50238200E-03,-14.8017931034,+8.68200000E-05
2612.95499992,+8.40312600E-05,-1.50217300E-03,-14.7997339901,+8.63780000E-05
2615.11599994,+8.40208400E-05,-1.50204200E-03,-14.7984433498,+8.64560000E-05
2617.27600002,+8.40276500E-05,-1.50243500E-03,-14.8023152709,+8.66120000E-05
2619.43700004,+8.40347300E-05,-1.50212100E-03,-14.7992216749,+8.65340000E-05
2621.59800005,+8.40281900E-05,-1.50188500E-03,-14.7968965517,+8.62220000E-05
2623.7579999,+8.40411400E-05,-1.50199000E-03,-14.7979310345,+8.64300000E-05
2625.91799998,+8.40346000E-05,-1.50201600E-03,-14.7981871921,+8.64300000E-05
2628.07999992,+8.40468900E-05,-1.50219900E-03,-14.7999901478,+8.57530000E-05
2630.24000001,+8.40543700E-05,-1.50243500E-03,-14.8023152709,+8.65080000E-05
2632.39999986,+8.40543700E-05,-1.50212100E-03,-14.7992216749,+8.63650000E-05
2634.56099987,+8.40531700E-05,-1.50206800E-03,-14.7986995074,+8.63520000E-05
2636.72099996,+8.40551700E-05,-1.50214700E-03,-14.7994778325,+8.65600000E-05
2638.8829999,+8.40603800E-05,-1.50230400E-03,-14.8010246305,+8.63520000E-05
2641.04299998,+8.40797500E-05,-1.50209400E-03,-14.798955665,+8.65080000E-05
2643.204,+8.40631800E-05,-1.50217300E-03,-14.7997339901,+8.66380000E-05
2645.36500001,+8.40983100E-05,-1.50219900E-03,-14.7999901478,+8.68590000E-05
2647.52600002,+8.41008500E-05,-1.50235600E-03,-14.8015369458,+8.64040000E-05
2649.68599987,+8.40972400E-05,-1.50219900E-03,-14.7999901478,+8.68200000E-05
2651.84699988,+8.40997800E-05,-1.50235600E-03,-14.8015369458,+8.64040000E-05
2654.0079999,+8.40876300E-05,-1.50212100E-03,-14.7992216749,+8.65860000E-05
2656.16899991,+8.40868200E-05,-1.50243500E-03,-14.8023152709,+8.68720000E-05
2658.32999992,+8.40890900E-05,-1.50222500E-03,-14.8002463054,+8.63780000E-05
2660.49099994,+8.40857600E-05,-1.50193700E-03,-14.797408867,+8.64300000E-05
2662.65199995,+8.40837500E-05,-1.50243500E-03,-14.8023152709,+8.66380000E-05
