,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
203,+2.15661510E-04,1559371985.757,+1.57414150E+00,,,5.622297809419497e-06,4.8153330049261085e-05
204,+2.18499770E-04,1559371985.9653332,+1.57412910E+00,,,5.622297809419497e-06,4.8152561576354675e-05
205,+2.19609700E-04,1559371986.1736667,+1.57411920E+00,,,5.62234556407448e-06,4.8151536945812805e-05
206,+2.19132880E-04,1559371986.382,+1.57410930E+00,,,5.622380284775465e-06,4.8155251231527094e-05
207,+2.17568820E-04,1559371986.5903332,+1.57409690E+00,,,5.622388937568455e-06,4.81567881773399e-05
208,+2.18182560E-04,1559371986.7986667,+1.57408820E+00,,,5.622475684556408e-06,4.8155251231527094e-05
209,+2.20585390E-04,1559371987.007,+1.57407340E+00,,,5.62235717415115e-06,4.815614778325123e-05
210,+2.24020020E-04,1559371987.2153332,+1.57406720E+00,,,5.62235717415115e-06,4.81575566502463e-05
211,+2.20020410E-04,1559371987.4236667,+1.57405600E+00,,,5.6223600219058055e-06,4.815140886699507e-05
212,+2.21228510E-04,1559371987.632,+1.57404730E+00,,,5.622417853231106e-06,4.815307389162562e-05
213,+2.20447150E-04,1559371987.8403332,+1.57403370E+00,,,5.622391894852136e-06,4.815473891625616e-05
214,+2.24264450E-04,1559371988.0486667,+1.57402380E+00,,,5.6223875136911286e-06,4.8150000000000005e-05
215,+2.19602350E-04,1559371988.257,+1.57401510E+00,,,5.622380284775465e-06,4.815409852216749e-05
216,+2.19383970E-04,1559371988.4653332,+1.57398410E+00,,,5.6224208105147864e-06,4.815281773399014e-05
217,+2.19362610E-04,1559371988.6736667,+1.57395060E+00,,,5.622386089813801e-06,4.815768472906404e-05
218,+2.20476540E-04,1559371988.882,+1.57394200E+00,,,5.622440963855422e-06,4.8153842364532014e-05
219,+2.20582710E-04,1559371989.0903332,+1.57392960E+00,,,5.622446768893757e-06,4.8154866995073885e-05
220,+2.20075170E-04,1559371989.2986667,+1.57392090E+00,,,5.622430887185104e-06,4.815537931034483e-05
221,+2.27989610E-04,1559371989.507,+1.57391840E+00,,,5.6223744797371304e-06,4.815397044334975e-05
222,+2.28563260E-04,1559371989.7153332,+1.57390850E+00,,,5.622328258488499e-06,4.815115270935961e-05
223,+2.27834670E-04,1559371989.9236667,+1.57389120E+00,,,5.622432311062432e-06,4.814974384236453e-05
224,+2.23173880E-04,1559371990.132,+1.57388370E+00,,,5.622446768893757e-06,4.8148206896551724e-05
225,+2.28368260E-04,1559371993.731,+1.57386640E+00,,,5.622461226725082e-06,4.815614778325123e-05
226,+2.23470400E-04,1559371993.9393332,+1.57386140E+00,,,5.622409200438116e-06,4.8153330049261085e-05
227,+2.24956980E-04,1559371994.1476667,+1.57385520E+00,,,5.622435268346111e-06,4.815537931034483e-05
228,+2.29291860E-04,1559371994.356,+1.57384280E+00,,,5.6224208105147864e-06,4.8153330049261085e-05
229,+2.27182880E-04,1559371994.5643332,+1.57383790E+00,,,5.622432311062432e-06,4.8150000000000005e-05
230,+2.18449680E-04,1559371994.7726667,+1.57382550E+00,,,5.622426506024096e-06,4.815243349753695e-05
231,+2.25754360E-04,1559371994.981,+1.57381800E+00,,,5.6224395399780945e-06,4.815320197044335e-05
232,+2.28405650E-04,1559371995.1893332,+1.57381060E+00,,,5.622493099671413e-06,4.815307389162562e-05
233,+2.21807510E-04,1559371995.3976667,+1.57379570E+00,,,5.622429463307777e-06,4.815512315270936e-05
234,+2.27103400E-04,1559371995.606,+1.57378830E+00,,,5.622440963855422e-06,4.815281773399014e-05
235,+2.27039960E-04,1559371995.8143332,+1.57378700E+00,,,5.6224670317634176e-06,4.815422660098522e-05
236,+2.23178550E-04,1559371996.0226667,+1.57377960E+00,,,5.622455421686747e-06,4.8152305418719215e-05
237,+2.26754790E-04,1559371996.231,+1.57376220E+00,,,5.622471412924425e-06,4.8156660098522166e-05
238,+2.29275170E-04,1559371996.4393332,+1.57375480E+00,,,5.622426506024096e-06,4.8152305418719215e-05
239,+2.22160120E-04,1559371996.6476667,+1.57373990E+00,,,5.622443921139102e-06,4.815537931034483e-05
240,+2.25003050E-04,1559371996.856,+1.57373130E+00,,,5.622471412924425e-06,4.815589162561577e-05
241,+2.22588190E-04,1559371997.0643332,+1.57372380E+00,,,5.622487294633078e-06,4.815204926108375e-05
242,+2.23630670E-04,1559371997.2726667,+1.57371020E+00,,,5.622569660460022e-06,4.815179310344827e-05
243,+2.20696920E-04,1559371997.481,+1.57370400E+00,,,5.622568236582694e-06,4.8152305418719215e-05
244,+2.26533070E-04,1559371997.6893332,+1.57369650E+00,,,5.6225509309967145e-06,4.8153330049261085e-05
245,+2.21718020E-04,1559371997.8976667,+1.57368420E+00,,,5.622553778751369e-06,4.815409852216749e-05
246,+2.24180970E-04,1559371998.106,+1.57367550E+00,,,5.622556736035049e-06,4.8156660098522166e-05
247,+2.18006920E-04,1559371998.3143332,+1.57365810E+00,,,5.62257404162103e-06,4.8152561576354675e-05
248,+2.20470530E-04,1559371998.5226667,+1.57365440E+00,,,5.622553778751369e-06,4.815243349753695e-05
249,+2.20455160E-04,1559371998.731,+1.57364450E+00,,,5.622587075575028e-06,4.814910344827586e-05
