,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
119,+3.77082000E-05,1559373857.5953333,+1.56919680E+00,,,5.1340856516977e-05,4.8087871921182264e-05
120,+3.76554400E-05,1559373857.8036668,+1.56919550E+00,,,5.1341102957283685e-05,4.809517241379311e-05
121,+3.76881800E-05,1559373858.012,+1.56919680E+00,,,5.134137677984666e-05,4.809043349753695e-05
122,+3.76988700E-05,1559373858.2203333,+1.56918810E+00,,,5.1341059145673604e-05,4.809094581280788e-05
123,+3.77215700E-05,1559373858.4286668,+1.56918560E+00,,,5.134137677984666e-05,4.808915270935961e-05
124,+3.76861700E-05,1559373858.637,+1.56596530E+00,,,5.134137677984666e-05,4.808299507389163e-05
125,+3.77362600E-05,1559373862.237,+1.56919060E+00,,,5.155934501642935e-05,4.809248275862069e-05
126,+3.77636400E-05,1559373862.4453332,+1.56918810E+00,,,5.342459364731654e-05,4.808864039408867e-05
127,+3.76961800E-05,1559373862.6536667,+1.56918930E+00,,,5.3425171960569554e-05,4.80887684729064e-05
128,+3.75940100E-05,1559373862.862,+1.56918930E+00,,,5.562224753559693e-05,4.809222660098522e-05
129,+3.76047000E-05,1559373863.0703332,+1.56919300E+00,,,5.56093439211391e-05,4.809197044334975e-05
130,+3.76608000E-05,1559373863.2786667,+1.56918930E+00,,,5.561067579408544e-05,4.8088000000000004e-05
131,+3.75352400E-05,1559373863.487,+1.56918810E+00,,,5.7787021905805045e-05,4.808966502463054e-05
132,+3.75091900E-05,1559373863.6953332,+1.56919060E+00,,,5.778907667031764e-05,4.80947881773399e-05
133,+3.74958400E-05,1559373863.9036667,+1.56809850E+00,,,5.7790088718510403e-05,4.809120197044335e-05
134,+3.74263900E-05,1559373864.112,+1.56918810E+00,,,5.990238335158817e-05,4.809197044334975e-05
135,+3.74143700E-05,1559373864.3203332,+1.56918560E+00,,,5.990404709748084e-05,4.808915270935961e-05
136,+3.74177100E-05,1559373864.5286667,+1.56468120E+00,,,5.9905797371303394e-05,4.8087231527093594e-05
137,+3.73876600E-05,1559373864.737,+1.56918560E+00,,,6.201895947426068e-05,4.8089921182266006e-05
138,+3.74130400E-05,1559373864.9453332,+1.56918810E+00,,,6.20199726177437e-05,4.809068965517241e-05
139,+4.20230400E-05,1559373865.1536667,+1.56918310E+00,,,6.202031982475356e-05,4.8089536945812804e-05
140,+3.73542700E-05,1559373865.362,+1.56918810E+00,,,6.202066703176342e-05,4.808607881773398e-05
141,+3.72721100E-05,1559373865.5703332,+1.56918070E+00,,,6.202156297918949e-05,4.809017733990148e-05
142,+3.72941700E-05,1559373865.7786667,+1.56918070E+00,,,6.202141840087624e-05,4.809299507389162e-05
143,+3.73302200E-05,1559373865.987,+1.56918070E+00,,,6.202241730558598e-05,4.809273891625616e-05
144,+4.20297100E-05,1559373866.1953332,+1.56918690E+00,,,6.20231982475356e-05,4.809017733990148e-05
145,+3.73395700E-05,1559373866.4036667,+1.56918310E+00,,,6.202340087623219e-05,4.8093635467980295e-05
146,+3.73796500E-05,1559373866.612,+1.56918190E+00,,,6.202364622124863e-05,4.8088896551724135e-05
147,+3.73809900E-05,1559373866.8203332,+1.56918440E+00,,,6.202374808324207e-05,4.808735960591133e-05
148,+3.73602800E-05,1559373867.0286667,+1.56918560E+00,,,6.20239791894852e-05,4.8089921182266006e-05
149,+3.72981700E-05,1559373867.237,+1.56918440E+00,,,6.202393537787513e-05,4.809197044334975e-05
150,+3.72601000E-05,1559373870.974,+1.56918440E+00,,,6.312772179627602e-05,4.809197044334975e-05
151,+3.71498700E-05,1559373871.1823332,+1.56918930E+00,,,6.420304271631983e-05,4.809171428571429e-05
152,+3.71759200E-05,1559373871.3906667,+1.56918190E+00,,,6.420346221248631e-05,4.808940886699508e-05
153,+3.72293500E-05,1559373871.599,+1.56917940E+00,,,6.546405914567361e-05,4.808864039408867e-05
