,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
277,+3.39035900E-05,1559367900.5786667,0.00016707575027382254,4.830244334975369e-05
278,+3.38788700E-05,1559367900.787,0.0001670771960569551,4.8303980295566505e-05
279,+3.38348000E-05,1559367900.9953332,0.00016707733844468784,4.830538916256158e-05
280,+3.39723800E-05,1559367901.2036667,0.00016707820372398685,4.831358620689655e-05
281,+3.38174300E-05,1559367901.412,0.00016707791894852135,4.830193103448276e-05
282,+3.38027400E-05,1559367901.6203332,0.00016707762322015334,4.830577339901478e-05
283,+3.38788700E-05,1559367901.8286667,0.0001670767579408543,4.8302955665024634e-05
284,+3.37740400E-05,1559367902.037,0.0001670761774370208,4.830513300492611e-05
285,+3.37914000E-05,1559367902.2453332,0.0001670771960569551,4.830039408866995e-05
286,+3.38147700E-05,1559367902.4536667,0.00016707633077765608,4.830551724137931e-05
287,+3.37853900E-05,1559367902.662,0.00016707545454545453,4.8302955665024634e-05
288,+3.37573300E-05,1559367902.8703332,0.00016707516976998904,4.829706403940887e-05
289,+3.37920600E-05,1559367903.0786667,0.00016707487404162103,4.8302571428571425e-05
290,+3.37934100E-05,1559367903.287,0.0001670747316538883,4.8302955665024634e-05
291,+3.38254500E-05,1559367903.4953332,0.0001670761774370208,4.8304876847290635e-05
292,+3.38080800E-05,1559367903.7036667,0.0001670758926615553,4.8298600985221675e-05
293,+3.38454900E-05,1559367903.912,0.00016707705366922235,4.8306029556650247e-05
294,+3.38515000E-05,1559367904.1203332,0.0001670767579408543,4.830615763546798e-05
295,+3.39249600E-05,1559367904.3286667,0.00016707603504928807,4.829988177339902e-05
296,+3.39570100E-05,1559367904.537,0.00016707575027382254,4.830282758620689e-05
297,+3.39055900E-05,1559367904.7453332,0.00016707575027382254,4.830423645320197e-05
298,+3.38989100E-05,1559367904.9536667,0.00016707647316538884,4.830513300492611e-05
299,+3.39904100E-05,1559367905.162,0.00016707633077765608,4.830141871921182e-05
300,+3.38955800E-05,1559367908.761,0.0001670750273822563,4.830679802955665e-05
301,+3.39369800E-05,1559367908.9693332,0.00016707516976998904,4.8305901477832506e-05
302,+3.39363200E-05,1559367909.1776667,0.00016707575027382254,4.830410837438424e-05
303,+3.39476700E-05,1559367909.386,0.0001670771960569551,4.8304364532019706e-05
304,+3.39550000E-05,1559367909.5943332,0.0001670771960569551,4.8302955665024634e-05
305,+3.38835600E-05,1559367909.8026667,0.0001670780613362541,4.8305004926108376e-05
306,+3.40231300E-05,1559367910.011,0.0001670774808324206,4.830526108374384e-05
307,+3.39309700E-05,1559367910.2193332,0.00016707690032858707,4.830346798029557e-05
308,+3.39282900E-05,1559367910.4276667,0.00016707603504928807,4.8303852216748764e-05
309,+3.38635200E-05,1559367910.636,0.00016707633077765608,4.830423645320197e-05
310,+3.40471700E-05,1559367910.8443332,0.0001670758926615553,4.8301290640394087e-05
311,+3.39550000E-05,1559367911.0526667,0.00016707647316538884,4.830449261083744e-05
312,+3.39316400E-05,1559367911.261,0.00016707603504928807,4.830218719211823e-05
313,+3.39329800E-05,1559367911.4693332,0.00016707733844468784,4.83032118226601e-05
314,+3.38688600E-05,1559367911.6776667,0.0001670767579408543,4.8304364532019706e-05
315,+3.38975800E-05,1559367911.886,0.00016707386637458926,4.830705418719212e-05
316,+3.39249700E-05,1559367912.0943332,0.0001670761774370208,4.830269950738916e-05
317,+3.39182800E-05,1559367912.3026667,0.0001670767579408543,4.8306669950738916e-05
318,+3.39349700E-05,1559367912.511,0.0001670744468784228,4.830218719211823e-05
319,+3.38802100E-05,1559367912.7193332,0.00016707357064622125,4.830654187192118e-05
320,+3.39102700E-05,1559367912.9276667,0.00016707242059145672,4.8304620689655174e-05
321,+3.38949100E-05,1559367913.136,0.0001670744468784228,4.830116256157636e-05
